鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
蘆竹區,房地(土地+建物),桃園市蘆竹區富國路二段３９巷４６弄３２號,114.41,農,,,1141205,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1130906,325.37,4,2,4,有,有,34000000,104496,,0.0,0,,RPTOMLKLJHLGFEH38DA,258.39,0.0,25.03,有,
八德區,房地(土地+建物)+車位,桃園市八德區豐德路３１２號七樓,24.74,住,,,1141222,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071102,142.44,3,2,2,有,有,12500000,87756,坡道平面,40.56,0,其他增建；,RPPTMLMKJHLGFFH68DA,64.11,0.0,6.64,有,0964
平鎮區,房地(土地+建物),桃園市平鎮區東光路２０５巷２弄３號,47.27,住,,,1141206,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0670930,63.18,1,2,1,有,無,3710000,58721,,0.0,0,,RPWNMLMLKIKGFGH09DA,63.18,0.0,0.0,無,0965
平鎮區,房地(土地+建物),桃園市平鎮區廣豐街福壽九巷５號四 樓,17.55,住,,,1141229,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701228,77.4,3,2,1,有,無,3080000,39793,,0.0,0,陽台外推；,RPRNMLKMKIKGFGH48DA,66.6,0.0,10.8,無,
平鎮區,房地(土地+建物),桃園市平鎮區金陵路七段２０３號,69.59,,一般農業區,甲種建築用地,1141219,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0861023,168.69,3,1,2,有,無,8000000,47424,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLKLJHLGFGH18DA,159.5,1.8,7.16,無,
平鎮區,房地(土地+建物),桃園市平鎮區金陵路三段１０１巷１６號,25.64,,鄉村區,乙種建築用地,1141201,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700214,69.83,3,2,1,有,無,5000000,71602,,0.0,0,陽台外推；,RPSNMLKLJHLGFGH38DA,69.83,0.0,0.0,無,0966
桃園區,房地(土地+建物)+車位,桃園市桃園區慈文路１４號六樓之３,15.14,住,,,1141223,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000303,125.83,2,2,1,有,有,12800000,101725,坡道平面,36.59,0,,RPRNMLTKJHLGFAH58EA,54.28,3.67,5.01,有,0967
桃園區,房地(土地+建物)+車位,桃園市桃園區大華五街６０號四樓,19.88,住,,,1141210,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030227,163.35,3,2,2,有,有,15600000,108387,坡道平面,34.46,1630000,,RPSNMLTKJHLGFAH68EA,75.6,3.73,7.72,有,0968
中壢區,房地(土地+建物),桃園市中壢區蘇州一街５０號,17.0,住,,,1141226,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0860127,43.41,4,2,3,有,無,3800000,87537,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；其他增建；,RPPNMLKLJHLGFBH67EA,39.03,1.74,2.65,無,0969
中壢區,房地(土地+建物),桃園市中壢區忠孝路２４６巷２９弄４４號,80.0,住,,,1141213,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0690111,104.78,5,2,3,有,無,3900000,37221,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLKLJHLGFBH77EA,104.78,0.0,0.0,無,
龍潭區,土地,雙連段190地號,440.19,,一般農業區,甲種建築用地,1141222,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7000000,15902,,0.0,0,因共有人眾多，且為共同共有狀態又因地籍未辦妥分割，買方要求賣方低價賣出。,RPRNMLKLJHLGFCH97EA,0.0,0.0,0.0,無,
八德區,房地(土地+建物),桃園市八德區桃和街６８號,32.45,,鄉村區,乙種建築用地,1141214,土地2建物1車位0,一層,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0840617,94.33,0,0,0,無,無,11800000,125093,,0.0,0,,RPPNMLKLJHLGFFH08EA,78.25,9.55,0.0,有,0970
桃園區,土地,同安段520地號,27.0,住,,,1141205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2250000,83333,,0.0,0,,RPXPMLPJJHLGFAH78DA,0.0,0.0,0.0,無,
桃園區,房地(土地+建物)+車位,桃園市桃園區文中二路１９之５號九樓,19.4,住,,,1141226,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080520,152.51,3,2,1,有,有,14500000,95076,坡道平面,44.33,0,,RPXOMLSJJHLGFAH98DA,61.99,2.77,8.54,有,0971
桃園區,房地(土地+建物)+車位,桃園市桃園區莊敬路一段２１０巷１２２號十二樓,21.89,住,,,1141207,土地1建物1車位1,二十三層，二十四層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860419,172.0,3,2,2,有,有,14680000,85349,坡道平面,0.0,0,,RPWOMLMKJHLGFAH38DA,100.32,5.26,9.87,有,
桃園區,車位,桃園市桃園區大興路３１６號地下二樓,0.07,住,,,1141227,土地1建物1車位1,地下二層,十二層,其他,管理員室,鋼筋混凝土造,0960822,33.78,0,0,0,無,有,1350000,,坡道平面,33.66,1350000,僅車位交易；,RPPPMLPKJHLGFAH08DA,0.0,0.0,0.0,有,0083
桃園區,土地,鹽埕段238地號,10.89,,,,1141208,土地8建物0車位0,,,其他,,,,0.0,0,0,0,無,無,380000,34894,,0.0,0,包含公共設施保留地用地；,RPPPMLQKJHLGFAH18DA,0.0,0.0,0.0,無,0973
桃園區,房地(土地+建物)+車位,桃園市桃園區日光路２５號五樓,15.25,住,,,1141207,土地1建物1車位1,五層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140102,129.15,2,2,2,有,有,17060000,161189,坡道平面,36.96,2200000,,RPWPMLQKJHLGFAH88DA,57.74,0.0,3.74,有,
