鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
新竹市,房地(土地+建物),新竹市新竹市海濱路３３號,86.73,住,,,1150303,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0720607,118.04,5,2,3,有,無,7810000,66164,,0.0,0,其他增建；急買急賣；,RPQNMLOJLHLGFAO68DA,118.04,0.0,0.0,無,0001
新竹市,房地(土地+建物),新竹市新竹市建功一路４號５樓之４,5.42,住,,,1150202,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810103,34.28,1,1,1,有,有,5900000,172112,,0.0,0,陽台加凸窗其他增建；含租約；,RPTNMLLKKHLGFAO68DA,22.16,0.0,3.6,有,0002
新竹市,土地,中興段536-2地號,19.72,都市：其他:道路用地,,,1150210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,804036,40773,,0.0,0,包含公共設施保留地用地；,SPSNMLLKKHLGFAO68DA,0.0,0.0,0.0,無,0003
新竹市,房地(土地+建物),新竹市新竹市四維路１３０號９樓之４,5.73,商,,,1150203,土地1建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0820505,65.77000000000001,1,0,0,有,有,3779100,57459,,0.0,0,,RPVOMLMJKHLGFAO98DA,45.38,0.0,0.0,有,
新竹市,房地(土地+建物)+車位,新竹市新竹市延平路二段３８５號六樓之７,24.79,,鄉村區,乙種建築用地,1150208,土地1建物1車位1,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080322,125.08,2,1,1,有,有,12000000,95939,坡道平面,32.9,0,,RPUNMLTJKHLGFAO86DA,58.05,0.0,4.67,有,0004
新竹市,房地(土地+建物),新竹市新竹市建中一路２３巷２０號４樓,14.27,商,,,1150204,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,118.21000000000001,3,2,2,有,有,12000000,101514,,0.0,0,其他增建:採光罩其他增建；,RPPOMLLKKHLGFAO38DA,80.04,0.0,11.64,有,
新竹市,土地,中央段739地號,11.73,都市：其他:道路用地,,,1150203,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1100000,93777,,0.0,0,包含公共設施保留地用地；,RPSNMLMKKHLGFAO68DA,0.0,0.0,0.0,無,0005
新竹市,土地,醫專段689-8地號,135.99,,山坡地保育區,水利用地,1150202,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1123277,8260,,0.0,0,政府機關標讓售；,RPPNMLNLKHLGFAO68EA,0.0,0.0,0.0,無,
新竹市,土地,鹽水段1228地號,16.91,農,,,1150223,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,127912,7564,,0.0,0,,RPTPMLOLKHLGFAO66DA,0.0,0.0,0.0,無,0006
新竹市,土地,竹蓮段2275地號,13.8,都市：其他:道路用地,,,1150203,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,750000,54348,,0.0,0,包含公共設施保留地用地；,RPPPMLPLKHLGFAO98DA,0.0,0.0,0.0,無,
