鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
彰化市,房地(土地+建物)+車位,彰化縣彰化市中山路二段874巷,43.27,住,,,1141215,土地6建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,120.46,3,2,2,有,無,12100000,114070,一樓平面,26.22,1350000,,RPPNMLKLKIKGFAN18CB,山水蒔光二期,3B棟3號,
員林市,房地(土地+建物)+車位,彰化縣員林市彰化縣員林市員林大道四段,31.16,住,,,1141220,土地1建物1車位1,十一層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,172.08,3,2,2,有,無,18000000,126060,坡道平面,43.57,1800000,,RPPNMLLLKIKGFDN58CB,坤悅原鄰薈,_棟H11號,
伸港鄉,房地(土地+建物)+車位,彰化縣伸港鄉中山路,31.03,,鄉村區,乙種建築用地,1141205,土地2建物1車位1,二層,9,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,132.05,3,2,2,有,無,9200000,76248,坡道機械,19.26,600000,,RPPNMLMLKIKGFBN48CB,格睿全園,C棟2F-A號,
伸港鄉,房地(土地+建物),彰化縣伸港鄉中山路,30.67,,鄉村區,乙種建築用地,1141210,土地2建物1車位0,六層,9,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,111.48,3,2,2,有,無,8640000,77503,,0.0,0,,RPQNMLMLKIKGFBN58CB,格睿全園,C棟6F-B號,1150120全部解約
社頭鄉,房地(土地+建物),彰化縣社頭鄉北勢一巷,38.52,住,,,1141206,土地1建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,109.56,2,2,2,有,無,7610000,69460,,0.0,0,,RPPNMLMLKIKGFEN78CB,展源新天地,A棟3A2號,
社頭鄉,房地(土地+建物),彰化縣社頭鄉北勢一巷,31.73,住,,,1141206,土地1建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,92.47,2,2,2,有,無,6360000,68779,,0.0,0,,RPQNMLMLKIKGFEN88CB,展源新天地,C棟5C3號,
大村鄉,房地(土地+建物)+車位,彰化縣大村鄉加錫二巷,143.25,,特定農業區,甲種建築用地,1141212,土地6建物1車位1,全,4,透天厝,見其他登記事項,鋼筋混凝土造,,170.68,4,2,4,有,無,11960000,70073,其他,0.0,0,該停車位位於法定空地上,RPPNMLMLKIKGFDN78DB,大村A+,F棟3號,
花壇鄉,房地(土地+建物)+車位,彰化縣花壇鄉忠孝街241號斜對面空地,74.76,住,,,1141126,土地3建物1車位1,全,4,透天厝,住家用,鋼筋混凝土造,,160.68,4,3,4,有,無,18500000,115136,一樓平面,28.27,0,,RPPNMLNLKIKGFAN48CB,陶璽2026,F棟3號,
田中鎮,房地(土地+建物)+車位,彰化縣田中鎮建國路與長順街交叉路口,23.02,住,,,1141217,土地1建物1車位1,三層,8,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,124.91,2,2,2,有,無,9360000,87742,坡道平面,33.05,1300000,,RPPNMLNLKIKGFEN88CB,田中匯,3B棟1號,
田中鎮,房地(土地+建物)+車位,彰化縣田中鎮建國路與長順街交叉路口,43.54,住,,,1141125,土地1建物1車位1,八層,8,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,207.2,3,2,3,有,無,17700000,93597,坡道平面,33.05,1400000,,RPQNMLNLKIKGFEN98CB,田中匯,8C棟1號,
彰化市,房地(土地+建物)+車位,彰化縣彰化市崙平南路,23.65,住,,,1141211,土地6建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,149.57,3,2,2,有,無,17390000,126940,坡道平面,29.75,2180000,,RPPNMLOLKIKGFAN58CB,泉宇大恆,A棟12F-A號,
