編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPNMLKKKHLGFAP28DA,27,28.51,住家用,鋼筋混凝土造,87年10月30日,十層,七層 陽台,全筆移轉
RPPNMLKKKHLGFAP28DA,27,10.80,共有部份,鋼筋混凝土造,87年10月30日,十層,,持分移轉
RPPNMLLLKHLGFAP48DA,55,24.91,住家用,磚造,60年2月3日,一層,一層,持分移轉
RPPNMLKKKHLGFAP28DA,27,6.80,共有部份,鋼筋混凝土造,87年10月30日,十層,,持分移轉
RPPOMLKKKHLGFAP38DA,41,125.22,住家用,加強磚造,73年10月12日,三層,一層 二層 三層 騎樓,全筆移轉
RPRNMLKKKHLGFAP48DA,45,122.62,住家用,加強磚造,70年3月10日,二層,一層 二層 電梯樓梯間,全筆移轉
RPQNMLMKKHLGFCP88EA,1,224.86,住宅,鋼筋混凝土造,113年8月19日,四層,一層 二層 三層 四層 見其他登記事項,全筆移轉
RPSNMLPJKHLGFAP98DA,31,89.90,住家用,鋼筋混凝土造,83年12月20日,十一層,五層 陽台 花台,全筆移轉
RPVNMLMJLHLGFAP09DA,8,188.53,住家用,鋼筋混凝土造,107年7月30日,三層,一層 二層 三層 陽台,全筆移轉
RPSNMLPJKHLGFAP98DA,31,22.69,共有部份,鋼筋混凝土造,83年12月20日,十一層,,持分移轉
RPUNMLMJLHLGFAP98DA,1,85.15,集合住宅,鋼筋混凝土造,114年7月21日,五層,四層 陽台,全筆移轉
RPUOMLPLKHLGFAP86DA,27,29.65,住家用,鋼筋混凝土造,87年10月30日,十層,六層 陽台,全筆移轉
RPUOMLPLKHLGFAP86DA,27,13.11,共有部份,鋼筋混凝土造,87年10月30日,十層,,持分移轉
RPUOMLPLKHLGFAP86DA,27,8.13,共有部份,鋼筋混凝土造,87年10月30日,十層,,持分移轉
RPUNMLMJLHLGFAP98DA,1,41.06,停車空間、甲乙戶外安全梯、梯廳、梯間、機械室、戶外安全甲梯。,鋼筋混凝土造,114年7月21日,五層,,持分移轉
RPPNMLRJKHLGFEP66DA,46,63.12,住商用,鋼筋混凝土加強磚造,69年6月20日,二層,一層 二層 騎樓,持分移轉
RPSNMLPJLHLGFEP86DA,31,105.64,住家用,鋼筋混凝土造,84年5月26日,十五層,九層 陽台,全筆移轉
RPSNMLPJLHLGFEP86DA,31,2.20,共有部份,鋼筋混凝土造,84年5月26日,,,持分移轉
RPSNMLPJLHLGFEP86DA,31,18.86,共有部份,鋼筋混凝土造,84年5月26日,十五層,,持分移轉
RPSNMLPJLHLGFEP86DA,31,1.20,共有部份,鋼筋混凝土造,84年5月26日,,,持分移轉
RPRNMLPJLHLGFEP76DA,34,213.84,住家用,鋼筋混凝土造,80年10月3日,三層,一層 二層 三層 電梯樓梯間,全筆移轉
RPSNMLNJKHLGFDP09DA,1,168.87,住家用,鋼筋混凝土造,114年6月30日,三層,一層 二層 三層 陽台,全筆移轉
RPVOMLLKKHLGFAP09DA,32,89.50,住家用,鋼筋混凝土造,83年1月5日,十一層,一層 平台,全筆移轉
RPVOMLLKKHLGFAP09DA,32,8.86,停車空間,鋼筋混凝土造,83年1月5日,十一層,地下層,持分移轉
RPVOMLLKKHLGFAP09DA,32,11.29,共有部份,鋼筋混凝土造,83年1月5日,十一層,,持分移轉
RPVOMLLKKHLGFAP09DA,32,9.86,共有部份,鋼筋混凝土造,83年1月5日,十一層,,持分移轉
RPPNMLPJLHLGFAP88EA,16,9.72,辦公室,鋼筋混凝土造,99年2月23日,七層,二層 陽台 雨遮,全筆移轉
RPPNMLPJLHLGFAP88EA,16,.89,台電配電室、停車空間、水箱、緊急發電機及消幫浦室〈共有部份〉,鋼筋混凝土造,99年2月23日,七層,,持分移轉
RPPNMLPJLHLGFAP88EA,16,4.83,公設梯廳、走道、機械室、水箱、樓梯間、電信室、停車空間（共有部份）,鋼筋混凝土造,99年2月23日,七層,,持分移轉
RPQNMLOLKHLGFAP98EA,30,174.38,住家用,鋼筋混凝土造,85年1月10日,三層,一層 二層 三層 陽台 電梯樓梯間,全筆移轉
RPRNMLMKKHLGFAP68DA,32,32.42,共有部份,鋼筋混凝土造,83年1月10日,八層,,持分移轉
RPRNMLMKKHLGFAP68DA,32,82.59,住家用,鋼筋混凝土造,83年1月10日,八層,五層 陽台,全筆移轉
RPPNMLRJJHLGFBP98EA,42,90.81,住商用,鋼筋混凝土造,73年6月10日,三層,一層 二層 三層 騎樓 電梯樓梯間,持分移轉
RPVNMLNJLHLGFAP56DA,3,60.41,集合住宅,鋼筋混凝土造,112年1月4日,十層,二層 陽台,全筆移轉
RPVNMLNJLHLGFAP56DA,3,26.15,設備空間、防空避難室、儲藏室及梯廳、樓梯間、法定騎樓、停車空間、管委會空間、機械室,鋼筋混凝土造,112年1月4日,十層,,持分移轉
RPQNMLRJLHLGFAP09DA,5,59.21,集合住宅,鋼筋混凝土造,110年7月5日,七層,一層 陽台,全筆移轉
RPQNMLRJLHLGFAP09DA,5,23.08,停車空間兼防空避難室、梯廳、台電配電室、機房、管委會空間、門廊、騎樓、梯間,鋼筋混凝土造,110年7月5日,七層,,持分移轉
RPPNMLQKJHLGFEP56DA,45,115.34,住商用,鋼筋混凝土加強磚造,69年10月20日,二層,一層 二層 陽台 騎樓 電梯樓梯間,全筆移轉
RPQOMLTJJHLGFDP86DA,19,51.55,集合住宅,鋼筋混凝土造,96年2月5日,十一層,八層 陽台,全筆移轉
RPQOMLTJJHLGFDP86DA,19,20.13,防空避難室、停車空間、管理委員會使用空間、門廳、門廊、車道、樓梯間、機械室、水箱,鋼筋混凝土造,96年2月5日,十三層,,持分移轉
RPPNMLMKJHLGFDP68DA,6,19.73,本共有部分之項目有停車空間、管理委員會空間、走廊、梯廳、樓梯間、昇降機間、機房、水箱、防空避難室兼停車空間等９項,鋼筋混凝土造,109年5月19日,十層,,持分移轉
RPPNMLMKJHLGFDP68DA,6,41.16,集合住宅,鋼筋混凝土造,109年5月19日,十層,四層 陽台,全筆移轉
RPQNMLKLJHLGFEP78DA,39,160.67,住家用,加強磚造,75年11月18日,二層,一層 二層 陽台 騎樓 電梯樓梯間,全筆移轉
RPQNMLTJJHLGFAP09DA,1,155.49,住宅、樓梯間,鋼筋混凝土造,114年7月9日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPPNMLLLJHLGFAP48EA,1,213.09,住宅、樓梯間,鋼筋混凝土造,113年10月15日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPSNMLRJJHLGFAP09DA,31,31.20,住家用,鋼筋混凝土造,83年9月18日,十四層,十四層 陽台,全筆移轉
RPRNMLMLJHLGFDP98DA,32,185.74,住家用,鋼筋混凝土造,82年7月12日,三層,一層 二層 三層 陽台 電梯樓梯間,全筆移轉
RPSNMLRJJHLGFAP09DA,31,12.31,共有部份,鋼筋混凝土造,83年9月18日,十四層,,持分移轉
RPQNMLNLJHLGFAP78EA,7,168.35,住家用,鋼筋混凝土造,107年12月24日,三層,一層 二層 三層 陽台,全筆移轉
RPPNMLRKJHLGFAP88DA,1,67.36,集合住宅,鋼筋混凝土造,114年5月23日,六層,六層 陽台,全筆移轉
RPPNMLRKJHLGFAP88DA,1,1.85,管委會使用空間,鋼筋混凝土造,114年5月23日,六層,,持分移轉
RPPNMLRKJHLGFAP88DA,1,33.85,防空避難室兼停車空間、停車空間、梯廳、安全梯、電梯間、發電機房、排煙管道、機電空間、樓梯間,鋼筋混凝土造,114年5月23日,六層,,持分移轉
RPVNMLOKJHLGFAP56DA,44,211.13,住家用,加強磚造,70年10月21日,三層,一層 二層 三層 陽台,全筆移轉
RPQNMLRLJHLGFDP76DA,,313.56,住家用,鋼筋混凝土造,114年10月3日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPPNMLTKJHLGFBP56DA,33,87.89,住家用,鋼筋混凝土造,82年5月30日,六層,五層 陽台,全筆移轉
RPPNMLTKJHLGFBP56DA,33,12.45,共有部份,鋼筋混凝土造,82年5月30日,六層,,持分移轉
RPPNMLTKJHLGFBP56DA,33,11.22,共有部份,鋼筋混凝土造,82年5月30日,六層,,持分移轉
