編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPRNMLOLKHLGFAU86DA,46,151.08,住工用,鋼筋混凝土造,69年6月10日,二層,一層 二層 防空避難室 騎樓,全筆移轉
RPVNMLKKKHLGFAU76DA,31,81.21,住家用,鋼筋混凝土造,84年2月6日,五層,四層 陽台,全筆移轉
RPVNMLKKKHLGFAU76DA,31,12.81,共有部份,鋼筋混凝土造,84年2月6日,五層,,持分移轉
RPTOMLPLKHLGFAU27DA,27,113.78,住家用,鋼筋混凝土造,88年5月20日,五層,四層 五層 陽台 見其他登記事項,全筆移轉
RPTOMLPLKHLGFAU27DA,27,13.40,停車空間,鋼筋混凝土造,88年5月20日,五層,,持分移轉
RPTOMLPLKHLGFAU27DA,27,25.67,共有部份,鋼筋混凝土造,88年5月20日,五層,,持分移轉
RPUNMLQLKHLGFAU37DA,29,41.80,住家用,鋼筋混凝土造,85年9月20日,五層,三層 陽台,全筆移轉
RPUNMLQLKHLGFAU37DA,29,9.17,共有部份,鋼筋混凝土造,85年9月20日,五層,,持分移轉
RPTNMLOJLHLGFAU96DA,26,19.16,住家用,鋼筋混凝土造,88年11月25日,六層,二層 陽台,全筆移轉
RPTNMLOJLHLGFAU96DA,26,16.68,住家用,鋼筋混凝土造,88年11月25日,六層,三層 陽台,全筆移轉
RPTNMLOJLHLGFAU96DA,26,16.08,共有部份,鋼筋混凝土造,88年11月25日,六層,,持分移轉
RPTNMLOJLHLGFAU96DA,26,14.13,共有部份,鋼筋混凝土造,88年11月25日,六層,,持分移轉
RPQOMLMKJHLGFAU09DA,31,20.09,住家用,鋼筋混凝土造,83年11月15日,十二層,八層 陽台,全筆移轉
RPQOMLMKJHLGFAU09DA,31,6.37,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPQOMLMKJHLGFAU09DA,31,6.01,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPVOMLPLKHLGFAU47DA,46,74.80,住家用,鋼筋混凝土加強磚造,69年7月19日,二層,一層 二層,全筆移轉
RPQNMLPJLHLGFAU76DA,47,87.60,住商用,鋼筋混凝土加強磚造,67年12月27日,二層,一層 二層,全筆移轉
RPSNMLPKJHLGFAU86DA,43,219.19,住商用,鋼筋混凝土造,71年9月8日,三層,一層 二層 三層 屋頂突出物 騎樓 儲藏室,全筆移轉
RPXNMLPKJHLGFAU37DA,30,20.55,住家用,鋼筋混凝土造,84年8月19日,十一層,十層,全筆移轉
RPXNMLPKJHLGFAU37DA,30,6.53,共有部份,鋼筋混凝土造,84年8月19日,十一層,,持分移轉
RPQOMLKLJHLGFAU98DA,53,96.23,住家用,鋼筋混凝土加強磚造,62年1月4日,二層,一層 二層,全筆移轉
RPVNMLQLKHLGFAU47DA,,153.13,住家用,加強磚造，木石磚造（磚石造）,,一層,一層,全筆移轉
RPRNMLTJJHLGFAU07DA,27,120.96,住家用,鋼筋混凝土造,88年4月14日,五層,五層 陽台 雨遮,全筆移轉
RPRNMLTJJHLGFAU07DA,27,11.61,共有部份,鋼筋混凝土造,88年4月14日,五層,,持分移轉
RPRNMLTJJHLGFAU07DA,27,7.56,共有部份,鋼筋混凝土造,88年4月14日,五層,,持分移轉
RPTOMLKLJHLGFAU66DA,30,90.15,住家用,鋼筋混凝土造,85年1月19日,九層,四層 陽台 花台,全筆移轉
RPTOMLKLJHLGFAU66DA,30,23.55,共有部份,鋼筋混凝土造,85年1月19日,九層,,持分移轉
RPPNMLLLJHLGFAU98EA,21,105.95,住家用,鋼筋混凝土造,94年4月6日,二層,一層 二層 陽台 見其他登記事項,持分移轉
RPPOMLKLJHLGFAU88DA,24,262.65,住家用,鋼筋混凝土造,91年5月20日,三層,一層 二層 三層 陽台 屋頂突出物 夾層,全筆移轉
RPTOMLRJJHLGFAU17DA,1,51.03,集合住宅,鋼筋混凝土造,114年1月21日,五層,四層 陽台,全筆移轉
RPTOMLRJJHLGFAU17DA,1,19.76,共有部份,鋼筋混凝土造,114年1月21日,五層,,持分移轉
RPVOMLQLJHLGFAU47DA,32,32.19,住家用,鋼筋混凝土造,82年8月2日,七層,七層 陽台,全筆移轉
RPVOMLQLJHLGFAU47DA,32,8.12,共有部份,鋼筋混凝土造,82年8月2日,七層,,持分移轉
RPWNMLQLJHLGFAU47DA,39,27.18,共有部份,鋼筋混凝土造,76年6月30日,十層,,持分移轉
RPWNMLQLJHLGFAU47DA,37,49.20,住家用,鋼筋混凝土造,78年6月30日,十層,七層 陽台,全筆移轉
RPUNMLRLJHLGFAU37DA,48,105.60,住商用,鋼筋混凝土加強磚造,67年3月22日,二層,一層 二層,全筆移轉
RPUNMLMLJHLGFAU86DA,43,44.08,住家用,鋼筋混凝土加強磚造,72年4月14日,二層,一層 二層,持分移轉
