鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
金城鎮,土地,延平段811-1地號,283.5,農,,,1150304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1000000,3527,,0.0,0,含土地增值稅或其他稅費；親友、員工、共有人或其他特殊關係間之交易；,RPVNMLOJLHLGFAW37DA,0.0,0.0,0.0,無,
烈嶼鄉,土地,大山頂測段472地號,572.8,農,,,1150204,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2000000,3492,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLKKKHLGFAW09EA,0.0,0.0,0.0,無,
金寧鄉,土地,寧劃段1312地號,593.0,農,,,1150209,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1500000,2530,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLLKKHLGFAW56EA,0.0,0.0,0.0,無,
金城鎮,房地(土地+建物),金門縣金城鎮金門城２５之２號二樓,20.55,都市：其他:自然村專用區,,,1150209,土地1建物1車位0,二層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1041002,34.86,1,0,1,有,有,2330000,66839,,0.0,0,,RPPNMLMKKHLGFAW56DA,29.07,0.0,2.87,無,
金沙鎮,土地,山柄段502地號,550.48,都市：其他:第二類一般管制區,,,1150206,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,530000,963,,0.0,0,包含公共設施保留地用地；,RPPNMLKKKHLGFAW98DA,0.0,0.0,0.0,無,
金沙鎮,土地,官嶼劃段581地號,496.0,農,,,1150204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1650000,3327,,0.0,0,,RPQNMLPJKHLGFAW86DA,0.0,0.0,0.0,無,001
金寧鄉,房地(土地+建物),金門縣金寧鄉環島北路二段６００之６號,126.95,農,,,1150207,土地3建物1車位0,全,一層,透天厝,住家用,鋼筋混凝土加強磚造,0840615,73.28,1,1,1,有,無,3500000,47762,,0.0,0,包含公共設施保留地用地；,RPRNMLKKKHLGFAW56DA,73.28,0.0,0.0,無,
烈嶼鄉,土地,烈濱劃測段1362地號,1195.04,農,,,1150209,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6500000,5439,,0.0,0,,RPPNMLLKKHLGFAW09DA,0.0,0.0,0.0,無,
金沙鎮,土地,山西段1948地號,466.0,農,,,1150210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,800000,1717,,0.0,0,,RPQNMLQLKHLGFAW17DA,0.0,0.0,0.0,無,
金寧鄉,房地(土地+建物),金門縣金寧鄉埔後９２－５號５樓,50.4,都市：其他:自然村專用區,,,1150204,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140122,114.76,3,2,2,有,有,12500000,108923,,0.0,0,管委會尚未成立車位為法定停車位編號5號,RPQNMLNJLHLGFAW86EA,88.92,0.0,9.31,有,
金沙鎮,土地,擎天段1152地號,123.0,都市：其他:自然村專用區,,,1150226,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1000000,8130,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLOJLHLGFAW17DA,0.0,0.0,0.0,無,
金寧鄉,土地,寧北一劃段133地號,1000.0,都市：其他:第二類一般管制區,,,1150223,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2500000,2500,,0.0,0,,RPPNMLNLKHLGFAW76DA,0.0,0.0,0.0,無,002
金寧鄉,房地(土地+建物),金門縣金寧鄉湖下２８８號三樓,36.54,都市：其他:農業區,,,1150208,土地2建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140819,86.93,2,2,2,有,有,6920000,79604,,0.0,0,土地價金：新台幣311萬4000元；建物價金：新台幣380萬6000元整約定專用停車位編號9號,RPQNMLOJLHLGFAW86DA,53.31,0.0,7.29,有,
金沙鎮,土地,官嶼劃段965地號,1000.0,農,,,1150205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3100000,3100,,0.0,0,,RPRNMLOLKHLGFAW07DA,0.0,0.0,0.0,無,003
