鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
嘉義市,租賃房屋,嘉義市嘉義市保建街８３號,0.0,,,,1141116,土地0建物0車位0,全,3,透天厝,住商用,鋼筋混凝土造,0781019,36.0,4,2,5,有,無,有,7000,194,,0.0,0,僅承租第二層第一室,RPRNMLRKJIKGFAI48CC,分租套房,無,1141201~1151130,無,冷氣,
嘉義市,租賃房屋,嘉義市嘉義市博東路１５１號１８樓２,0.0,,,,1141114,土地0建物1車位0,十八層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870319,124.74000000000001,3,1,2,有,有,無,10000,80,,0.0,0,續租案件；,RPOOMLRKJIKGFAI28CC,整棟(戶)出租,有,1141117~1151116,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
嘉義市,租賃房屋,嘉義市嘉義市蘭州四街７１號３樓６,0.0,,,,1141114,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820111,54.11,1,0,1,有,有,有,9600,177,,0.0,0,管理費400元由出租人負擔續租案件；,RPPOMLRKJIKGFAI38CC,獨立套房,有,1141115~1151114,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
嘉義市,租賃房屋,嘉義市嘉義市興業新村８１號,0.0,,,,1141111,土地0建物1車位0,全,2,透天厝,住家用,木造,0610128,63.7,3,2,1,有,無,無,9000,141,,0.0,0,續租案件；,RPQOMLRKJIKGFAI48CC,整棟(戶)出租,無,1141120~1151119,無,熱水器,社會住宅代管
嘉義市,租賃房屋,嘉義市嘉義市重慶一街３４８號,0.0,,,,1141111,土地0建物1車位0,全,2,透天厝,住商用,加強磚造,0780504,124.75,4,2,2,有,無,有,22000,176,,0.0,0,多人共同承租2；,RPVOMLRKJIKGFAI98CC,整棟(戶)出租,無,1141112~1151111,無,冷氣、熱水器、洗衣機、瓦斯或天然氣,社會住宅代管
嘉義市,租賃房屋,嘉義市嘉義市玉山路２５１巷３７弄２８號,0.0,,,,1141113,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0811111,111.68,3,1,2,有,無,有,15000,134,,0.0,0,續租案件；,RPWOMLRKJIKGFAI09CC,整棟(戶)出租,無,1141223~1151222,無,冷氣、熱水器、洗衣機、瓦斯或天然氣,社會住宅代管
嘉義市,租賃房屋,嘉義市嘉義市國華街２９０號４樓１４,0.0,,,,1141111,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),見使用執照,鋼筋混凝土造,0771108,32.99,1,0,1,有,有,有,6100,185,,0.0,0,續租案件；,RPQNMLSKJIKGFAI48CC,獨立套房,有,1141125~1151124,有,冷氣、熱水器、洗衣機、冰箱,社會住宅包租轉租
嘉義市,租賃房屋+車位,嘉義市嘉義市西區健康九路４５５號１４樓之６,0.0,,,,1141111,土地0建物1車位1,十四層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1140311,115.13,2,2,1,有,有,無,22000,191,坡道平面,0.0,0,,RPTNMLSKJIKGFAI78CC,整棟(戶)出租,有,1141121~1151120,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,
嘉義市,租賃房屋,嘉義市嘉義市民生南路１０００號四樓之８,0.0,,,,1141111,土地0建物1車位0,四層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1070802,12.93,1,0,1,有,有,有,4000,309,,0.0,0,含增建或未登記建物；,RPWNMLSKJIKGFAI09CC,獨立套房,有,1141112~1150511,有,冷氣、熱水器、電視機、冰箱、網路,一般代管
