編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPNMLQLKHLGFGN76DA,32,140.91,住家用,鋼筋混凝土造,82年9月15日,三層,一層 二層 三層 電梯樓梯間,全筆移轉
RPPNMLKKKHLGFAN08DA,33,149.45,住家用,鋼筋混凝土造,81年8月11日,三層,一層 二層 三層 屋頂突出物,全筆移轉
RPPNMLLKKHLGFAN18DA,49,38.50,住家用,加強磚造,66年1月15日,一層,一層,全筆移轉
RPTNMLOJKHLGFGN76DA,45,108.51,住商用,鐵筋加強磚造,69年12月1日,二層,一層 二層 騎樓,全筆移轉
RPQNMLMJLHLGFHN09DA,21,187.16,住家用,鋼筋混凝土造,94年1月28日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPPNMLPJLHLGFCN78DA,4,223.18,騎樓、住宅、停車空間、樓梯間,鋼筋混凝土造,110年11月1日,四層,一層 二層 三層 四層 陽台 騎樓 見其他登記事項,全筆移轉
RPXNMLQJKHLGFCN96DA,44,97.20,住家用,加強磚造,70年10月22日,二層,一層 二層 騎樓,全筆移轉
RPQNMLPJLHLGFCN88DA,4,223.18,騎樓、住宅、停車空間、樓梯間,鋼筋混凝土造,110年11月1日,四層,一層 二層 三層 四層 陽台 騎樓 見其他登記事項,全筆移轉
RPPNMLTJKHLGFHN96DA,47,93.68,住商用,鋼筋混凝土加強磚造,67年10月30日,二層,一層 二層 騎樓,全筆移轉
RPVNMLMJLHLGFCN09DA,45,115.92,住商用,鋼筋混凝土加強磚造,70年5月6日,二層,一層 二層 騎樓,全筆移轉
RPQNMLNJLHLGFAN48DA,29,84.03,住家用,鋼筋混凝土造,86年4月2日,十六層,十六層 陽台,全筆移轉
RPQNMLNJLHLGFAN48DA,29,25.55,停車場、避難室、梯間、開放空間,鋼筋混凝土造,86年4月2日,十六層,,持分移轉
RPPNMLMJLHLGFAN38EA,35,10.30,展覽場,鋼筋混凝土造,80年7月12日,六層,四層,全筆移轉
RPPNMLMJLHLGFAN38EA,35,6.55,展覽場,鋼筋混凝土造,80年7月12日,六層,,持分移轉
RPPNMLOJLHLGFDN78DA,4,297.49,住宅,鋼筋混凝土造,111年7月28日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPPNMLPJLHLGFBN68DA,11,161.23,住宅、水塔間,鋼筋混凝土造,104年3月3日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPTNMLOJLHLGFBN98DA,15,164.87,住家用,鋼筋混凝土造,100年6月13日,三層,一層 二層 三層 陽台 屋頂突出物 雨遮,全筆移轉
RPQNMLPJLHLGFDN98DA,9,20.00,農作產銷設施－農業資材室,鋼骨造,105年12月7日,一層,一層,全筆移轉
RPPNMLPLKHLGFEN09DA,32,17.05,住家用,鋼筋混凝土造,83年7月11日,五層,五層,全筆移轉
RPPNMLPLKHLGFEN09DA,32,7.05,共有部分,鋼筋混凝土造,83年7月11日,五層,,持分移轉
RPQNMLMKKHLGFDN68DA,50,68.55,住家用,鋼筋混凝土加強磚造,65年7月30日,二層,一層 二層,全筆移轉
RPPNMLLKKHLGFDN48DA,18,23.45,防空避難室兼停車空間，台電受電室，電信室，消防機房,鋼筋混凝土造,97年4月3日,七層,,持分移轉
RPPNMLLKKHLGFDN48DA,18,61.51,住家用,鋼筋混凝土造,97年4月3日,七層,五層 陽台 機械房 雨遮,全筆移轉
RPPNMLLKKHLGFDN48DA,18,15.47,樓梯間,鋼筋混凝土造,97年4月3日,七層,,持分移轉
