鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
頭份市,房地(土地+建物)+車位,苗栗縣頭份市八德二路,31.12,住,,,1141117,土地1建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,98.03,2,2,2,有,無,11700000,119132,一樓平面,13.25,1600000,,RPRNMLTKJIKGFFK66CB,八德盛景,2F-A號,
苑裡鎮,房地(土地+建物),苗栗縣苑裡鎮泰田十二路115號對面,24.18,,特定農業區,甲種建築用地,1141118,土地1建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,83.34,2,2,2,有,無,6500000,77994,,0.0,0,,RPPNMLLLJIKGFCK08CB,薪泰田,6C1號,
頭份市,房地(土地+建物)+車位,苗栗縣頭份市光華段1238地號,11.08,商,,,1141114,土地1建物1車位1,六層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.18,2,2,2,有,無,13950000,118990,坡道平面,24.97,1550000,,RPTNMLLLJIKGFFK78CB,富麗賀,B3棟6F號,
造橋鄉,房地(土地+建物),苗栗縣造橋鄉朝陽村中洲仔,112.64,,特定農業區,甲種建築用地,1141114,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,175.21,4,2,3,有,無,13800000,78763,,0.0,0,,RPPNMLLLJIKGFDK28DB,薪築,A棟,
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗市近國際二巷,30.1,住,,,1141115,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,85.49,2,2,2,有,無,7200000,84220,一樓平面,15.01,0,,RPPNMLOLJIKGFBK28CB,栗都心悅 3,B棟4號,
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗市國華路1138巷28號旁,31.85,住,,,1141122,土地1建物1車位1,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,150.2,3,2,2,有,無,12400000,96996,坡道平面,33.7,1100000,,RPPNMLPLJIKGFBK38CB,瀧淳玥華,F棟4F號,
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗市國華路1138巷28號旁,32.6,住,,,1141122,土地1建物1車位2,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,189.58,3,2,2,有,無,14850000,103975,坡道平面,70.32,2450000,,RPQNMLPLJIKGFBK48CB,瀧淳玥華,E棟11F號,
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗市國華路1138巷28號旁,37.31,住,,,1141122,土地1建物1車位1,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,173.24,3,2,2,有,無,15600000,104670,坡道平面,36.62,1300000,,RPRNMLPLJIKGFBK58CB,瀧淳玥華,A棟11F號,
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗市國華路1138巷28號旁,31.83,住,,,1141117,土地1建物1車位1,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,150.11,3,2,2,有,無,12510000,97586,坡道平面,33.7,1150000,,RPSNMLPLJIKGFBK68CB,瀧淳玥華,C棟6F號,
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗市國華路1138巷28號旁,31.83,住,,,1141115,土地1建物1車位1,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,153.03,3,2,2,有,無,12560000,96727,坡道平面,36.62,1300000,,RPTNMLPLJIKGFBK78CB,瀧淳玥華,C棟5F號,
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗市國華路1138巷28號旁,31.83,住,,,1141112,土地1建物1車位1,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.35,3,2,2,有,無,12190000,93549,坡道平面,39.94,1300000,,RPUNMLPLJIKGFBK88CB,瀧淳玥華,C棟2F號,
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗市國華路1138巷28號旁,31.83,住,,,1141112,土地1建物1車位1,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,153.03,3,2,2,有,無,12200000,94494,坡道平面,36.62,1200000,,RPVNMLPLJIKGFBK98CB,瀧淳玥華,C棟4F號,
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗市文發路280號旁,28.17,住,,,1141122,土地2建物1車位1,二層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,144.9,3,2,2,有,無,10600000,80508,一樓平面,26.9,1100000,,RPXNMLPLJIKGFBK56CB,好寓兆 6,D棟2號,
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗市文發路280號旁,28.17,住,,,1141123,土地2建物1車位1,六層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,144.9,3,2,2,有,無,11000000,83898,坡道平面,26.9,1100000,,RPPOMLPLJIKGFBK48CB,好寓兆 6,D棟6號,
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗市國華路1138巷28號旁,31.83,住,,,1141115,土地1建物1車位2,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,189.65,3,2,2,有,無,14480000,102053,坡道平面,73.24,2600000,,RPQOMLPLJIKGFBK58CB,瀧淳玥華,C棟11F號,
