鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
大同區,房地(土地+建物)+車位,臺北市大同區延平北路二段38號,5.92,其他,,,1141111,土地33建物1車位1,二十六層,26,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,108.84,2,2,2,有,無,33680000,406129,坡道平面,33.79,3200000,,RPSNMLLKJIKGFBA17CB,世座友樂町,A棟A5-26F號,
中正區,房地(土地+建物)+車位,臺北市中正區愛國里愛國西路48巷12之1號,31.16,其他,,,1141113,土地1建物1車位1,五層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,174.43,4,2,2,有,無,64387500,378106,其他,9.43,2000000,賣方為原地主，出售分回房屋,RPPNMLNKJIKGFAA96CB,明袖寓,A-05棟0號,
松山區,房地(土地+建物)+車位,臺北市松山區延壽街,19.4,住,,,1141114,土地1建物1車位1,二十一層,21,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,160.45,3,2,2,有,無,58500000,424207,坡道平面,31.15,3650000,雨遮面積  3.98平方公尺,RPPNMLOKJIKGFDA37CB,鳴森苑,C棟C3-21F號,
大同區,房地(土地+建物)+車位,臺北市大同區民權里寧夏路113之1 號,3.14,商,,,1141114,土地10建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,55.22,1,1,1,有,無,12000000,298462,升降機械,22.05,2100000,,RPPNMLPKJIKGFBA27CB,毅聯WIN,A5棟2號,
中山區,房地(土地+建物),臺北市中山區中山北路三段,5.73,商,,,1141116,土地3建物1車位0,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,69.49,2,1,1,有,無,28480000,409843,,0.0,0,,RPPNMLQKJIKGFCA47CB,中山之心,C-05F號,
萬華區,房地(土地+建物),臺北市萬華區中華路一段,3.96,商,,,1141113,土地1建物1車位0,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,50.25,1,1,1,有,無,19680000,391642,,0.0,0,,RPPNMLRKJIKGFBA47CB,ASTER ONE,A2-14F號,
中山區,房地(土地+建物)+車位,臺北市中山區朱崙街,16.06,住,,,1141111,土地2建物1車位1,十八層,20,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,150.53,3,2,2,有,無,67630000,537178,坡道平面,32.45,4200000,,RPPNMLRKJIKGFCA57CB,達欣文和苑,A09-18F號,
內湖區,房地(土地+建物),臺北市內湖區內湖路一段691號,7.51,商,,,1141115,土地8建物1車位0,六層,30,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,81.53,2,1,1,有,無,30900000,379002,,0.0,0,,RPROMLRKJIKGFCA87CB,碧湖雲景,A3-6F號,
中山區,房地(土地+建物)+車位,臺北市中山區朱崙街,13.06,住,,,1141112,土地2建物1車位1,十八層,20,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,128.39,3,2,2,有,無,56800000,552429,坡道平面,32.45,3800000,,RPSOMLRKJIKGFCA97CB,達欣文和苑,A02-18F號,
南港區,房地(土地+建物)+車位,臺北市南港區西新里松河街,9.69,其他,,,1141115,土地1建物1車位1,九層,24,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,127.13,3,2,2,有,無,36840000,339044,坡道平面,26.73,2800000,,RPPOMLRKJIKGFDA77CB,東方大境,A9棟9號,
北投區,房地(土地+建物)+車位,臺北市北投區北科路190號旁,30.61,住,,,1141113,土地2建物1車位1,十二層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,183.88,3,2,2,有,無,63160000,411193,坡道平面,38.79,3500000,,RPQNMLRKJIKGFEA87CB,華固芙心,A3-12F號,
文山區,房地(土地+建物)+車位,臺北市文山區忠順里忠順街二段,26.67,住,,,1141113,土地9建物1車位2,十二層,27,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,228.03,4,2,2,有,無,55540000,310963,坡道平面,69.04,6100000,,RPPNMLRKJIKGFAA47DB,國泰.悠然,A1-12F號,
