鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
嘉義市,房地(土地+建物),嘉義市嘉義市武昌街２７巷８號５樓５,10.99,住,,,1150301,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811121,41.5,1,1,1,有,有,2850000,68675,,0.0,0,含裝潢費；,RPPNMLTJLHLGFAI48DA,30.08,0.0,3.68,有,
嘉義市,房地(土地+建物),嘉義市嘉義市友愛路７２９號十一樓之１,17.64,住,,,1150202,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0800627,120.28,3,2,2,有,有,7560000,62853,,0.0,0,,RPWNMLOLKHLGFAI78DA,91.81,0.0,8.12,有,001
嘉義市,土地,短竹段12地號,30.0,都市：其他:保護區,,,1150210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1900000,63333,,0.0,0,,RPPNMLPLKHLGFAI18DA,0.0,0.0,0.0,無,
嘉義市,房地(土地+建物),嘉義市嘉義市民生南路１０００之６號,5.15,住,,,1150208,土地2建物1車位0,一層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,1070802,12.93,1,1,1,有,有,1360000,105182,,0.0,0,夾層；,RPRNMLQLKHLGFAI48DA,8.1,0.0,1.52,有,002
嘉義市,房地(土地+建物),嘉義市嘉義市康樂街１２１之１號４樓１０,6.4,商,,,1150223,土地2建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0801227,39.43,1,1,1,有,有,3600000,91301,,0.0,0,,RPPNMLSLKHLGFAI48DA,30.24,0.0,2.32,有,003
嘉義市,房地(土地+建物),嘉義市嘉義市小雅路３５１號四樓２,17.55,住,,,1150212,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820609,137.82,3,2,2,有,有,4200000,30475,,0.0,0,,RPRNMLMJLHLGFAI08EA,91.39,1.1,9.02,有,
嘉義市,房地(土地+建物),嘉義市嘉義市民生南路５９０巷６６號,50.34,住,,,1150203,土地5建物2車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740625,123.47,3,2,2,有,無,4300000,34826,,0.0,0,本件買賣內含5筆持分共有土地，2筆建物及其共同使用部分。,RPPNMLSJKHLGFAI28DA,89.64,7.04,7.04,無,
嘉義市,房地(土地+建物),嘉義市嘉義市福州五街４號７樓７,6.24,住,,,1150212,土地1建物1車位0,七層,七層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0810903,43.2,1,1,1,有,有,3250000,75231,,0.0,0,,RPXNMLMJLHLGFAI58DA,28.08,0.0,3.42,無,004
嘉義市,土地,崇文段1201地號,144.78,,,,1150225,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6000000,41442,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVNMLNJLHLGFAI48DA,0.0,0.0,0.0,無,
嘉義市,土地,湖子內段湖美小段170地號,1247.79,商,,,1150212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,110300000,88396,,0.0,0,,RPPOMLOJLHLGFAI08DA,0.0,0.0,0.0,無,005
