鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
中山區,租賃房屋+車位,臺北市中山區明水路 ５８１ 巷 １３ 弄 ３ 號６樓,0.0,,,,1141111,土地0建物1車位1,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0851105,258.43,4,2,2,有,無,無,107000,414,升降機械,0.0,0,另承租車位地下一層，但無車位謄本，面積無法計算，本次未能申報租金總額含管理費；續租案件；,RPUPMLLKJIKGFCA77CC,整棟(戶)出租,無,1150101~1151231,有,,
大安區,租賃房屋+車位,臺北市大安區新生南路一段 ９７ 巷 １ 號 ９ 樓,0.0,,,,1141111,土地0建物1車位1,九層,12,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,鋼筋混凝土造,1121201,230.93,3,2,2,有,有,無,165000,715,坡道平面,0.0,0,另承租車位地下三層07號，但無車位謄本，面積無法計算，本次未能申報租金總額含管理費；續租案件；,RPPOMLLKJIKGFFA47CC,整棟(戶)出租,有,1150101~1150930,有,,
大同區,租賃房屋,臺北市大同區大龍街９１巷１０號九樓之１３,0.0,,,,1141111,土地0建物1車位0,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110422,48.86,1,1,1,有,有,有,19800,405,,0.0,0,,RPTNMLMKJIKGFBA47CC,獨立套房,有,1141120~1151119,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
萬華區,租賃房屋,臺北市萬華區漢口街二段４１之２號,0.0,,,,1141111,土地0建物0車位0,全,4,透天厝,,加強磚造,,22.21,7,0,7,有,無,有,16000,720,,0.0,0,本案為透天建物之分租套房，本間為207室，租金包含水費、垃圾處理費，包租業者另免費附贈網路及第四台。租金總額含水費；其他垃圾處理費；租賃建物部分範圍，且未計入共有部分面積；,RPXNMLMKJIKGFBA87CC,分租套房,無,1141111~1151110,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
萬華區,租賃房屋,臺北市萬華區漢口街二段４１之２號,0.0,,,,1141111,土地0建物0車位0,全,4,透天厝,,加強磚造,,22.21,7,0,7,有,無,有,16000,720,,0.0,0,本案為透天建物之分租套房，本間為207室，租金包含水費、垃圾處理費，包租業者另免費附贈網路及第四台。租金總額含水費；其他垃圾處理費；租賃建物部分範圍，且未計入共有部分面積；,RPOOMLMKJIKGFBA07CC,分租套房,無,1141111~1151110,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
內湖區,租賃房屋,臺北市內湖區金龍路５１號五樓,0.0,,,,1141111,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730208,107.98,3,2,2,有,無,有,35000,324,,0.0,0,,RPRNMLMKJIKGFCA37CC,整棟(戶)出租,無,1141201~1151130,無,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
信義區,租賃房屋,臺北市信義區臺北市信義區林口街１７４號３樓,0.0,,,,1141111,土地0建物0車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660418,12.0,4,1,1,有,無,有,14800,1233,,0.0,0,租金總額含網路費；租賃建物部分範圍，且未計入共有部分面積；,RPWNMLMKJIKGFDA97CC,分租雅房,無,1141116~1151115,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣、網路,一般轉租
南港區,租賃房屋,臺北市南港區研究院路二段５巷２９號１樓,0.0,,,,1141111,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,,35.88,2,1,1,有,無,無,25540,712,,0.0,0,,RPTOMLMKJIKGFDA77CC,分層出租,無,1141110~1161109,無,冷氣、熱水器、瓦斯或天然氣,一般包租
松山區,租賃房屋,臺北市松山區南京東路四段１３３巷７弄３４號三樓,0.0,,,,1141112,土地0建物0車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0620525,29.05,4,1,3,有,無,有,19800,682,,0.0,0,,RPVPMLMKJIKGFDA08CC,分租套房,無,1141112~1150211,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣、網路,一般轉租
