鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
林園區,房地(土地+建物),高雄市林園區一心街３號三樓,20.38,住,,,1150302,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821209,87.27,3,2,1,有,有,2500000,28647,,0.0,0,,RPSNMLMJLHLGFLE88EA,65.71,0.0,5.48,有,0001
彌陀區,土地,山頂段240-1地號,721.98,,一般農業區,農牧用地,1150201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3000000,4155,,0.0,0,,RPPNMLLJKHLGFFE67DA,0.0,0.0,0.0,無,
岡山區,土地,新本洲段516地號,646.76,,一般農業區,農牧用地,1150201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2660000,4113,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUNMLTJKHLGFFE98DA,0.0,0.0,0.0,無,
那瑪夏區,土地,瑪雅段737-1地號,3577.0,,山坡地保育區,農牧用地,1150202,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,300000,84,,0.0,0,,RPPNMLQJKHLGFHE38DA,0.0,0.0,0.0,無,
茄萣區,土地,賜福段696地號,40.37,商,,,1150201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1200000,29725,,0.0,0,未登記建物；,RPPNMLLJKHLGFJE08DA,0.0,0.0,0.0,無,
燕巢區,土地,金山段735地號,688.14,,山坡地保育區,農牧用地,1150202,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3500000,5086,,0.0,0,親友間買賣。親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPUNMLNJKHLGFFE38DA,0.0,0.0,0.0,無,
田寮區,土地,南安老段725-5地號,492.89,,山坡地保育區,農牧用地,1150201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,596000,1209,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPPNMLOJKHLGFJE38DA,0.0,0.0,0.0,無,0002
阿蓮區,土地,和蓮段418-8地號,103.82,住,,,1150202,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4700000,45271,,0.0,0,未登記建物；,RPPNMLKKKHLGFJE08DA,0.0,0.0,0.0,無,
六龜區,土地,龍興段1108地號,237.67,,一般農業區,農牧用地,1150202,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,600000,2525,,0.0,0,,RPPNMLTJKHLGFKE98DA,0.0,0.0,0.0,無,0003
六龜區,土地,和平段117地號,313.65,,山坡地保育區,農牧用地,1150203,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,160000,510,,0.0,0,,RPQNMLTJKHLGFKE09DA,0.0,0.0,0.0,無,
