編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPSNMLOLKHLGFAG18DA,14,129.29,農舍,鋼筋混凝土造,100年9月9日,三層,一層 二層 三層 陽台,全筆移轉
RPSNMLOLKHLGFAG18DA,14,45.37,農業設施（農業資材室）,鋼筋混凝土造,100年9月15日,一層,一層,全筆移轉
RPVNMLTJKHLGFAG78DA,12,107.86,集合住宅,鋼筋混凝土造,102年10月15日,十三層,九層 陽台 雨遮,全筆移轉
RPVNMLTJKHLGFAG78DA,12,46.96,本共有部分之項目有：停車空間、機電設備、門廳、公共設施、樓梯間等５項,鋼筋混凝土造,102年10月15日,十三層,,持分移轉
RPVNMLTJKHLGFAG78DA,12,14.30,本共有部分之項目有：梯間、機械室、水箱等３項,鋼筋混凝土造,102年10月15日,十三層,,持分移轉
RPQNMLTJLHLGFAG38DA,1,39.36,集合住宅,鋼筋混凝土（ＲＣ）,114年6月16日,五層,四層 陽台,全筆移轉
RPQNMLTJLHLGFAG38DA,1,7.40,本共有部分之項目有停車空間、騎樓、機械室、樓梯間、機電空間、水箱等６項。,鋼筋混凝土（ＲＣ）,114年6月16日,五層,,持分移轉
RPQNMLTJLHLGFAG38DA,1,5.38,本共有部分之項目有樓梯間１項。,鋼筋混凝土（ＲＣ）,114年6月16日,五層,,持分移轉
RPVOMLPLKHLGFAG68DA,,57.19,住家用,鋼筋混凝土造,114年11月17日,五層,二層 陽台,全筆移轉
RPVOMLPLKHLGFAG68DA,,12.08,共有部份,鋼筋混凝土造,114年11月17日,五層,,持分移轉
RPVOMLPLKHLGFAG68DA,,17.43,共有部份,鋼筋混凝土造,114年11月17日,五層,,持分移轉
RPQNMLMJLHLGFBG77DA,29,10.42,共有部份,鋼筋混凝土造,85年10月14日,十層,,持分移轉
RPQNMLMJLHLGFBG77DA,29,7.07,共有部份,鋼筋混凝土造,85年10月14日,十層,,持分移轉
RPQNMLMJLHLGFBG77DA,29,39.28,住家用,鋼筋混凝土造,85年10月14日,十層,八層 陽台,全筆移轉
