編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPRNMLMKJIKGFFH38CC,11,64.15,住家用,鋼筋混凝土造,103年8月19日,十五層,,
RPRNMLMKJIKGFFH38CC,11,18.48,共有部分之項目有：機房、水箱、梯間等計三項,鋼筋混凝土造,103年8月19日,十五層,,
RPRNMLMKJIKGFFH38CC,11,33.05,共有部分之項目計有：防空避難室兼停車空間、發電機室、消防泵浦室、汙水及雨水回收機房、蓄水池、梯間、停車空間、台電配電場所、電信室、垃圾處理室、公共服務空間、開放空間等計十二項。,鋼筋混凝土造,103年8月19日,十五層,,
RPQNMLNKJIKGFCH08CC,4,94.25,集合住宅,鋼筋混凝土造,110年5月19日,十二層,,
RPQNMLNKJIKGFCH08CC,4,107.50,共有部分：集合住宅（附屬管理委員會使用空間）、樓梯間、機械室、水箱、停車空間、防空避難室兼停車空間等６項。,鋼筋混凝土造,110年5月19日,十三層,,
RPRNMLNKJIKGFCH18CC,3,29.84,一般服務業,鋼筋混凝土造,111年6月14日,十五層,,
RPRNMLNKJIKGFCH18CC,3,17.39,共有部分：管理委員會使用空間、梯間、機械室、消防水箱、水箱、防空避難室兼停車空間、停車空間。,鋼筋混凝土造,111年6月14日,十五層,,
RPROMLNKJIKGFCH28CC,10,506.82,廠房,鋼筋混凝土造,104年12月3日,三層,,
RPPOMLNKJIKGFDH18CC,31,201.76,住家用,鋼筋混凝土造,83年9月14日,四層,,
RPPPMLMKJIKGFBH97CC,19,243.61,店舖、住宅、停車空間、樓梯間,鋼筋混凝土造,96年4月14日,五層,,
RPPOMLNKJIKGFDH18CC,31,.26,見其他登記事項,鋼筋混凝土造,83年9月14日,一層,,
RPPPMLMKJIKGFBH97CC,19,1.19,共有部份,鋼筋混凝土造,96年4月14日,一層,,
RPVOMLNKJIKGFBH58CC,34,63.64,辦公室,鋼筋混凝土造,81年3月14日,十二層,,
RPVOMLNKJIKGFBH58CC,34,18.79,共有部份,鋼筋混凝土造,81年3月14日,十二層,,
RPVPMLNKJIKGFBH68CC,45,74.26,住家用,加強磚造,69年7月14日,二層,,
RPPQMLMKJIKGFBH08CC,1,62.77,集合住宅,鋼筋混凝土造,114年3月17日,十三層,,
RPPQMLMKJIKGFBH08CC,1,71.27,本共有部分之項目有：防空避難室兼停車空間、停車空間、集合住宅（附屬管委會空間）、樓梯間、水箱、機械室等六項。,鋼筋混凝土造,114年3月17日,十三層,,
RPTOMLMKJIKGFHH88CC,19,31.76,店舖、停車空間、辦公室、住宅,鋼筋混凝土造,96年5月3日,五層,,
RPTNMLLKJIKGFHH68CC,10,89.63,住家用,鋼筋混凝土造,104年7月1日,七層,,
RPTNMLLKJIKGFHH68CC,10,62.88,本共有部分之項目有防空避難室兼停車空間、水箱、機械室、管委會使用空間、梯廳、電梯間、樓梯間、及水表機房、電梯機房等９項。,鋼筋混凝土造,104年7月1日,七層,,
RPTNMLMKJIKGFDH38CC,3,220.18,集合住宅,鋼筋混凝土造,112年5月3日,四層,,
RPQNMLMKJIKGFDH08CC,23,96.54,住家用,鋼筋混凝土造,91年7月3日,十二層,,
RPQNMLMKJIKGFDH08CC,23,20.75,樓梯間、水箱、機械室,鋼筋混凝土造,91年7月3日,十三層,,
RPQNMLMKJIKGFDH08CC,23,42.75,防空避難室、停車空間,鋼筋混凝土造,91年7月3日,十三層,,
RPVQMLNKJIKGFBH78CC,1,60.08,集合住宅,鋼筋混凝土造,113年6月13日,二十層,,
RPROMLNKJIKGFBH18CC,26,96.93,住家用,鋼筋混凝土造,88年9月10日,十四層,,
RPVQMLNKJIKGFBH78CC,1,30.92,本共有部份之項目有：停車空間、防空避難室兼停車空間、集合住宅及辦公室（附屬梯廳，管委會使用空間）、機電設備空間、廁所、水箱等７項。,鋼筋混凝土造,113年6月13日,二十一層,,
RPROMLNKJIKGFBH18CC,26,5.41,共有部份,鋼筋混凝土造,88年9月10日,十四層,,
