鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
南港區,房地(土地+建物),臺北市南港區合順街８巷５弄３２號,21.25,住,,,1151024,土地1建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,77.0,2,2,1,有,無,10500000,136364,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；陽台外推；,RPQOMLRJJHLGFDA77DA,77.0,0.0,0.0,無,
文山區,房地(土地+建物),臺北市文山區景中街３０巷１２號二樓,1.63,,,,1150202,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0770212,12.09,0,0,0,無,有,1100000,90984,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLMJKHLGFAA96EA,10.51,0.0,0.0,有,0001
文山區,車位,臺北市文山區指南路一段５５、５５之１、５７、５７之１號地下一層,1.45,住,,,1150202,土地1建物1車位1,地下一層,十一層,其他,停車空間,鋼筋混凝土造,0950510,20.560000000000002,0,0,0,無,有,2650000,,坡道平面,20.56,2650000,僅車位交易；,RPSNMLPJKHLGFAA47DA,0.0,0.0,0.0,有,0002
北投區,房地(土地+建物)+車位,臺北市北投區中央南路二段１２之３號三樓,8.87,工,,,1150201,土地1建物1車位1,三層,十九層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1040828,84.52000000000001,0,0,0,無,有,12750000,195089,坡道平面,31.98,2500000,,RPSNMLQJKHLGFEA97DA,30.0,1.47,3.1,有,0003
大安區,車位,臺北市大安區敦化南路二段１０７號房屋地下二至五層,1.06,住,,,1150202,土地1建物1車位1,地下二層，地下三層，地下四層，地下五層,二十七層,其他,見使用執照,鋼筋混凝土造,0820527,50.49,0,0,0,無,有,3400000,,坡道平面,0.0,3400000,僅車位交易；,RPTOMLQJKHLGFFA28DA,0.0,0.0,0.0,有,0004
松山區,土地,西松段三小段424-1地號,5.25,住,,,1150203,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1760009,335240,,0.0,0,地清或未辦繼承標售；,RPQPMLNKJHLGFDA67EA,0.0,0.0,0.0,無,
北投區,房地(土地+建物),臺北市北投區大業路５９６號二樓,24.96,商,,,1150204,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720202,117.97,2,2,2,有,無,15200000,128846,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLTJKHLGFEA28EA,98.29,0.0,6.07,無,0005
北投區,土地,桃源段五小段370地號,95.4,住,,,1150204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4900000,51363,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLKKKHLGFEA27EA,0.0,0.0,0.0,無,0006
萬華區,房地(土地+建物),臺北市萬華區中華路二段３８、３８之１、３８之２、３８之３號,10.88,住,,,1150204,土地3建物1車位0,全,四層,透天厝,住商用,加強磚造,0561121,31.98,9,3,8,有,無,3250000,101626,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVQMLKKKHLGFBA77DA,30.26,0.43,1.29,無,0007
