鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
新竹市,房地(土地+建物)+車位,新竹市新竹市閑谷三街,233.68,,山坡地保育區,丙種建築用地,1141111,土地6建物1車位1,全,3,透天厝,住家用,鋼筋混凝土造,,193.77,4,2,3,有,無,20480000,105692,一樓平面,0.0,0,,RPPNMLMKJIKGFAO28CB,閑谷15區,J棟30號,
新竹市,房地(土地+建物)+車位,新竹市新竹市閑谷三街,226.26,,山坡地保育區,丙種建築用地,1141111,土地6建物1車位1,全,3,透天厝,住家用,鋼筋混凝土造,,193.77,4,2,3,有,無,21830000,112659,一樓平面,0.0,0,,RPQNMLMKJIKGFAO38CB,閑谷15區,J棟58號,
新竹市,房地(土地+建物)+車位,新竹市新竹市民生路222巷旁,50.67,住,,,1141111,土地2建物1車位2,十一層,11,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,260.82,3,2,2,有,無,50180000,209949,坡道平面,47.53,5400000,,RPPNMLPKJIKGFAO58CB,元方/大哲首席,A棟11號,
新竹市,房地(土地+建物)+車位,新竹市新竹市閑谷三街,282.43,,山坡地保育區,丙種建築用地,1141116,土地6建物1車位1,全,3,透天厝,住家用,鋼筋混凝土造,,193.77,4,2,3,有,無,23600000,121794,一樓平面,0.0,0,,RPPNMLRKJIKGFAO78CB,閑谷15區,J棟33號,
新竹市,房地(土地+建物)+車位,新竹市新竹市中華路一段,19.92,其他,,,1141116,土地7建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,167.63,3,2,2,有,無,30150000,202256,坡道平面,32.9,2900000,,RPRNMLRKJIKGFAO09DB,鴻序,A棟12號,
新竹市,房地(土地+建物)+車位,新竹市新竹市中華路一段,19.92,其他,,,1141119,土地7建物1車位1,四層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,167.63,0,0,0,無,無,26600000,177392,坡道平面,32.9,2700000,,RPPNMLKLJIKGFAO28DB,鴻序,A棟4號,
新竹市,房地(土地+建物)+車位,新竹市新竹市成功路192巷132弄旁,31.32,,特定農業區,甲種建築用地,1141117,土地1建物1車位1,九層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.12,3,2,2,有,無,16900000,117363,坡道平面,17.59,2050000,,RPPNMLMLJIKGFAO38CB,昌澂/LUCE VIVA,F棟9號,
新竹市,房地(土地+建物),新竹市新竹市民權路86巷,11.09,商,,,1141112,土地1建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,71.64,2,1,1,有,無,14580000,203518,,0.0,0,,RPPNMLPLJIKGFAO68CB,映像巨城,A棟3F號,
新竹市,房地(土地+建物)+車位,新竹市新竹市中華路二段,9.72,商,,,1141120,土地1建物1車位1,十七層,24,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,129.65,2,2,1,有,無,21820000,208704,坡道平面,36.36,2350000,,RPPNMLRLJIKGFAO88CB,益展心築湛,A5棟17F號,
新竹市,房地(土地+建物)+車位,新竹市新竹市閑谷三街,283.09,,山坡地保育區,丙種建築用地,1141127,土地6建物1車位1,全,3,透天厝,住家用,鋼筋混凝土造,,193.77,4,2,3,有,無,23600000,121794,一樓平面,0.0,0,,RPQNMLSLJIKGFAO09CB,閑谷15區,J棟55號,
新竹市,房地(土地+建物)+車位,新竹市新竹市閑谷三街,225.82,,山坡地保育區,丙種建築用地,1141128,土地7建物1車位1,全,3,透天厝,住家用,鋼筋混凝土造,,193.77,4,2,3,有,無,21270000,109769,一樓平面,0.0,0,,RPRNMLSLJIKGFAO56CB,閑谷15區,J棟63號,
新竹市,房地(土地+建物)+車位,新竹市新竹市閑谷三街,228.18,,山坡地保育區,丙種建築用地,1141130,土地7建物1車位1,全,3,透天厝,住家用,鋼筋混凝土造,,193.77,4,2,3,有,無,21160000,109202,一樓平面,0.0,0,,RPPNMLLJKIKGFAO18CB,閑谷15區,J棟31號,
新竹市,房地(土地+建物),新竹市新竹市明湖路1253巷,20.55,,鄉村區,乙種建築用地,1141111,土地2建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,74.41,2,1,1,有,無,9680000,130090,,0.0,0,,RPPNMLMJKIKGFAO28CB,翠湖璟瑟,A棟4號,
新竹市,房地(土地+建物),新竹市新竹市北大路,15.48,住,,,1141124,土地1建物1車位0,三層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,71.51,2,1,1,有,無,14100000,197175,,0.0,0,,RPQNMLMJKIKGFAO38CB,創礫AI,C棟3F號,
新竹市,房地(土地+建物)+車位,新竹市新竹市湳雅街,25.62,住,,,1141118,土地3建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.75,3,2,2,有,無,28790000,214797,坡道平面,37.89,2400000,,RPRNMLNJKIKGFAO58CB,昌傑玥玥,C棟12號,
新竹市,房地(土地+建物)+車位,新竹市新竹市北區武陵路218巷,33.8,住,,,1141201,土地1建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,183.6,3,2,2,有,無,27800000,181661,坡道平面,44.88,2600000,,RPPNMLOJKIKGFAO48CB,昌昕/森林首席,C棟10號,
新竹市,房地(土地+建物)+車位,新竹市新竹市市西濱路一段275巷,35.4,住,,,1141127,土地1建物1車位1,三層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,154.13,3,2,2,有,無,14850000,123012,坡道平面,47.23,1700000,,RPPNMLPJKIKGFAO58CB,佳瑩藝居,A棟3號,
新竹市,房地(土地+建物)+車位,新竹市新竹市竹蓮街與東南街142巷口,15.11,住,,,1141205,土地2建物1車位2,十九層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,197.36,3,2,2,有,無,37380000,216213,坡道平面,45.75,4600000,,RPPNMLSJKIKGFAO88CB,春福承曦,C1-19F號,
新竹市,房地(土地+建物)+車位,新竹市新竹市閑谷三街,212.9,,山坡地保育區,丙種建築用地,1141208,土地7建物1車位1,全,3,透天厝,住家用,鋼筋混凝土造,,193.77,4,2,3,有,無,20450000,105537,一樓平面,0.0,0,,RPPNMLTJKIKGFAO98CB,閑谷15區,J棟20號,
新竹市,房地(土地+建物)+車位,新竹市新竹市南大路,26.8,住,,,1141125,土地4建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,107.96,2,2,1,有,無,17560000,181882,一樓平面,22.41,2000000,,RPPNMLLKKIKGFAO28CB,靜雅居,D棟4F號,
新竹市,房地(土地+建物)+車位,新竹市新竹市北區民富街,12.9,商,,,1141121,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,159.47,4,1,2,有,無,29570000,196991,一樓平面,22.56,2600000,,RPPNMLMKKIKGFAO38CB,甲子園,C棟15號,
新竹市,房地(土地+建物)+車位,新竹市新竹市北區民富街,13.57,商,,,1141121,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,164.81,4,1,2,有,無,30430000,194171,一樓平面,20.71,2450000,,RPQNMLMKKIKGFAO48CB,甲子園,D棟15號,
新竹市,房地(土地+建物)+車位,新竹市新竹市中華路二段,9.17,商,,,1141207,土地1建物1車位1,十八層,24,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,122.35,2,2,2,有,無,18640000,189856,坡道平面,34.02,1870000,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLMKKIKGFAO58CB,益展心築湛,B3棟18F號,
新竹市,房地(土地+建物)+車位,新竹市新竹市中華路二段,9.17,商,,,1141207,土地1建物1車位1,二十一層,24,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,122.35,2,2,2,有,無,22030000,226197,坡道平面,34.02,2050000,,RPSNMLMKKIKGFAO68CB,益展心築湛,B3棟21F號,
新竹市,房地(土地+建物)+車位,新竹市新竹市中華路二段,10.76,商,,,1141207,土地1建物1車位1,二十一層,24,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,137.5,3,2,2,有,無,24640000,218303,坡道平面,34.02,2050000,,RPTNMLMKKIKGFAO78CB,益展心築湛,A2棟21F號,
新竹市,房地(土地+建物)+車位,新竹市新竹市中華路一段,17.88,其他,,,1141213,土地7建物1車位1,六層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,153.8,0,0,0,無,無,24640000,181472,坡道平面,32.9,2700000,,RPQNMLOKKIKGFAO78DB,鴻序,D棟6號,
新竹市,房地(土地+建物)+車位,新竹市新竹市閑谷三街,226.26,,山坡地保育區,丙種建築用地,1141212,土地6建物1車位1,全,3,透天厝,住家用,鋼筋混凝土造,,193.77,4,2,3,有,無,21830000,112659,一樓平面,0.0,0,,RPPNMLPKKIKGFAO68CB,閑谷15區,J棟56號,
新竹市,房地(土地+建物)+車位,新竹市新竹市閑谷三街,227.55,,山坡地保育區,丙種建築用地,1141213,土地7建物1車位1,全,3,透天厝,住家用,鋼筋混凝土造,,193.77,4,2,3,有,無,21270000,109769,一樓平面,0.0,0,,RPQNMLPKKIKGFAO78CB,閑谷15區,J棟52號,
新竹市,房地(土地+建物)+車位,新竹市新竹市中華路二段516號旁,17.77,商,,,1141117,土地2建物1車位1,五層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.91,3,2,2,有,無,23280000,170944,升降機械,15.5,1500000,,RPSOMLQKKIKGFAO56CB,城品?,B棟5號,
新竹市,房地(土地+建物)+車位,新竹市新竹市北區民富街,12.9,商,,,1141204,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,159.47,4,1,2,有,無,28500000,193193,坡道平面,22.56,2050000,,RPVOMLQKKIKGFAO86CB,甲子園,C棟9號,
新竹市,房地(土地+建物)+車位,新竹市新竹市占梅路,12.61,商,,,1141206,土地1建物1車位1,十三層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,158.29,3,2,2,有,無,37500000,263198,坡道平面,26.45,2800000,,RPQNMLRKKIKGFAO98CB,富宇-天雋,B6棟13號,
新竹市,房地(土地+建物)+車位,新竹市新竹市民生路222巷旁,35.59,住,,,1141209,土地2建物1車位2,十層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,185.57,3,2,2,有,無,32960000,187179,坡道平面,35.66,4900000,,RPPNMLTKKIKGFAO09CB,元方/大哲首席,A棟10號,
新竹市,房地(土地+建物)+車位,新竹市新竹市溪橋段116地號,29.48,,特定農業區,甲種建築用地,1141121,土地1建物1車位1,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,97.63,2,2,1,有,無,15900000,174004,升降機械,12.0,1000000,,RPRNMLTKKIKGFAO66CB,禾家平安,B棟6號,
新竹市,房地(土地+建物)+車位,新竹市新竹市竹蓮街與東南街142巷口,13.82,住,,,1141220,土地2建物1車位1,二十一層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,162.17,3,2,2,有,無,31880000,212737,坡道平面,23.83,2450000,,RPPNMLMLKIKGFAO48CB,春福承曦,B2-21F號,
新竹市,房地(土地+建物)+車位,新竹市新竹市中山路,17.94,住,,,1141202,土地17建物1車位1,七層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.59,3,2,2,有,無,22000000,172294,坡道平面,40.09,2100000,,RPRNMLNLKIKGFAO78CB,鑲湧,A棟7號,
新竹市,房地(土地+建物)+車位,新竹市新竹市中山路,14.55,住,,,1141202,土地17建物1車位1,十一層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,133.78,2,2,2,有,無,18320000,175793,坡道平面,40.09,1850000,,RPSNMLNLKIKGFAO88CB,鑲湧,E棟11號,
新竹市,房地(土地+建物)+車位,新竹市新竹市中山路,14.55,住,,,1141203,土地17建物1車位1,十三層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,133.78,2,2,2,有,無,18600000,178781,坡道平面,40.09,1850000,,RPTNMLNLKIKGFAO98CB,鑲湧,E棟13號,
新竹市,房地(土地+建物)+車位,新竹市新竹市中山路,13.44,住,,,1141130,土地17建物1車位1,三層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.63,2,2,2,有,無,17080000,174832,坡道平面,40.09,1950000,此戶為露臺戶坪數約 5.56坪。,RPUNMLNLKIKGFAO09CB,鑲湧,B棟3號,
新竹市,房地(土地+建物)+車位,新竹市新竹市中山路,14.55,住,,,1141129,土地17建物1車位1,十五層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,133.78,2,2,2,有,無,18880000,181770,坡道平面,40.09,1850000,,RPVNMLNLKIKGFAO56CB,鑲湧,E棟15號,
新竹市,房地(土地+建物)+車位,新竹市新竹市中山路,19.84,住,,,1141130,土地17建物1車位1,八層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,167.91,3,2,2,有,無,23700000,167814,坡道平面,40.09,2250000,,RPWNMLNLKIKGFAO66CB,鑲湧,C棟8號,
新竹市,房地(土地+建物)+車位,新竹市新竹市中山路,19.84,住,,,1141129,土地17建物1車位1,六層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,164.53,3,2,2,有,無,22670000,164059,坡道平面,36.71,1700000,,RPXNMLNLKIKGFAO76CB,鑲湧,C棟6號,
新竹市,房地(土地+建物)+車位,新竹市新竹市中山路,18.76,住,,,1141129,土地17建物1車位1,十層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,200.38,3,2,2,有,無,23000000,170831,坡道平面,79.5,2350000,,RPOOMLNLKIKGFAO58CB,鑲湧,D棟10號,
