鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康八街與湖美六街交叉口,17.81,商,,,1141117,土地2建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.33,2,2,2,有,無,10150000,91324,坡道平面,30.16,1550000,,RPPNMLQLJIKGFAI18CB,勝旺·有嘉,A1棟8號,
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康八街與湖美六街交叉口,21.61,商,,,1141117,土地2建物1車位1,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.05,3,2,2,有,無,11200000,83853,坡道平面,30.16,1650000,,RPQNMLQLJIKGFAI28CB,勝旺·有嘉,A2棟2號,
嘉義市,房地(土地+建物),嘉義市嘉義市健康八街與湖美六街交叉口,12.11,商,,,1141117,土地2建物1車位0,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,65.01,2,2,1,有,無,6380000,98139,,0.0,0,,RPRNMLQLJIKGFAI38CB,勝旺·有嘉,B3棟9號,
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康12路,31.47,住,,,1141126,土地1建物1車位1,六層,8,華廈(10層含以下有電梯),住家用,見其他登記事項,,133.22,2,2,2,有,無,11400000,96383,坡道平面,28.43,1300000,房屋面積以地政機關登記完竣之面積為準,RPPNMLRLJIKGFAI28CB,御安旺景3,6C3棟0號,
嘉義市,房地(土地+建物),嘉義市嘉義市健康三路,91.14,其他,,,1141121,土地1建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,219.84,0,6,5,有,無,16980000,77238,,0.0,0,,RPPNMLRLJIKGFAI38DB,成家,A棟5號,
嘉義市,房地(土地+建物),嘉義市嘉義市湖子內段湖美小段531-10地號,102.18,其他,,,1141122,土地3建物1車位0,全,3,店面(店鋪),商業用,鋼筋混凝土造,,148.24,4,1,4,有,無,13970000,94239,,0.0,0,,RPPNMLLJKIKGFAI57CB,湖美鉅,B棟5號,
嘉義市,房地(土地+建物),嘉義市嘉義市湖子內段湖美小段531-13地號,109.16,其他,,,1141128,土地3建物1車位0,全,3,店面(店鋪),商業用,鋼筋混凝土造,,161.89,4,1,4,有,無,15200000,93891,,0.0,0,,RPQNMLLJKIKGFAI67CB,湖美鉅,B棟8號,
嘉義市,房地(土地+建物),嘉義市嘉義市健康一街,114.98,其他,,,1141112,土地3建物1車位0,全部,2,店面(店鋪),住商用,鋼筋混凝土造,,142.8,4,2,4,有,無,16150000,113095,,0.0,0,,RPPNMLNJKIKGFAI77CB,天晴21,A棟2號,
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市西區自由路,22.87,住,,,1141129,土地3建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.98,2,2,2,有,無,15650000,128542,坡道平面,38.4,1950000,原契約書土地總持分面積22.86平方公尺，因系統加總問題，故有差額0.01平方公尺。,RPQNMLNJKIKGFAI87CB,承億隨處樂,A1棟4號,
嘉義市,房地(土地+建物),嘉義市嘉義市健康八街與湖美六街交叉口,17.81,商,,,1141124,土地2建物1車位0,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,94.17,2,2,2,有,無,7950000,84422,,0.0,0,,RPRNMLPJKIKGFAI18CB,勝旺·有嘉,A1棟2號,
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康八街與湖美六街交叉口,21.61,商,,,1141124,土地2建物1車位1,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.9,3,2,2,有,無,11300000,86487,坡道平面,29.01,1450000,,RPSNMLPJKIKGFAI28CB,勝旺·有嘉,A5棟14號,
嘉義市,房地(土地+建物),嘉義市嘉義市健康八街與湖美六街交叉口,12.11,商,,,1141124,土地2建物1車位0,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,65.01,2,2,1,有,無,6280000,96601,,0.0,0,,RPTNMLPJKIKGFAI38CB,勝旺·有嘉,B3棟6號,
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市新榮路52號,17.81,商,,,1141205,土地1建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,166.89,3,2,2,有,無,17860000,125577,坡道平面,39.0,1800000,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLSJKIKGFAI28CB,承億新榮序,A1棟4號,
嘉義市,房地(土地+建物),嘉義市嘉義市湖子內段湖美小段531-1地號,84.8,其他,,,1141121,土地2建物1車位0,全,4,店面(店鋪),商業用,鋼筋混凝土造,,189.74,4,1,6,有,無,17320000,91283,,0.0,0,,RPQNMLSJKIKGFAI38CB,湖美鉅,A棟2號,
嘉義市,房地(土地+建物),嘉義市嘉義市湖子內段湖美小段531-7地號,123.97,其他,,,1141122,土地3建物1車位0,全,3,店面(店鋪),商業用,鋼筋混凝土造,,162.88,4,1,4,有,無,17450000,107134,,0.0,0,,RPRNMLSJKIKGFAI48CB,湖美鉅,B棟1號,
嘉義市,房地(土地+建物),嘉義市嘉義市湖子內段湖美小段531-8地號,111.26,其他,,,1141130,土地3建物1車位0,全,3,店面(店鋪),商業用,鋼筋混凝土造,,161.8,4,1,4,有,無,16500000,101978,,0.0,0,,RPSNMLSJKIKGFAI58CB,湖美鉅,B棟2號,
嘉義市,房地(土地+建物),嘉義市嘉義市湖子內段湖美小段531-11地號,102.18,其他,,,1141121,土地3建物1車位0,全,3,店面(店鋪),商業用,鋼筋混凝土造,,148.31,4,1,4,有,無,14800000,99791,,0.0,0,,RPTNMLSJKIKGFAI68CB,湖美鉅,B棟6號,
嘉義市,房地(土地+建物),嘉義市嘉義市湖美二路,100.34,其他,,,1141123,土地2建物1車位0,全,2,透天厝,見其他登記事項,鋼筋混凝土造,,126.33,0,4,4,有,無,14560000,115254,,0.0,0,,RPPNMLSJKIKGFAI38DB,成家2,E棟2號,
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康三路與湖美八路交叉口,17.33,商,,,1141121,土地1建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,125.9,2,2,2,有,無,8430000,79244,坡道平面,32.77,1050000,,RPPNMLTJKIKGFAI38CB,佳展大嘉,A3棟12號,
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康三路與湖美八路交叉口,23.55,商,,,1141121,土地1建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.1,3,2,2,有,無,11370000,80171,坡道平面,33.87,1250000,,RPQNMLTJKIKGFAI48CB,佳展大嘉,C1棟9號,
