編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPNMLPLKHLGFCM78DA,52,82.72,住家用,鋼筋混凝土加強磚造,62年10月20日,二層,一層 二層 騎樓,全筆移轉
RPSNMLQJKHLGFBM88DA,51,26.51,住家用,鋼筋混凝土加強磚造,64年2月5日,二層,一層 二層,持分移轉
RPPNMLQJLHLGFDM88DA,9,200.14,人行道、店舖、住宅,鋼筋混凝土造,105年8月19日,四層,一層 二層 三層 四層 陽台 騎樓,全筆移轉
RPPNMLMJLHLGFDM48DA,57,71.99,住商用,鋼筋混凝土加強磚造,58年3月30日,三層,一層 二層 三層 騎樓 地下層,持分移轉
RPPNMLOJKHLGFAM28DA,32,157.44,住家用,鋼筋混凝土造,82年9月3日,三層,一層 二層 三層 陽台 平台 屋頂突出物 雨遮,全筆移轉
RPUNMLNKJHLGFDM98DA,,59.01,集合住宅,鋼筋混凝土造,114年12月15日,七層,三層 陽台,全筆移轉
RPUNMLNKJHLGFDM98DA,,21.64,本共有部份之項目有集合住宅門廳、停車空間、樓梯間、電梯間等４項。,鋼筋混凝土造,114年12月15日,七層,,持分移轉
RPQNMLMLJHLGFAM28DA,30,60.14,住家用,鋼筋混凝土造,85年2月7日,八層,二層 陽台 花台,全筆移轉
RPQNMLMLJHLGFAM28DA,30,17.08,住家用,鋼筋混凝土造,85年2月7日,八層,,持分移轉
RPQNMLTKJHLGFDM66EA,48,148.76,住商用,鋼筋混凝土加強磚造,66年11月15日,二層,一層 二層 騎樓,全筆移轉
RPQNMLNLJHLGFBM48DA,51,13.25,住家用,鋼筋混凝土加強磚造,64年2月5日,二層,一層 二層,持分移轉
RPRNMLNLJHLGFCM68DA,30,10.69,走道、機械房、門廳、騎樓、防空避難室兼停車場、梯間,鋼筋混凝土造,85年2月9日,十五層,,持分移轉
RPRNMLNLJHLGFCM68DA,30,63.91,集合住宅,鋼筋混凝土造,85年2月9日,十五層,十二層 陽台,全筆移轉
RPWNMLQLJHLGFCM86DA,30,172.46,住家用,鋼筋混凝土造,84年9月14日,四層,一層 二層 三層 四層 陽台 平台 露台 花台,全筆移轉
RPRNMLLLJHLGFDM58DA,,88.26,集合住宅,鋼筋混凝土造,114年12月15日,七層,四層 陽台,全筆移轉
RPRNMLLLJHLGFDM58DA,,32.37,本共有部份之項目有集合住宅門廳、停車空間、樓梯間、電梯間等４項。,鋼筋混凝土造,114年12月15日,七層,,持分移轉
RPPNMLOLJHLGFCM58DA,25,210.11,住商用,鋼筋混凝土造,89年11月20日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPQOMLNKJHLGFDM68DA,,88.26,集合住宅,鋼筋混凝土造,114年12月15日,七層,七層 陽台,全筆移轉
RPQOMLNKJHLGFDM68DA,,46.12,本共有部份之項目有集合住宅門廳、停車空間、樓梯間、電梯間等４項。,鋼筋混凝土造,114年12月15日,七層,,持分移轉
RPPNMLNLJHLGFAM28DA,3,226.95,農業設施（菇類栽培場）,鋼骨造,111年8月29日,一層,一層,持分移轉
RPPNMLNLJHLGFAM28DA,3,603.26,農業設施（菇類栽培場）,鋼骨造,111年8月29日,一層,一層,持分移轉
RPQNMLQLJHLGFAM68DA,4,700.74,停車空間、梯廳及梯間、作業廠房、機房、工廠附屬辦公室,鋼骨造,111年4月12日,三層,二層 三層 見其他登記事項,持分移轉
RPQNMLPJKHLGFAM58EA,35,72.51,住家用,鋼筋混凝土造,80年1月25日,三層,一層 二層 三層 騎樓,持分移轉
