鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
公館鄉,土地,關爺埔段550地號,1000.0,,特定農業區,農牧用地,1150201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,8300000,8300,,0.0,0,含土地改良:道路駁坎填土等工程,RPXNMLNJKHLGFBK88DA,0.0,0.0,0.0,無,
公館鄉,土地,關爺埔段550-13地號,1000.0,,特定農業區,農牧用地,1150201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7100000,7100,,0.0,0,含土地改良:道路駁坎填土等工程,RPOOMLNJKHLGFBK08DA,0.0,0.0,0.0,無,
頭屋鄉,土地,外獅潭段570-6地號,26.0,,特定農業區,甲種建築用地,1150204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,580000,22308,,0.0,0,含地政士服務費15000元；親友、員工、共有人或其他特殊關係間之交易；畸零地或有合併使用效益；,RPTNMLKKKHLGFBK28DA,0.0,0.0,0.0,無,
南庄鄉,土地,北獅里興段北獅里興小段257-85地號,38.0,,山坡地保育區,丙種建築用地,1150201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1080000,28421,,0.0,0,尚有未辦保存登記建物,RPROMLTJKHLGFFK76DA,0.0,0.0,0.0,無,
苑裡鎮,土地,泰田段1658地號,53.0,,特定農業區,甲種建築用地,1150206,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1605000,30283,,0.0,0,畸零地或有合併使用效益；,RPTNMLQJKHLGFCK88DA,0.0,0.0,0.0,無,
頭份市,土地,顯會段968地號,22.09,,,,1150204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,650000,29425,,0.0,0,具重建或重劃、都更等效益；,RPPOMLOJKHLGFFK68DA,0.0,0.0,0.0,無,
苗栗市,土地,維祥段維祥小段203-6地號,98.0,,特定農業區,水利用地,1150203,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1057910,10795,,0.0,0,水利地承購；,RPWNMLOJKHLGFBK88DA,0.0,0.0,0.0,無,
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮大埔里８鄰科學路２７７號十二樓之一,15.81,商,,,1150201,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土結構造,1140312,153.54000000000002,3,2,2,有,有,14520000,94568,坡道平面,29.25,0,,RPWQMLKKKHLGFDK09DA,78.6,0.0,4.15,有,0001
三義鄉,土地,雙潭段833-4地號,2006.51,,山坡地保育區,農牧用地,1150211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5460000,2721,,0.0,0,農作物；,RPPNMLPLKHLGFEK88EA,0.0,0.0,0.0,無,
公館鄉,土地,關爺埔段550-14地號,1030.45,,特定農業區,農牧用地,1150202,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,8300000,8055,,0.0,0,含土地改良道路、駁坎、填土工程費農業設施；,RPRNMLNJKHLGFBK28DA,0.0,0.0,0.0,無,
竹南鎮,土地,成功段150地號,313.12,,,,1150201,土地5建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2700000,8623,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLPJKHLGFDK78DA,0.0,0.0,0.0,無,
