編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPRNMLKLJIKGFAI87CC,32,18.24,住家用,鋼筋混凝土造,82年6月9日,十二層,,
RPRNMLKLJIKGFAI87CC,32,3.41,共有部份,鋼筋混凝土造,82年6月9日,十二層,,
RPRNMLKLJIKGFAI87CC,32,5.28,共有部份,鋼筋混凝土造,82年6月9日,十二層,,
RPPOMLRKJIKGFAI38CC,33,41.76,住家用,鋼筋混凝土造,82年1月11日,七層,,
RPPOMLRKJIKGFAI38CC,33,12.35,共有部份,鋼筋混凝土造,82年1月11日,七層,,
RPTNMLSKJIKGFAI78CC,1,57.65,集合住宅,鋼筋混凝土造,114年3月11日,十四層,,
RPTNMLSKJIKGFAI78CC,1,57.48,本共有部分係依使用執照之建築概要表記載項目有：防空避難室兼停車空間、梯間、機房、蓄水池、停車空間、門廊、管委會空間、入口門廳、梯廳、廊道、樓梯電梯間、樓梯昇降道、昇降機機房、水箱等１４項,鋼筋混凝土造,114年3月11日,十四層,,
RPSNMLKLJIKGFAI97CC,30,48.27,住家用,鋼筋混凝土造,85年3月11日,二十層,,
RPSNMLKLJIKGFAI97CC,30,13.55,共有部份,鋼筋混凝土造,85年3月11日,二十層,,
RPQOMLRKJIKGFAI48CC,54,63.70,住家用,木造,61年1月28日,二層,,
RPWNMLKLJIKGFAI38CC,37,91.15,住家用,鋼筋混凝土造,78年1月17日,七層,,
RPOOMLRKJIKGFAI28CC,28,89.09,住家用,鋼筋混凝土造,87年3月19日,二十二層,,
RPWNMLSKJIKGFAI09CC,7,9.62,集合住宅,鋼筋混凝土構造,107年8月2日,五層,,
RPWNMLKLJIKGFAI38CC,37,14.18,共有部份,鋼筋混凝土造,78年1月17日,七層,,
RPOOMLRKJIKGFAI28CC,28,16.26,共有部份,鋼筋混凝土造,87年3月19日,二十二層,,
RPWNMLSKJIKGFAI09CC,7,3.31,本共有部分之項目有機械室、樓梯間及水箱等３項,鋼筋混凝土構造,107年8月2日,五層,,
RPOOMLRKJIKGFAI28CC,28,19.39,共有部份,鋼筋混凝土造,87年3月19日,二十二層,,
RPWOMLRKJIKGFAI09CC,33,95.81,住商用,鋼筋混凝土造,81年11月11日,五層,,
RPWOMLRKJIKGFAI09CC,33,15.87,共有部份,鋼筋混凝土造,81年11月11日,五層,,
