鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
中埔鄉,房地(土地+建物),嘉義縣中埔鄉富裕路506號旁,95.07,,特定農業區,甲種建築用地,1141115,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,129.42,4,2,3,有,無,12180000,94112,,0.0,0,,RPQNMLSKJIKGFDQ86CB,東唐莊園,B7棟0號,
中埔鄉,房地(土地+建物),嘉義縣中埔鄉富裕路506號旁,107.8,,特定農業區,甲種建築用地,1141115,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,135.14,4,2,4,有,無,13030000,96419,,0.0,0,,RPRNMLSKJIKGFDQ96CB,東唐莊園,A6棟0號,
中埔鄉,房地(土地+建物),嘉義縣中埔鄉富裕路506號旁,153.2,,特定農業區,甲種建築用地,1141117,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,173.87,4,3,4,有,無,22380000,128717,,0.0,0,,RPSNMLSKJIKGFDQ07CB,東唐莊園,特2棟0號,
中埔鄉,房地(土地+建物),嘉義縣中埔鄉富裕路506號旁,107.68,,特定農業區,甲種建築用地,1141114,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,135.14,4,2,4,有,無,13030000,96419,,0.0,0,,RPTNMLSKJIKGFDQ17CB,東唐莊園,A5棟0號,
中埔鄉,房地(土地+建物),嘉義縣中埔鄉富裕路506號旁,160.04,,特定農業區,甲種建築用地,1141116,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,173.87,4,3,4,有,無,22380000,128717,,0.0,0,,RPPNMLPLJIKGFDQ56CB,東唐莊園,特1棟0號,
中埔鄉,房地(土地+建物),嘉義縣中埔鄉富裕路506號旁,97.28,,特定農業區,甲種建築用地,1141122,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,135.14,4,2,4,有,無,12880000,95309,,0.0,0,,RPQNMLPLJIKGFDQ66CB,東唐莊園,B22棟0號,
中埔鄉,房地(土地+建物),嘉義縣中埔鄉富裕路506號旁,125.34,,特定農業區,甲種建築用地,1141119,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,135.14,4,2,4,有,無,13380000,99008,,0.0,0,,RPRNMLPLJIKGFDQ76CB,東唐莊園,A11棟0號,
中埔鄉,房地(土地+建物),嘉義縣中埔鄉富裕路506號旁,98.4,,特定農業區,甲種建築用地,1141120,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,135.14,4,2,4,有,無,12850000,95087,,0.0,0,,RPSNMLPLJIKGFDQ86CB,東唐莊園,B17棟0號,
民雄鄉,房地(土地+建物)+車位,嘉義縣民雄鄉嘉166縣道,33.8,住,,,1141122,土地2建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.05,2,1,1,有,無,9430000,77564,坡道平面,33.3,1150000,,RPPNMLSLJIKGFCQ76CB,寶格?星,7B6棟0號,
民雄鄉,房地(土地+建物),嘉義縣民雄鄉山中村牛斗山209號旁,22.19,,鄉村區,乙種建築用地,1141123,土地1建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,67.94,2,2,1,有,無,4890000,71975,,0.0,0,,RPPNMLLJKIKGFCQ58CB,豐收6期,4F-F號,
朴子市,房地(土地+建物),嘉義縣朴子市大?榔,24.69,,特定農業區,甲種建築用地,1141115,土地1建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,83.23,2,2,2,有,無,8210000,98642,,0.0,0,,RPPNMLKKKIKGFBQ58DB,嘉科鑫境二期,A棟2號,
朴子市,房地(土地+建物),嘉義縣朴子市大?榔,24.69,,特定農業區,甲種建築用地,1141117,土地1建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,83.23,2,2,2,有,無,8210000,98642,,0.0,0,,RPQNMLKKKIKGFBQ68DB,嘉科鑫境二期,B棟2號,
朴子市,房地(土地+建物),嘉義縣朴子市大?榔,24.69,,特定農業區,甲種建築用地,1141122,土地1建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,83.23,2,2,2,有,無,8200000,98522,,0.0,0,,RPSNMLKKKIKGFBQ88DB,嘉科鑫境二期,A棟4號,
新港鄉,房地(土地+建物),嘉義縣新港鄉12鄰大崙,133.09,,鄉村區,乙種建築用地,1141129,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,152.51,4,2,4,有,無,13100000,85896,,0.0,0,,RPPNMLMKKIKGFCQ78CB,壹奈米悅綠墅,A棟6號,
朴子市,房地(土地+建物)+車位,嘉義縣朴子市大?榔,24.69,,特定農業區,甲種建築用地,1141208,土地1建物1車位1,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,108.4,2,2,2,有,無,9750000,99123,一樓平面,25.17,1500000,,RPQNMLMKKIKGFBQ88DB,嘉科鑫境二期,A棟5號,
朴子市,房地(土地+建物)+車位,嘉義縣朴子市大?榔,24.69,,特定農業區,甲種建築用地,1141121,土地1建物1車位1,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,108.3,2,2,2,有,無,9550000,99123,一樓平面,25.07,1300000,,RPRNMLMKKIKGFBQ98DB,嘉科鑫境二期,A棟6號,
中埔鄉,房地(土地+建物),嘉義縣中埔鄉富裕路506號旁,98.41,,特定農業區,甲種建築用地,1141123,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,135.14,4,2,4,有,無,12800000,94717,,0.0,0,,RPPNMLPKKIKGFDQ56CB,東唐莊園,B16棟0號,
番路鄉,房地(土地+建物)+車位,嘉義縣番路鄉轆子腳段193-163、193-178、193-218地號土地內建築基地,105.46,,山坡地保育區,丙種建築用地,1141205,土地3建物1車位1,二層,3,華廈(10層含以下有電梯),住家用,鋼骨混凝土造,,160.97,2,2,2,有,無,14000000,96426,其他,30.3,1400000,,RPPNMLQKKIKGFEQ86DB,富裔莊-嘉禾莊園,A1棟A2號,
民雄鄉,房地(土地+建物)+車位,嘉義縣民雄鄉民文段757地號,21.99,住,,,1141129,土地1建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.47,2,1,2,有,無,9840000,95919,坡道平面,26.0,1450000,,RPPNMLRKKIKGFCQ66CB,三貴星空樹,A5棟13F號,
新港鄉,房地(土地+建物)+車位,嘉義縣新港鄉大潭段精忠小段587地號,42.44,,鄉村區,乙種建築用地,1141216,土地2建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,125.86,3,2,2,有,無,8000000,61405,一樓平面,15.12,1200000,,RPQNMLRKKIKGFCQ76CB,知築3,B棟1號,
水上鄉,房地(土地+建物),嘉義縣水上鄉華林街,121.46,住,,,1141216,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,275.53,5,2,4,有,無,24300000,88194,,0.0,0,,RPPNMLRKKIKGFDQ76CB,晶璽,1棟D1號,
大林鎮,房地(土地+建物),嘉義縣大林鎮溝背段60-26號地號,111.29,,鄉村區,乙種建築用地,1141218,土地3建物1車位0,全,2,透天厝,住家用,鋼筋混凝土造,,94.78,2,2,2,有,無,8980000,94746,,0.0,0,,RPPNMLMLKIKGFCQ88CB,知心,B棟7號,
