鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
蘇澳鎮,土地,慶安段916-3地號,271.14,都市：其他:道路用地,,,1150301,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2000000,7376,,0.0,0,,RPPNMLQJLHLGFAG08EA,0.0,0.0,0.0,無,
羅東鎮,土地,興東段1311地號,3.63,住,,,1150209,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,900000,247934,,0.0,0,,RPRNMLTJKHLGFAG48EA,0.0,0.0,0.0,無,0001
頭城鎮,土地,新竹安段534地號,309.31,,一般農業區,農牧用地,1150201,土地5建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3000000,9699,,0.0,0,,RPPNMLKKKHLGFBG57EA,0.0,0.0,0.0,無,
宜蘭市,土地,北津段456地號,1373.0,,特定農業區,農牧用地,1150202,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,11629000,8470,,0.0,0,,RPSOMLKKKHLGFBG87DA,0.0,0.0,0.0,無,
員山鄉,土地,內湖二段347-1地號,802.87,,特定農業區,國土保安用地,1150205,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7973516,9931,,0.0,0,政府機關標讓售；,RPWOMLKKKHLGFBG28DA,0.0,0.0,0.0,無,
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉公園路８６巷５號三樓之六,10.13,都市：其他:健康休閒專用區五,,,1150209,土地1建物1車位0,三層,八層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0711030,52.230000000000004,0,0,0,無,有,3300000,63182,,0.0,0,,RPUNMLTJKHLGFBG78DA,41.54,0.0,3.78,有,
冬山鄉,土地,廣興一段162地號,341.51,,特定農業區,農牧用地,1150204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1549600,4537,,0.0,0,本買賣為相鄰地關係人承購。,RPQNMLOLKHLGFAG08EA,0.0,0.0,0.0,無,
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉溪心一路１８５巷２５號,653.44,,特定農業區,農牧用地,1150203,土地1建物2車位0,全,三層,透天厝,農業用,鋼筋混凝土造,1000909,174.66,4,2,4,有,無,23880000,136723,,0.0,0,1樓孝親房2樓後場主臥室外車庫其他增建；,RPSNMLOLKHLGFAG18DA,167.89,0.0,6.77,無,
蘇澳鎮,房地(土地+建物)+車位,宜蘭縣蘇澳鎮和平路８０巷５號二樓之３,30.49,住,,,1150211,土地3建物1車位1,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1141117,86.7,2,2,1,有,有,5200000,59977,一樓平面,11.57,0,,RPVOMLPLKHLGFAG68DA,52.55,0.0,4.64,有,
