鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
彰化市,租賃房屋,彰化縣彰化市線東路一段１７巷４號四樓,0.0,,,,1141111,土地0建物1車位0,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830621,129.31,2,2,2,有,有,有,15000,116,,0.0,0,每月管理費1313元由承租人負擔，未計入租金。未租賃車位，建物登記含有車位面積；,RPPNMLOKJIKGFAN48CC,整棟(戶)出租,有,1141114~1151113,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
彰化市,租賃房屋,彰化縣彰化市中正路一段４１２號３-２室,0.0,,,,1141117,土地0建物0車位0,全,5,透天厝,診所，停車空間，住宅，樓梯間,鋼筋混凝土造,0660919,19.83,10,1,10,有,無,有,9500,479,,0.0,0,,RPPNMLSKJIKGFAN88CC,分租套房,無,1141201~1151130,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
彰化市,租賃房屋,彰化縣彰化市彰南路一段３２５巷４２弄２號,0.0,,,,1141114,土地0建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0690206,94.4,3,2,2,有,無,有,12000,127,,0.0,0,,RPRNMLSKJIKGFAN09CC,整棟(戶)出租,無,1141115~1171114,無,冷氣、熱水器、洗衣機、電視機,社會住宅包租轉租
彰化市,租賃房屋,彰化縣彰化市大埔路５００號之１２,0.0,,,,1141117,土地0建物0車位0,全,4,透天厝,住商用,鋼筋混凝土造,0700812,12.0,10,0,10,有,無,有,4000,333,,0.0,0,租金總額含網路費；,RPSNMLSKJIKGFAN56CC,分租套房,無,1150101~1151231,無,冷氣、冰箱、網路,一般轉租
和美鎮,租賃房屋+車位,彰化縣和美鎮布西路３８號八樓之３,0.0,,,,1141111,土地0建物1車位1,八層,9,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1120811,86.97999999999999,3,1,2,有,有,有,15000,166,升降機械,11.57,2500,,RPPNMLSKJIKGFBN98CC,整棟(戶)出租,有,1141111~1151110,有,冷氣、熱水器、電視機、冰箱,社會住宅代管
員林市,租賃房屋,彰化縣員林市中山路２段３５８號,0.0,,,,1141115,土地0建物0車位0,全,5,透天厝,住宅,鋼筋混凝土造,1110510,26.45,21,0,21,有,無,有,9000,340,,0.0,0,,RPPNMLSKJIKGFDN56CC,分租套房,無,1141116~1150515,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,
員林市,租賃房屋,彰化縣員林市中山路２段３５８號,0.0,,,,1141116,土地0建物0車位0,全,5,透天厝,住宅,鋼筋混凝土造,1110510,24.79,21,0,21,有,無,有,9000,363,,0.0,0,,RPQNMLSKJIKGFDN66CC,分租套房,無,1141117~1150516,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,
員林市,租賃房屋,彰化縣員林市員大路一段３００巷２５號,0.0,,,,1141111,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0690110,80.86,2,2,2,有,無,無,10000,124,,0.0,0,,RPRNMLSKJIKGFDN76CC,整棟(戶)出租,無,1141115~1171114,無,熱水器,社會住宅包租轉租
員林市,租賃房屋,彰化縣員林市林森路２３１巷２２號三樓,0.0,,,,1141118,土地0建物1車位0,三層,16,住宅大樓(11層含以上有電梯),住家、國民住宅,鋼筋混凝土造,0840821,172.23,4,2,2,有,有,有,17000,99,,0.0,0,續租案件；,RPTNMLSKJIKGFDN96CC,整棟(戶)出租,有,1141203~1161202,有,冷氣、熱水器、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
大村鄉,租賃房屋,彰化縣大村鄉山腳路１２６之２７號（４０１室）,0.0,,,,1141114,土地0建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,0930429,26.44,12,0,12,有,無,有,5500,208,,0.0,0,,RPUNMLSKJIKGFDN07CC,分租套房,無,1141115~1151114,無,冷氣、熱水器、洗衣機、電視機、冰箱,一般代管
彰化市,租賃房屋,彰化縣彰化市南平街６０巷９號,0.0,,,,1141118,土地0建物1車位0,一層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840524,44.31999999999999,1,0,1,有,有,有,12000,271,,0.0,0,續租案件；,RPPNMLTKJIKGFAN98CC,獨立套房,有,1141125~1151124,有,冷氣、熱水器、洗衣機,社會住宅包租轉租
彰化市,租賃房屋,彰化縣彰化市景宗街４０巷５號十二樓,0.0,,,,1141118,土地0建物1車位0,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0830112,154.74,3,2,2,有,有,有,10000,65,,0.0,0,,RPQNMLTKJIKGFAN09CC,整棟(戶)出租,有,1141201~1171130,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
和美鎮,租賃房屋,彰化縣和美鎮東發路１２６巷１５號（１０１室）,0.0,,,,1141118,土地0建物0車位0,全,2,透天厝,住家用,鋼筋混凝土造,0710123,18.0,5,0,5,有,無,有,6700,372,,0.0,0,多人共同承租2；,RPPNMLTKJIKGFBN09CC,分租套房,無,1141118~1150217,無,冷氣、熱水器、電視機、冰箱、網路,一般代管
田尾鄉,租賃房屋,彰化縣田尾鄉福德巷４３９號５樓之３,0.0,,,,1141111,土地0建物1車位0,五層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1140123,83.28,2,2,1,有,有,有,15000,180,,0.0,0,,RPPNMLTKJIKGFFN86CC,整棟(戶)出租,有,1141112~1151111,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
埤頭鄉,租賃房屋,彰化縣埤頭鄉竹和路２１８巷３號,0.0,,,,1141113,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0840705,135.43,4,2,3,有,無,有,10000,74,,0.0,0,,RPQNMLTKJIKGFFN96CC,整棟(戶)出租,無,1141116~1151115,無,冷氣、熱水器、洗衣機,社會住宅代管
和美鎮,租賃房屋,彰化縣和美鎮東發路８４巷２４號,0.0,,,,1141117,土地0建物1車位0,全,2,透天厝,住家用,鋼筋混凝土造,0730921,84.5,3,2,2,有,無,有,12000,142,,0.0,0,,RPPNMLKLJIKGFBN28CC,整棟(戶)出租,無,1141120~1151119,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
彰化市,租賃房屋,彰化縣彰化市中華路３６６巷１號五樓,0.0,,,,1141116,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780708,97.19,3,2,2,有,無,有,8200,84,,0.0,0,,RPRNMLLLJIKGFAN48CC,整棟(戶)出租,無,1141120~1151119,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
員林市,租賃房屋+車位,彰化縣員林市龍富二街６８號三樓之１,0.0,,,,1141118,土地0建物1車位1,三層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1130522,109.3,2,1,1,有,有,有,17600,195,坡道平面,29.38,2000,續租案件；,RPPNMLLLJIKGFDN58CC,整棟(戶)出租,有,1141210~1161209,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
大村鄉,租賃房屋,彰化縣大村鄉櫻花路１巷３２號,0.0,,,,1141114,土地0建物1車位0,全,5,透天厝,住家用,鋼筋混凝土造,0871021,193.96,5,3,3,有,有,有,16000,82,,0.0,0,續租案件；,RPRNMLLLJIKGFDN78CC,整棟(戶)出租,有,1141201~1151130,無,熱水器、瓦斯或天然氣,社會住宅代管
員林市,租賃房屋,彰化縣員林市長泰街４之６號三樓,0.0,,,,1141111,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0800413,28.84,1,0,1,有,無,有,5500,191,,0.0,0,續租案件；,RPSNMLLLJIKGFDN88CC,獨立套房,無,1141230~1151129,無,冷氣、熱水器、電視機、冰箱,社會住宅代管
芳苑鄉,租賃房屋,彰化縣芳苑鄉立功街６１號,0.0,,,,1141111,土地0建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,1091229,224.48,4,2,3,有,無,有,10000,45,,0.0,0,,RPPNMLLLJIKGFGN88CC,整棟(戶)出租,無,1141116~1151115,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
員林市,租賃房屋,彰化縣員林市龍富街４２號１２樓之２,0.0,,,,1141117,土地0建物1車位0,十二層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1061122,109.9,3,2,2,有,有,有,19000,173,,0.0,0,續租案件；,RPPNMLMLJIKGFDN68CC,整棟(戶)出租,有,1141121~1151120,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
彰化市,租賃房屋,彰化縣彰化市埔中一街８４巷６號,68.0,住,,,1141118,土地1建物1車位0,全,2,透天厝,住商用,加強磚造,0730423,88.46,4,2,2,有,無,無,18000,203,,0.0,0,,RPQNMLOLJIKGFAN68CC,整棟(戶)出租,無,1141201~1161130,無,冷氣、熱水器、洗衣機、冰箱,
彰化市,租賃房屋,彰化縣彰化市埔內街１２３巷２５號,80.0,,特定農業區,甲種建築用地,1141121,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,0690130,84.55,4,3,2,有,無,無,18000,213,,0.0,0,,RPTNMLOLJIKGFAN98CC,整棟(戶)出租,無,1141201~1161130,無,冷氣、熱水器、瓦斯或天然氣,
彰化市,租賃房屋,彰化縣彰化市彰美路一段１４９巷２５號,0.0,,,,1141114,土地0建物1車位0,全,1,透天厝,住家用,磚造,0371115,38.64,3,2,2,有,無,無,15000,388,,0.0,0,含增建或未登記建物；,RPUNMLOLJIKGFAN09CC,整棟(戶)出租,無,1141117~1151117,無,熱水器,
線西鄉,租賃房屋,彰化縣線西鄉彰濱東三路１２號,2952.08,,工業區,丁種建築用地,1141115,土地1建物1車位0,一層,1,工廠,工廠,鋼骨造、鋼筋混凝土造,1140429,2952.08,0,0,0,無,無,無,374850,,,0.0,0,租金總額含稅；,RPPNMLOLJIKGFBN68CC,,無,1141115~1151114,無,,
彰化市,租賃房屋,彰化縣彰化市泰和東街２０９巷６弄２６號,0.0,,,,1141114,土地0建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0920306,181.05,4,2,3,有,有,有,17600,97,,0.0,0,,RPPNMLPLJIKGFAN68CC,整棟(戶)出租,有,1141120~1151119,無,冷氣、熱水器、洗衣機、瓦斯或天然氣,社會住宅包租轉租
花壇鄉,租賃房屋,彰化縣花壇鄉菜堂巷１６８號,0.0,,,,1141120,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0800805,146.4,4,2,2,有,無,無,7000,48,,0.0,0,續租案件；,RPRNMLPLJIKGFAN88CC,整棟(戶)出租,無,1141201~1151130,無,熱水器、瓦斯或天然氣,社會住宅代管
花壇鄉,租賃房屋,彰化縣花壇鄉菜堂巷１７０號,0.0,,,,1141120,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0800805,129.06,3,2,2,有,無,無,6000,46,,0.0,0,續租案件；,RPSNMLPLJIKGFAN98CC,整棟(戶)出租,無,1141201~1151130,無,熱水器、瓦斯或天然氣,社會住宅代管
花壇鄉,租賃房屋,彰化縣花壇鄉菜堂巷１７５號,0.0,,,,1141120,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0800805,129.06,3,2,2,有,無,無,7000,54,,0.0,0,續租案件；,RPTNMLPLJIKGFAN09CC,整棟(戶)出租,無,1141201~1151130,無,熱水器、瓦斯或天然氣,社會住宅代管
彰化市,租賃房屋,彰化縣彰化市中正路二段１９０巷１３號,0.0,,,,1141122,土地0建物0車位0,四層,4,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0730428,12.56,6,0,6,有,無,有,7000,557,,0.0,0,,RPVNMLPLJIKGFAN66CC,分租套房,無,1141122~1151121,無,冷氣、熱水器、洗衣機、冰箱、網路,一般轉租
彰化市,租賃房屋,彰化縣彰化市中正路二段１９０巷１３號,0.0,,,,1141112,土地0建物0車位0,全,4,透天厝,住商用,鋼筋混凝土造,0730428,12.56,6,0,6,有,無,有,7000,557,,0.0,0,,RPWNMLPLJIKGFAN76CC,分租套房,無,1141112~1151111,無,冷氣、熱水器、洗衣機、冰箱、網路,一般轉租
