編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPSNMLOJKHLGFAV86DA,49,134.22,住家用,加強磚造,66年1月5日,二層,一層 二層 騎樓,全筆移轉
RPSNMLOJKHLGFAV86DA,45,210.18,住家用,鋼筋混凝土造,70年7月1日,三層,一層 二層 三層 騎樓 地下層,全筆移轉
RPSNMLNLKHLGFAV96DA,64,42.71,住家用,木造蓋瓦,50年10月27日,一層,一層,全筆移轉
RPQNMLTKJHLGFAV17DA,32,15.37,共同使用部份：樓梯．電梯．地下室．走廊,鋼筋混凝土造,82年10月27日,六層,,持分移轉
RPQNMLTKJHLGFAV17DA,32,29.06,住家用,鋼筋混凝土造,82年10月27日,六層,六層,全筆移轉
RPRNMLLLJHLGFCV76DA,2,194.98,Ｈ２住宅,鋼筋混凝土造,113年6月14日,三層,一層 二層 三層 見其他登記事項,全筆移轉
RPVNMLRJJHLGFAV37DA,31,10.27,電梯、樓梯門廊、樓梯、機械房、水箱,鋼筋混凝土造,84年3月27日,十層,,持分移轉
RPVNMLRJJHLGFAV37DA,31,46.71,集合住宅,鋼筋混凝土造,84年3月27日,十層,六層 陽台,全筆移轉
RPQNMLMKJHLGFDV76DA,32,7.40,樓梯間、機械室、電梯間、屋頂突出物避難室車道,鋼筋混凝土造,83年4月27日,九層,,持分移轉
RPQNMLMKJHLGFDV76DA,32,34.17,走道,鋼筋混凝土造,83年4月27日,九層,,持分移轉
RPQNMLMKJHLGFDV76DA,32,31.12,商業用,鋼筋混凝土造,83年4月27日,九層,五層 陽台,全筆移轉
RPQNMLOKJHLGFAV66DA,45,53.78,住家用,加強磚造,70年7月1日,一層,一層 騎樓,全筆移轉
RPWNMLRJJHLGFAV47DA,31,9.13,電梯、樓梯門廊、樓梯、機械房、水箱,鋼筋混凝土造,84年3月27日,十層,,持分移轉
RPWNMLRJJHLGFAV47DA,31,40.00,集合住宅,鋼筋混凝土造,84年3月27日,十層,六層 陽台,全筆移轉
RPRNMLRLJHLGFAV17DA,30,27.71,集合住宅,鋼筋混凝土造,85年6月28日,九層,九層 花台,全筆移轉
RPRNMLRLJHLGFAV17DA,30,5.76,電梯，樓梯共同使用,鋼筋混凝土造,85年6月28日,九層,,持分移轉
RPRNMLRLJHLGFAV17DA,30,3.28,配電室．樓梯．電梯．機械房．通道．水箱．人行共同使用,鋼筋混凝土造,85年6月28日,九層,,持分移轉
RPPNMLKLJHLGFAV88DA,3,.06,店舖,ＲＣ造,111年12月5日,十五層,一層,持分移轉
RPPNMLKLJHLGFAV88DA,3,72.42,集合住宅,ＲＣ造,111年12月5日,十五層,六層 見其他登記事項,全筆移轉
RPPNMLKLJHLGFAV88DA,3,28.67,第一層：管委會空間；地下一層：防空避難室兼停車空間、電信室、台電配電室、發電機室、消防機房；地下二層：停車空間、污水機房、水箱、消防水箱,ＲＣ造,111年12月5日,十五層,,持分移轉
RPPNMLKLJHLGFAV88DA,3,13.68,第一層：管委會空間；地下一層：防空避難室兼停車空間、電信室、台電配電室、發電機室、消防機房；地下二層：停車空間、污水機房、水箱、消防水箱,ＲＣ造,111年12月5日,十五層,,持分移轉
RPPNMLKLJHLGFAV88DA,3,.01,梯間、消防水箱、水箱、昇降機房,ＲＣ造,111年12月5日,十五層,,持分移轉
RPPNMLKLJHLGFAV88DA,3,16.62,梯間、消防水箱、水箱、昇降機房,ＲＣ造,111年12月5日,十五層,,持分移轉
RPUNMLKLJHLGFAV76DA,8,66.48,集合住宅,ＲＣ造,107年3月23日,九層,五層 見其他登記事項,全筆移轉
RPUNMLKLJHLGFAV76DA,8,28.60,停車空間、騎樓、樓梯間、機械室、蓄水池,ＲＣ造,107年3月23日,九層,,持分移轉
RPQNMLPKJHLGFAV76DA,,232.84,Ｈ２住宅,鋼筋混凝土造,114年11月19日,三層,一層 二層 三層 見其他登記事項,全筆移轉
RPRNMLNJKHLGFAV66DA,,68.43,Ｈ２集合住宅,鋼筋混凝土造,114年8月27日,五層,五層 見其他登記事項,全筆移轉
RPRNMLNJKHLGFAV66DA,,34.59,樓梯間、停車空間,鋼筋混凝土造,114年8月27日,五層,,持分移轉
RPSNMLQLJHLGFBV27DA,51,23.88,住家用,磚石造,64年1月15日,一層,一層,全筆移轉
RPPNMLLMJHLGFAV09DA,31,9.67,通廊．電梯．汽車昇降孔．共同使用,鋼筋混凝土造,84年5月17日,七層,,持分移轉
RPPNMLLMJHLGFAV09DA,31,4.10,防空．避難室．停車空間．共同使用,鋼筋混凝土造,84年5月17日,七層,,持分移轉
RPPNMLLMJHLGFAV09DA,31,18.32,集合住宅,鋼筋混凝土造,84年5月17日,七層,七層,全筆移轉
RPRNMLSLJHLGFAV27DA,1,55.90,Ｈ２集合住宅,鋼筋混凝土造,114年1月15日,十四層,十四層 見其他登記事項,全筆移轉
RPRNMLSLJHLGFAV27DA,1,26.96,Ｈ２集合住宅（共有部份）,鋼筋混凝土造,114年1月15日,十四層,,持分移轉
RPVNMLMJKHLGFAV96DA,,78.17,Ｈ２集合住宅,鋼筋混凝土造,114年8月27日,五層,五層 見其他登記事項,全筆移轉
RPVNMLMJKHLGFAV96DA,,39.51,樓梯間、停車空間,鋼筋混凝土造,114年8月27日,五層,,持分移轉
RPWNMLNJKHLGFAV17DA,49,129.00,住家用,鋼筋混凝土造,66年6月18日,二層,一層 二層 騎樓 地下層,全筆移轉
RPPNMLNJKHLGFAV09DA,39,121.27,住家用,加強磚造,75年11月8日,二層,一層 二層 陽台 屋頂突出物,全筆移轉
RPWNMLMJKHLGFAV07DA,,52.32,Ｈ２集合住宅,鋼筋混凝土造,114年8月27日,五層,二層 見其他登記事項,全筆移轉
RPWNMLMJKHLGFAV07DA,,41.45,樓梯間、停車空間,鋼筋混凝土造,114年8月27日,五層,,持分移轉
RPRNMLQJKHLGFCV17DA,29,151.38,住家用,加強磚造,85年12月12日,二層,一層 二層 屋頂突出物,全筆移轉
RPPNMLMKJHLGFAV98DA,47,127.76,住家用,加強磚造,68年6月7日,二層,一層 二層,全筆移轉
RPQNMLKKKHLGFAV98DA,45,104.00,住家用,加強磚造,70年2月13日,二層,一層 二層,全筆移轉
RPUNMLNJKHLGFAV96DA,45,128.78,住家用,加強磚造,69年10月6日,二層,一層 二層 騎樓,全筆移轉
RPPNMLTJKHLGFAV07DA,8,55.68,集合住宅,ＲＣ造,107年3月23日,九層,七層 見其他登記事項,全筆移轉
RPPNMLTJKHLGFAV07DA,8,23.87,停車空間、騎樓、樓梯間、機械室、蓄水池,ＲＣ造,107年3月23日,九層,,持分移轉
RPVNMLSLJHLGFAV67DA,42,92.12,住家用,加強磚造,72年9月27日,二層,二層,全筆移轉
RPPNMLPJKHLGFAV66DA,32,30.90,集合住宅,鋼筋混凝土造,82年10月26日,六層,四層 陽台,全筆移轉
RPVNMLSLJHLGFAV67DA,43,92.12,住家用,加強磚造,72年1月13日,一層,一層 騎樓,全筆移轉
RPPNMLPJKHLGFAV66DA,32,8.80,電梯間、樓梯間、避難室、走道,鋼筋混凝土造,82年10月26日,六層,,持分移轉
RPQNMLQJKHLGFAV86DA,52,91.52,住家用,鐵筋水泥磚,62年8月24日,二層,一層 二層 騎樓,全筆移轉
RPTNMLLKKHLGFAV76DA,31,178.25,住家用,鋼筋混凝土造,83年9月1日,三層,一層 二層 三層 屋頂突出物 騎樓 見其他登記事項,全筆移轉
RPPNMLLKKHLGFCV56DA,31,104.73,住家用,加強磚造,84年6月7日,二層,一層 二層 屋頂突出物,全筆移轉
RPQNMLKLJHLGFBV09DA,43,133.44,住家用,加強磚造,72年2月15日,二層,一層 二層 騎樓,全筆移轉
RPSNMLMKKHLGFAV76DA,,42.78,住家用,磚木造蓋瓦,,一層,一層,全筆移轉
RPPNMLPLKHLGFAV86DA,54,93.28,住家用,鐵筋水泥磚,61年4月4日,二層,一層 二層,全筆移轉
RPRNMLOKJHLGFAV76DA,1,56.01,集合住宅,鋼筋混凝土造,114年2月12日,五層,五層 見其他登記事項,全筆移轉
RPRNMLOKJHLGFAV76DA,1,16.50,集合住宅（共有部分）,鋼筋混凝土造,114年2月12日,五層,,持分移轉
RPWNMLPJJHLGFAV27DA,20,82.46,防空避難室、停車空間、梯廳、水箱、走道、社區活動中心、社區管理中心、突出物、儲藏室、機械室、配線室（共同使用部份）,鋼筋混凝土造,95年3月10日,十層,,持分移轉
RPWNMLPJJHLGFAV27DA,20,108.36,集合住宅,鋼筋混凝土造,95年3月10日,十層,六層 陽台,全筆移轉
RPTNMLSLJHLGFAV47DA,32,11.13,避難室,鋼筋混凝土造,83年5月16日,十三層,,持分移轉
RPTNMLSLJHLGFAV47DA,32,1.13,樓梯間走道,鋼筋混凝土造,83年5月16日,十三層,,持分移轉
RPTNMLSLJHLGFAV47DA,32,.75,樓梯間,鋼筋混凝土造,83年5月16日,十三層,,持分移轉
RPTNMLSLJHLGFAV47DA,32,.14,樓梯間,鋼筋混凝土造,83年5月16日,十三層,,持分移轉
RPTNMLSLJHLGFAV47DA,32,.53,樓梯間,鋼筋混凝土造,83年5月16日,十三層,,持分移轉
RPTNMLSLJHLGFAV47DA,32,.56,樓梯間,鋼筋混凝土造,83年5月16日,十三層,,持分移轉
RPTNMLSLJHLGFAV47DA,32,.14,樓梯間,鋼筋混凝土造,83年5月16日,十三層,,持分移轉
RPTNMLSLJHLGFAV47DA,32,.37,樓梯間,鋼筋混凝土造,83年5月16日,十三層,,持分移轉
RPTNMLSLJHLGFAV47DA,32,.30,樓梯間,鋼筋混凝土造,83年5月16日,十三層,,持分移轉
RPTNMLSLJHLGFAV47DA,32,.37,樓梯間,鋼筋混凝土造,83年5月16日,十三層,,持分移轉
RPTNMLSLJHLGFAV47DA,32,.30,樓梯間,鋼筋混凝土造,83年5月16日,十三層,,持分移轉
RPTNMLSLJHLGFAV47DA,32,.30,樓梯間,鋼筋混凝土造,83年5月16日,十三層,,持分移轉
