鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
中正區,房地(土地+建物),基隆市中正區義二路,23.5,商,,,1141116,土地1建物1車位0,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.71,3,2,2,有,無,20830000,151260,,0.0,0,,RPPNMLKLJIKGFDC27CB,橙品211,A1棟0號,
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,24.42,住,,,1141206,土地17建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.72,3,2,2,有,無,14030000,121125,坡道平面,23.75,1800000,,RPPNMLKKKIKGFDC27CB,白天鵝安幔,A棟A12-04F號,
信義區,房地(土地+建物)+車位,基隆市信義區月眉路346號附近,24.32,住,,,1141124,土地1建物1車位1,三層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,134.54,2,2,2,有,無,12480000,112183,坡道平面,40.23,1900000,,RPPNMLMKKIKGFDC47CB,悅美,D棟3F號,
七堵區,房地(土地+建物)+車位,基隆市七堵區長安街２４７巷２號之附近,18.42,,鄉村區,乙種建築用地,1141130,土地1建物1車位1,五層,9,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,95.53,2,2,1,有,無,10630000,119529,坡道平面,20.82,1700000,,RPPNMLPKKIKGFDC77CB,里山韻,B棟B8-5F號,
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,19.86,住,,,1141211,土地17建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,105.83,2,2,1,有,無,11700000,120614,坡道平面,23.75,1800000,,RPPNMLQKKIKGFDC87CB,白天鵝安幔,A棟A7-06F號,
中正區,房地(土地+建物)+車位,基隆市中正區義二路,22.98,商,,,1141215,土地1建物1車位1,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.56,3,2,2,有,無,22310000,151195,塔式車位,6.23,2000000,,RPQNMLQKKIKGFDC97CB,橙品211,A1棟0號,
仁愛區,房地(土地+建物),基隆市仁愛區精一路6號等,20.41,商,,,1141124,土地8建物1車位0,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,117.69,3,2,2,有,無,18500000,157193,,0.0,0,,RPPNMLTKKIKGFDC28DB,仁人愛二,A棟4F號,
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,21.73,住,,,1141215,土地17建物1車位1,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.75,2,2,2,有,無,12710000,121222,坡道平面,23.75,1800000,,RPPNMLNLKIKGFDC67CB,白天鵝安幔,B棟B9-02F號,
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,19.86,住,,,1141225,土地17建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,105.83,2,2,1,有,無,12070000,126340,坡道平面,23.75,1700000,,RPPNMLLMKIKGFDC57CB,白天鵝安幔,A棟A7-12F號,
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,24.42,住,,,1141223,土地17建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.58,3,2,2,有,無,13910000,119607,坡道平面,23.75,1850000,,RPPNMLPJJHLGFDC57CB,白天鵝安幔,A棟A13-04F號,
中山區,房地(土地+建物)+車位,基隆市中山區健民街14巷13弄22號旁,19.34,住,,,1141215,土地1建物1車位1,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.47,2,2,2,有,無,12450000,110771,坡道平面,35.68,1950000,,RPPNMLQJJHLGFDC67CB,瑞揚景綻,B棟1號,
中正區,房地(土地+建物),基隆市中正區調和街266巷101弄57號,75.95,住,,,1141215,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,142.83,3,2,3,有,無,12950000,90667,,0.0,0,,RPPNMLSJJHLGFDC87CB,僑家大院,C棟3號,
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,19.86,住,,,1150103,土地17建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,105.83,2,2,1,有,無,12030000,123416,坡道平面,23.75,1900000,,RPPNMLNKJHLGFDC47CB,白天鵝安幔,A棟A8-09F號,
暖暖區,房地(土地+建物),基隆市暖暖區國安路,8.75,住,,,1150113,土地2建物1車位0,四層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,97.17,3,2,2,有,無,14720000,151487,,0.0,0,交易總價含下列非屬預售屋價格之費用:裝潢費；,RPPNMLOKJHLGFDC57CB,美麗上城,B棟05號,
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,24.82,住,,,1150114,土地17建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.6,3,2,2,有,無,14310000,120661,坡道平面,23.75,1900000,,RPPNMLTKJHLGFDC08CB,白天鵝安幔,B棟B13-03F號,
七堵區,房地(土地+建物)+車位,基隆市七堵區福一街143號之旁,14.81,住,,,1141231,土地2建物1車位1,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,155.44,3,2,2,有,無,24300000,168387,坡道平面,26.57,2600000,,RPPNMLQLJHLGFDC87CB,萬隆青和,A1棟4F號,1150127全部解約
七堵區,房地(土地+建物)+車位,基隆市七堵區長安街２４７巷２號之附近,20.29,,鄉村區,乙種建築用地,1150103,土地1建物1車位1,七層,9,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,103.11,2,2,1,有,無,11470000,118726,坡道平面,20.82,1700000,,RPPNMLTLJHLGFDC18CB,里山韻,B棟B7-7F號,
七堵區,房地(土地+建物),基隆市七堵區福一街143號之旁,10.39,住,,,1150118,土地2建物1車位0,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,90.46,2,2,2,有,無,16280000,179969,,0.0,0,,RPPNMLTJKHLGFDC08CB,萬隆青和,A3棟4F號,
七堵區,房地(土地+建物)+車位,基隆市七堵區長安街２４７巷２號之附近,18.42,,鄉村區,乙種建築用地,1150124,土地1建物1車位1,七層,9,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,95.53,2,2,1,有,無,10680000,120198,坡道平面,20.82,1700000,,RPQNMLTJKHLGFDC18CB,里山韻,B棟B8-7F號,
七堵區,房地(土地+建物)+車位,基隆市七堵區長安街２４７巷２號之附近,23.02,,鄉村區,乙種建築用地,1150129,土地1建物0車位1,八層,9,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,114.17,2,2,2,有,無,13200000,119979,坡道平面,20.82,2000000,,RPPNMLNLKHLGFDC67CB,里山韻,A棟A6-8F號,
