鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
斗六市,房地(土地+建物)+車位,雲林縣斗六市民主街,28.27,住,,,1141116,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,153.29,3,2,2,有,無,14050000,94045,坡道平面,18.78,1400000,,RPPNMLSKJIKGFAP98CB,聖德淳風八期(NO.57),A2號,
斗六市,房地(土地+建物)+車位,雲林縣斗六市科加六路,109.7,,工業區,特定目的事業用地,1141111,土地2建物1車位1,全,3,透天厝,商業用,鋼筋混凝土造,,171.13,0,0,0,無,無,12300000,71875,一樓平面,13.75,0,1.該停車空間部分位於法定空地，部分位於室內專有範圍內。2.車位未單獨計價，且已含入交易總價。,RPRNMLSKJIKGFAP56CB,幸福ing3,B棟22號,
斗六市,房地(土地+建物)+車位,雲林縣斗六市民主街,33.83,住,,,1141117,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,179.97,3,2,2,有,無,17910000,102116,坡道平面,18.78,1450000,,RPSNMLSKJIKGFAP66CB,聖德淳風八期(NO.57),A5號,
斗南鎮,房地(土地+建物)+車位,雲林縣斗南鎮新生三路,36.1,住,,,1141114,土地3建物1車位1,二層,6,華廈(10層含以下有電梯),住家用,混凝土造,,105.75,3,2,2,有,無,8800000,82609,一樓平面,13.75,1200000,,RPPNMLSKJIKGFBP09CB,墅合院5,A棟A1-2樓號,
西螺鎮,房地(土地+建物)+車位,雲林縣西螺鎮大橋路,30.97,住,,,1141112,土地1建物1車位1,六層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,140.76,3,2,2,有,無,10530000,77618,坡道平面,21.2,1250000,,RPPNMLSKJIKGFCP56CB,高峰?,1棟6B號,
西螺鎮,房地(土地+建物)+車位,雲林縣西螺鎮大橋路,21.97,住,,,1141113,土地1建物1車位1,五層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,105.99,2,2,2,有,無,7800000,77839,坡道平面,21.2,1200000,,RPQNMLSKJIKGFCP66CB,高峰?,1棟5F號,
斗六市,房地(土地+建物)+車位,雲林縣斗六市中正路,11.74,商,,,1141116,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,109.7,2,1,2,有,無,11080000,110022,坡道機械,17.9,980000,,RPPNMLTKJIKGFAP09CB,品風華,14FE棟6號,
斗六市,房地(土地+建物)+車位,雲林縣斗六市民主街,27.37,住,,,1141115,土地1建物1車位1,一層,15,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,150.15,0,0,0,無,無,19490000,136180,坡道平面,18.78,1600000,,RPQNMLTKJIKGFAP56CB,聖德淳風八期(NO.57),店A1號,
土庫鎮,房地(土地+建物),雲林縣土庫鎮仁愛街,82.66,,鄉村區,乙種建築用地,1141115,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,146.76,4,2,5,有,無,10080000,68684,,0.0,0,,RPQNMLTKJIKGFDP86CB,寬庭馬光綻三期,B棟3a號,
