鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
民雄鄉,租賃房屋,嘉義縣民雄鄉鴨母?２之５２號,0.0,,,,1141111,土地0建物1車位0,一層,4,店面(店鋪),店舖、停車空間、住宅,鋼筋混凝土造,1061124,53.8,0,1,1,有,無,無,17000,316,,0.0,0,僅出租一樓,RPPNMLNKJIKGFCQ88CC,,無,1141201~1161130,無,冷氣、冰箱,
太保市,租賃房屋+車位,嘉義縣太保市保鐵十二路１３８號７樓之８,0.0,,,,1141111,土地0建物1車位1,七層,11,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1130821,118.28,2,2,2,有,有,有,26595,225,坡道平面,16.82,0,,RPQNMLNKJIKGFDQ09CC,整棟(戶)出租,有,1141110~1161109,有,冷氣、熱水器、洗衣機、冰箱,
民雄鄉,租賃房屋,嘉義縣民雄鄉大崎村十四甲８３０號前棟,0.0,,,,1141113,土地0建物1車位0,見其他登記事項,2,倉庫,農舍,鋼骨造,0830926,432.39,0,0,0,無,無,無,40000,,,0.0,0,,RPRNMLOKJIKGFCQ56CC,,無,1141216~1151215,無,,
民雄鄉,租賃房屋,嘉義縣民雄鄉豐收村７鄰大學路二段３５１０號五樓之三,0.0,,,,1141111,土地0建物1車位0,五層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,0851203,36.58,1,0,1,有,無,有,5000,137,,0.0,0,續租案件；,RPRNMLRKJIKGFCQ86CC,獨立套房,無,1141112~1151111,有,冷氣、熱水器、電視機、冰箱、瓦斯或天然氣,社會住宅代管
太保市,租賃房屋,嘉義縣太保市安仁里頂港子墘４０之７號三樓之１５,0.0,,,,1141113,土地0建物1車位0,三層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,0940815,23.34,1,0,1,有,有,有,5200,223,,0.0,0,管理費300元由出租人負擔續租案件；,RPQNMLRKJIKGFDQ86CC,獨立套房,有,1141118~1150727,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
民雄鄉,租賃房屋,嘉義縣民雄鄉豐收村７鄰大學路二段３５１０號五樓之一,0.0,,,,1141111,土地0建物1車位0,五層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,0851203,38.53,1,0,1,有,無,有,5000,130,,0.0,0,續租案件；,RPPNMLSKJIKGFCQ76CC,獨立套房,無,1141112~1151111,有,冷氣、熱水器、冰箱,社會住宅代管
新港鄉,租賃房屋,嘉義縣新港鄉大潭村大潭５５之２號,0.0,,,,1141113,土地0建物0車位0,全,3,透天厝,住家用,鋼筋混凝土造,1100202,29.54,9,1,10,有,無,有,5800,196,,0.0,0,多人共同承租2；,RPQNMLSKJIKGFCQ86CC,分租套房,無,1141113~1151112,無,冷氣、熱水器、洗衣機、冰箱,一般代管
太保市,租賃房屋,嘉義縣太保市安仁里頂港子墘４０之８號二樓之２６,0.0,,,,1141112,土地0建物1車位0,二層,5,其他,集合住宅,鋼筋混凝土造,0940815,23.34,1,1,1,有,有,有,6000,257,,0.0,0,管理費：300元。,RPRNMLSKJIKGFDQ07CC,獨立套房,有,1141112~1151111,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
太保市,租賃房屋,嘉義縣太保市安仁里頂港子墘４０之８號三樓之２７,0.0,,,,1141115,土地0建物1車位0,三層,5,其他,集合住宅,鋼筋混凝土造,0940815,23.34,1,1,1,有,有,有,5300,227,,0.0,0,管理費：300元。,RPTNMLSKJIKGFDQ27CC,獨立套房,有,1141115~1151114,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
