鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
玉里鎮,土地,德武段1194-2地號,20.23,,鄉村區,乙種建築用地,1150303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,200000,9886,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLPJLHLGFCU96EA,0.0,0.0,0.0,無,
花蓮市,土地,福祥段1080地號,65.0,都市：其他:道路用地,,,1150301,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,450000,6923,,0.0,0,包含公共設施保留地用地；,RPXPMLPJLHLGFAU67DA,0.0,0.0,0.0,無,001
富里鄉,土地,溪埔段443地號,5690.88,,特定農業區,農牧用地,1150303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1800000,316,,0.0,0,,RPPNMLPJLHLGFCU86DA,0.0,0.0,0.0,無,
秀林鄉,土地,大禮段198地號,8040.0,,國家公園區,,1150302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,300000,37,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLTJLHLGFAU17EA,0.0,0.0,0.0,無,
卓溪鄉,土地,古風段1213地號,15700.0,,山坡地保育區,林業用地,1150203,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,800000,51,,0.0,0,,RPTNMLNJKHLGFCU96DA,0.0,0.0,0.0,無,
卓溪鄉,土地,古風段1863地號,20980.0,,山坡地保育區,林業用地,1150203,土地5建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1363000,65,,0.0,0,,RPPNMLOJKHLGFCU66DA,0.0,0.0,0.0,無,
富里鄉,土地,竹田段471地號,1184.85,,特定農業區,農牧用地,1150204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1200000,1013,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVNMLKKKHLGFCU96DA,0.0,0.0,0.0,無,002
吉安鄉,土地,慶豐段1182-4地號,195.0,農,,,1150203,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2500000,12821,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUNMLLKKHLGFAU76DA,0.0,0.0,0.0,無,
吉安鄉,土地,慶豐段1182-3地號,195.0,農,,,1150203,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2500000,12821,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVNMLLKKHLGFAU86DA,0.0,0.0,0.0,無,
