鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
楊梅區,房地(土地+建物)+車位,桃園市楊梅區金溪路與金溪路209巷交叉口附近,33.37,住,,,1141111,土地1建物1車位1,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,153.1,3,2,2,有,無,13070000,90151,坡道平面,25.98,1610000,,RPRNMLMKJIKGFDH08CB,櫻花馥,E棟1-7F號,
龍潭區,房地(土地+建物)+車位,桃園市龍潭區民生路130號旁,25.57,,鄉村區,乙種建築用地,1141112,土地1建物1車位1,一層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,84.56,2,1,2,有,無,10600000,125355,一樓平面,0.0,1700000,車位約定專用,RPPNMLNKJIKGFCH87CB,極美,A棟5-1號,
桃園區,房地(土地+建物)+車位,桃園市桃園區和平路157號,8.69,商,,,1141113,土地6建物1車位1,十二層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,125.83,3,1,2,有,無,17900000,170001,坡道平面,34.36,2350000,,RPPNMLNKJIKGFAH77DB,德友越,B棟6-12F號,
大園區,房地(土地+建物)+車位,桃園市大園區客運一段園航路及園六街交叉口,25.1,住,,,1141112,土地1建物1車位2,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.75,3,2,2,有,無,12630000,93512,坡道平面,54.56,2700000,,RPQNMLPKJIKGFEH38CB,合登領航城,B6棟05F號,
觀音區,房地(土地+建物),桃園市觀音區忠富路上大段108巷29號旁,16.5,,特定農業區,甲種建築用地,1141113,土地2建物1車位0,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,75.73,2,2,2,有,無,5980000,78965,,0.0,0,A4,RPQNMLQKJIKGFBH18CB,臻馥寓,A棟4F號,
觀音區,房地(土地+建物)+車位,桃園市觀音區忠富路上大段108巷29號旁,16.17,,特定農業區,甲種建築用地,1141115,土地2建物1車位1,二層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,102.21,2,2,2,有,無,7800000,84894,一樓平面,28.0,1500000,C2,RPRNMLQKJIKGFBH28CB,臻馥寓,C棟2F號,
龜山區,房地(土地+建物)+車位,桃園市龜山區自強南路731號旁,29.42,住,,,1141116,土地1建物1車位1,十層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,163.15,3,2,2,有,無,21130000,142343,坡道平面,27.0,1750000,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLQKJIKGFHH78DB,長虹擎山,B棟6-10F號,
桃園區,房地(土地+建物)+車位,桃園市桃園區國強一街94號對面,27.17,住,,,1141116,土地1建物1車位3,十八層,23,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,240.71,4,2,2,有,無,30830000,159448,坡道平面,87.18,6350000,,RPQNMLRKJIKGFAH18CB,謙里,B棟3-18F號,
楊梅區,房地(土地+建物)+車位,桃園市楊梅區楊新路二段337巷與民富路一段346巷23弄交叉口,35.33,,特定農業區,甲種建築用地,1141114,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,167.04,3,2,2,有,無,11720000,75880,坡道平面,28.4,1200000,,RPQNMLRKJIKGFDH48CB,誠聚禾,B1-08棟0號,
