鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
花蓮市,租賃房屋,花蓮縣花蓮市福建一街１８號,0.0,,,,1140211,土地0建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0921203,280.5,6,2,5,有,無,無,32000,114,,0.0,0,,RPSNMLMKKHKGFAU66CC,整棟(戶)出租,無,1140301~1170228,無,熱水器,一般代管
花蓮市,租賃房屋,花蓮縣花蓮市莊敬路１５８之１號七樓之五,0.0,,,,1140211,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820802,40.5,1,0,1,有,有,有,7000,173,,0.0,0,,RPTNMLMKKHKGFAU76CC,獨立套房,有,1140201~1150131,有,冷氣、熱水器、洗衣機、冰箱,社會住宅包租轉租
吉安鄉,租賃房屋,花蓮縣吉安鄉自強路２７８號,0.0,,,,1140211,土地0建物1車位0,一層,4,店面(店鋪),住家用,鋼筋混凝土造,1041105,63.85,0,0,0,無,無,無,15000,235,,0.0,0,,RPUNMLMKKHKGFAU86CC,,無,1140225~1160224,有,,
花蓮市,租賃房屋,花蓮縣花蓮市中央路三段７２０巷５號八樓之七,0.0,,,,1140213,土地0建物1車位0,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840819,35.52,1,0,1,有,有,有,7000,197,,0.0,0,,RPRNMLOKKHKGFAU76CC,獨立套房,有,1140215~1150214,有,冷氣、熱水器、洗衣機,社會住宅代管
吉安鄉,租賃房屋,花蓮縣吉安鄉南埔八街１６７號,0.0,,,,1140211,土地0建物1車位0,全,2,透天厝,資訊遊樂場,鋼筋混凝土加強磚造,0671024,58.04,3,1,1,有,無,有,13000,224,,0.0,0,僅承租此標的物之二樓。,RPPNMLRKKHKGFAU86CC,分層出租,無,1140310~1150311,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,
壽豐鄉,租賃房屋,花蓮縣壽豐鄉志學新?２９之１號,0.0,,,,1140214,土地0建物1車位0,見其他登記事項,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0880520,138.96,4,1,2,有,有,有,13500,97,,0.0,0,,RPQNMLRKKHKGFAU96CC,整棟(戶)出租,有,1140215~1150214,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
花蓮市,租賃房屋,花蓮縣花蓮市國民九街８４號,0.0,,,,1140216,土地0建物1車位0,一層,8,華廈(10層含以下有電梯),人行道、住宅,鋼筋混凝土造,0830811,136.15,3,1,3,有,有,有,23800,175,,0.0,0,,RPSNMLRKKHKGFAU17CC,整棟(戶)出租,有,1140220~1150219,有,冷氣、熱水器、洗衣機、電視機、冰箱,
花蓮市,租賃房屋,花蓮縣花蓮市國富十街２１１號,0.0,,,,1140215,土地0建物0車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0721105,16.52,7,0,7,有,無,有,6500,393,,0.0,0,,RPPNMLSKKHKGFAU96CC,分租套房,無,1140215~1150214,無,冷氣、熱水器、電視機、冰箱,一般代管
花蓮市,租賃房屋,花蓮縣花蓮市北昌五街５２號７樓之９,0.0,,,,1140214,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860113,56.1,2,1,1,有,有,有,11000,196,,0.0,0,另有管理費由承租人支出，每月800元,RPQNMLSKKHKGFAU07CC,獨立套房,有,1140220~1150219,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,
花蓮市,租賃房屋,花蓮縣花蓮市商校街１８４之１號,0.0,,,,1140216,土地0建物0車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0760223,4.06,23,0,23,有,無,有,6000,1478,,0.0,0,,RPTNMLSKKHKGFAU37CC,分租套房,無,1140216~1140815,有,冷氣、熱水器、電視機、冰箱,一般轉租
花蓮市,租賃房屋,花蓮縣花蓮市國富二十二街３６號,0.0,,,,1140214,土地0建物1車位0,全,2,透天厝,住家用,鋼筋混凝土造,0800423,269.04,4,2,3,有,無,無,30000,112,,0.0,0,公證費由出租人負擔,RPVNMLSKKHKGFAU57CC,整棟(戶)出租,無,1140310~1160309,無,,一般代管
花蓮市,租賃房屋,花蓮縣花蓮市商校街１８４之１號,0.0,,,,1140216,土地0建物0車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0760223,4.06,23,0,23,有,無,有,6000,1478,,0.0,0,,RPWNMLSKKHKGFAU67CC,分租套房,無,1140216~1140815,有,冷氣、熱水器、電視機、冰箱,一般轉租
花蓮市,租賃房屋,花蓮縣花蓮市東興二街１５３號３樓之５,38.54,住,,,1140214,土地1建物1車位0,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0911202,175.19,3,2,2,有,有,有,12000,68,,0.0,0,租賃合約現況確認書裡.有一個平面車位,RPPNMLSKKHKGFAU07DC,整棟(戶)出租,有,1140220~1150219,有,熱水器,
