鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
員林市,租賃房屋,彰化縣員林市員林大道六段５２號,0.0,,,,1140212,土地0建物0車位0,全,4,透天厝,店舖、住宅、梯間,鋼筋混凝土造,1100701,25.25,5,6,6,有,有,有,8000,317,,0.0,0,,RPPNMLMKKHKGFDN58CC,分租套房,有,1140220~1150219,無,冷氣、熱水器、洗衣機、冰箱、網路,一般轉租
線西鄉,租賃房屋,彰化縣線西鄉彰濱東二路２０-１號,576.46,,工業區,丁種建築用地,1140211,土地1建物1車位0,見其他登記事項,1,工廠,廠房,鋼骨造,1130426,2068.15,0,0,0,無,無,無,260000,,,0.0,0,租賃面積約800坪2644.61平方公尺，即廠房625.62坪2068.15平方公尺+土地174.38坪576.46平方公尺租金總額含稅；,RPPNMLOKKHKGFBN58CC,,無,1140301~1160228,無,,
二林鎮,租賃房屋,彰化縣二林鎮仁愛路４４３號,91.74,住,,,1140214,土地1建物1車位0,見其他登記事項,4,其他,補習班、住宅,鋼筋混凝土造,1010113,96.36,1,2,2,有,無,無,27000,280,,0.0,0,水費每月補給出租方100元整,RPPNMLRKKHKGFGN76CC,,無,1140306~1150305,無,冷氣、冰箱,
彰化市,租賃房屋,彰化縣彰化市中正路一段４１２號,0.0,,,,1140214,土地0建物0車位0,全,5,透天厝,診所，停車空間，住宅，樓梯間,鋼筋混凝土造,0660919,16.52,10,1,10,有,無,有,8000,484,,0.0,0,多人共同承租2；,RPQNMLSKKHKGFAN98CC,分租套房,無,1140214~1150213,有,熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
彰化市,租賃房屋,彰化縣彰化市中正路一段２８６號７樓之２,0.0,,,,1140214,土地0建物1車位0,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830509,49.989999999999995,1,0,1,有,有,有,10000,200,,0.0,0,續租案件；,RPRNMLSKKHKGFAN09CC,獨立套房,有,1140301~1150228,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
員林市,租賃房屋,彰化縣員林市員林大道五段１８８號１３樓之６,0.0,,,,1140214,土地0建物1車位0,十三層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1070103,134.02,3,2,2,有,有,無,18000,134,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫。,RPPNMLSKKHKGFDN56CC,整棟(戶)出租,有,1140216~1150215,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
彰化市,租賃房屋,彰化縣彰化市中正路二段４１２號,0.0,,,,1140219,土地0建物0車位0,全,5,透天厝,診所，停車空間，住宅，樓梯間,鋼筋混凝土造,0660919,19.83,10,1,10,有,無,有,10000,504,,0.0,0,,RPPNMLKLKHKGFAN18CC,分租套房,無,1140301~1140531,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
彰化市,租賃房屋,彰化縣彰化市中山路二段８７４巷３９之５號,0.0,,,,1140218,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790914,99.29,3,2,2,有,無,有,14200,143,,0.0,0,續租案件；,RPQNMLKLKHKGFAN28CC,整棟(戶)出租,無,1140301~1150228,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
和美鎮,租賃房屋,彰化縣和美鎮愛聞路１０１巷１４號,0.0,,,,1140220,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0830720,146.02,4,2,2,有,無,有,17000,116,,0.0,0,,RPPNMLKLKHKGFBN28CC,整棟(戶)出租,無,1140225~1170224,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
