鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
南竿鄉,土地,珠螺段372地號,169.75,農,,,1140606,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,120000,707,,0.0,0,,RPPNMLQJOHKGFAZ47DA,0.0,0.0,0.0,無,
北竿鄉,土地,橋仔段171地號,133.0,住,,,1140502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,650000,4887,,0.0,0,,RPPNMLMJNHKGFAZ96DA,0.0,0.0,0.0,無,
南竿鄉,土地,福沃段514地號,3.99,,,,1140508,土地1建物0車位0,,,其他,,,,0.0,1,1,1,有,有,1680000,421053,,0.0,0,,RPPNMLNKNHKGFAZ17DA,0.0,0.0,0.0,有,01
南竿鄉,土地,復興段459地號,76.76,住,,,1140522,土地1建物0車位0,,,其他,,,,0.0,3,1,2,有,無,3000000,39083,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPPNMLMLNHKGFAZ17DA,0.0,0.0,0.0,無,
北竿鄉,土地,里段741地號,21.43,,,,1140527,土地2建物0車位0,,,其他,,,,0.0,2,1,1,有,無,600000,27998,,0.0,0,未登記建物；,RPPNMLRLNHKGFAZ67DA,0.0,0.0,0.0,無,
南竿鄉,土地,馬祖段799-2地號,160.14,,,,1140401,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,840735,5250,,0.0,0,,RPPNMLLJMHKGFAZ76DA,0.0,0.0,0.0,無,
南竿鄉,土地,仁愛段764-1地號,50.63,住,,,1140305,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,306200,6048,,0.0,0,含土地增值稅或其他稅費；含地政士服務費；親友、員工、共有人或其他特殊關係間之交易；畸零地或有合併使用效益；,RPPNMLKKLHKGFAZ66DA,0.0,0.0,0.0,無,
東引鄉,土地,東引西段1435-2地號,46.14,住,,,1140313,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,406955,8820,,0.0,0,政府機關標讓售；,RPPNMLOKLHKGFAZ07DA,0.0,0.0,0.0,無,
南竿鄉,土地,清水段734地號,108.92,住,,,1140307,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2500000,22953,,0.0,0,,RPPNMLRJMHKGFAZ37DA,0.0,0.0,0.0,無,
莒光鄉,土地,田沃段365-2地號,11.21,,,,1140217,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,71891,6413,,0.0,0,政府機關標讓售；,RPPNMLSKKHKGFAZ37DA,0.0,0.0,0.0,無,
北竿鄉,土地,塘岐段651地號,92.0,商,,,1140108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7500000,81522,,0.0,0,未登記建物；,RPQNMLKKLHKGFAZ76DA,0.0,0.0,0.0,無,
