鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
馬公市,建物,澎湖縣馬公市東衛１７６號,0.0,,,,1140501,土地0建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0840610,198.34,4,2,5,有,無,1028000,5183,,0.0,0,建物坐落地號：文東段196地號；,RPQNMLMKNHKGFAX96DA,196.9,1.44,0.0,無,001
馬公市,建物,澎湖縣馬公市三多路３２８號,0.0,,,,1140501,土地0建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0760217,150.1,3,2,2,有,無,5150000,34310,,0.0,0,建物坐落地號：春暉段589地號；,RPQNMLNKNHKGFAX07DA,150.1,0.0,0.0,無,002
馬公市,土地,山水南段635-6地號,52.76,,一般農業區,林業用地,1140505,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1000000,18954,,0.0,0,賣方賣清價，產權移轉稅費由買方負擔。親友、員工、共有人或其他特殊關係間之交易；,RPTNMLQKNHKGFAX67DA,0.0,0.0,0.0,無,
馬公市,土地,烏崁新段703地號,1663.35,,一般農業區,農牧用地,1140501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5788000,3480,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVNMLQJNHKGFAX77DA,0.0,0.0,0.0,無,
湖西鄉,土地,東石新段591地號,2256.85,,一般農業區,交通用地,1140501,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,8601983,3811,,0.0,0,,RPQNMLPJNHKGFAX17DA,0.0,0.0,0.0,無,003
湖西鄉,土地,東石新段695地號,1028.33,,一般農業區,交通用地,1140501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3110000,3024,,0.0,0,,RPTNMLPJNHKGFAX47DA,0.0,0.0,0.0,無,004
湖西鄉,土地,許家段408-1地號,98.27,,一般農業區,農牧用地,1140513,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1230340,12520,,0.0,0,政府機關標讓售；,RPPNMLKLNHKGFAX76DA,0.0,0.0,0.0,無,
馬公市,土地,四維段208地號,194.86,,一般農業區,農牧用地,1140504,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,14260000,73181,,0.0,0,土地交易案件之價格含未來興建房屋成本；,YPUNMLQKNHKGFAX48DA,0.0,0.0,0.0,無,005
馬公市,土地,中山段266地號,56.07,住,,,1140505,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3053000,54450,,0.0,0,,RPTNMLLLNHKGFAX27DA,0.0,0.0,0.0,無,006
馬公市,土地,文東段780-4地號,9.01,,鄉村區,乙種建築用地,1140515,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,122400,13585,,0.0,0,,RPVNMLLLNHKGFAX47DA,0.0,0.0,0.0,無,
馬公市,房地(土地+建物),澎湖縣馬公市光明路１之１３號,18.0,商,,,1140508,土地2建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土加強磚造,0610915,78.87,3,3,2,有,無,3380000,42855,,0.0,0,,RPSNMLTJNHKGFAX77DA,78.87,0.0,0.0,無,
馬公市,房地(土地+建物),澎湖縣馬公市母塢５１之５７號,278.23,,一般農業區,甲種建築用地,1140505,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1120612,176.68,3,2,3,有,無,6368000,36043,,0.0,0,,RPUNMLLLNHKGFAX37DA,160.44,16.24,0.0,無,
湖西鄉,土地,林投北段203地號,433.58,,一般農業區,農牧用地,1140520,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4721600,10890,,0.0,0,,RPVNMLMLNHKGFAX57DA,0.0,0.0,0.0,無,007
馬公市,土地,鐵線段1057-2地號,221.56,,一般農業區,農牧用地,1140506,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1000000,4513,,0.0,0,,RPSOMLMLNHKGFAX37DA,0.0,0.0,0.0,無,
馬公市,土地,春暉段558地號,4.56,住,,,1140519,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,280000,61404,,0.0,0,,RPRNMLNLNHKGFAX27DA,0.0,0.0,0.0,無,
馬公市,土地,光榮段634地號,51.88,,,,1140508,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3641976,70200,,0.0,0,協議價購；,RPQNMLQLNHKGFAX47DA,0.0,0.0,0.0,無,008
馬公市,土地,光榮段634地號,25.94,,,,1140508,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1820988,70200,,0.0,0,協議價購；,SPQNMLQLNHKGFAX57DA,0.0,0.0,0.0,無,008
馬公市,土地,光榮段634地號,25.94,,,,1140508,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1820988,70200,,0.0,0,協議價購；,TPQNMLQLNHKGFAX67DA,0.0,0.0,0.0,無,008
馬公市,房地(土地+建物),澎湖縣馬公市新生路２２之２號,56.0,商,,,1140513,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0670819,76.16,5,2,3,有,無,2500000,32826,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLQLNHKGFAX57DA,76.16,0.0,0.0,無,
馬公市,房地(土地+建物),澎湖縣馬公市林森路１５巷１４號,419.68,住,,,1140526,土地1建物1車位0,全,一層,透天厝,住家用,造,,137.46,1,1,1,有,無,26910200,195767,,0.0,0,,RPSNMLQLNHKGFAX67DA,137.46,0.0,0.0,無,
馬公市,土地,安宅段19地號,2658.27,,一般農業區,農牧用地,1140503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4430000,1666,,0.0,0,,RPQNMLRLNHKGFAX57DA,0.0,0.0,0.0,無,
七美鄉,土地,七美一段164地號,99.67,,一般農業區,農牧用地,1140506,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,219274,2200,,0.0,0,政府機關標讓售；,RPPNMLSLNHKGFAX67EA,0.0,0.0,0.0,無,
馬公市,房地(土地+建物)+車位,澎湖縣馬公市三多路３５５號八樓之五,28.83,住,,,1140510,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950629,192.57,3,1,2,有,有,7000000,36350,坡道平面,0.0,0,,RPQNMLNJOHKGFAX07DA,103.85,0.0,11.74,有,011
白沙鄉,土地,後寮東段1202地號,144.15,,一般農業區,農牧用地,1140502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,250800,1740,,0.0,0,地清或未辦繼承標售；,RPPNMLMJOHKGFAX96EA,0.0,0.0,0.0,無,
馬公市,房地(土地+建物),澎湖縣馬公市文山路２７巷８號七樓之１,26.52,住,,,1140523,土地1建物1車位0,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1060328,113.25,3,2,2,有,有,6600000,58278,,0.0,0,,RPTNMLQLNHKGFAX77DA,70.51,9.31,0.0,有,012
