編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPQNMLOKNHKGFCH48EA,48,84.16,住家用,加強磚造,66年9月20日,二層,一層 二層,全筆移轉
RPQNMLRJNHKGFBH48DA,31,85.48,住家用,鋼筋混凝土造,83年3月4日,十一層,五層 陽台 雨遮,全筆移轉
RPQNMLRJNHKGFBH48DA,31,18.29,共有部份,鋼筋混凝土造,83年3月4日,十一層,,持分移轉
RPQNMLRJNHKGFBH48DA,31,13.33,共有部份,鋼筋混凝土造,83年3月4日,十二層,,持分移轉
RPQNMLRJNHKGFBH48DA,31,33.38,防空避難室、停車場,鋼筋混凝土造,83年3月4日,十二層,地下一層 地下二層,持分移轉
RPSNMLOKNHKGFCH68EA,23,78.73,商業用,鋼筋混凝土造,91年3月20日,十一層,一層,全筆移轉
RPSNMLOKNHKGFCH68EA,23,44.77,共有部份,鋼筋混凝土造,91年3月20日,十一層,,持分移轉
RPRNMLPKNHKGFEH78DA,43,107.22,住家用,加強磚造,70年12月31日,二層,一層 二層,全筆移轉
RPXRMLSJNHKGFBH07DA,,473.51,工業社區（附屬停車空間、機械室）、工業社區（社區住宅）、梯間,鋼筋混凝土造,114年4月1日,五層,一層 二層 三層 四層 五層 陽台 見其他登記事項,全筆移轉
RPORMLQJNHKGFAH48DA,33,30.91,停車場,鋼筋混凝土造,81年9月26日,八層,七層,持分移轉
RPORMLQJNHKGFAH48DA,33,3.44,共有部份,鋼筋混凝土造,81年9月26日,八層,,持分移轉
RPTNMLMKNHKGFGH88DA,19,88.67,住家用,鋼筋混凝土造,95年7月16日,十三層,六層 陽台 雨遮,全筆移轉
RPTNMLMKNHKGFGH88DA,19,14.07,共有部份,鋼筋混凝土造,95年7月16日,十三層,,持分移轉
RPTNMLMKNHKGFGH88DA,19,18.12,共有部份,鋼筋混凝土造,95年7月16日,十三層,,持分移轉
RPPNMLQKNHKGFBH48EA,31,598.73,住商用,鋼筋混凝土造,82年12月18日,五層,一層 二層 三層 四層 五層 騎樓,全筆移轉
RPRNMLPKNHKGFBH58EA,34,98.73,工業用,鋼筋混凝土造,80年8月14日,六層,一層 平台,全筆移轉
RPRNMLPKNHKGFBH58EA,34,4.73,共有部份,鋼筋混凝土造,80年8月14日,六層,,持分移轉
RPRNMLPKNHKGFBH58EA,34,17.18,共有部份,鋼筋混凝土造,80年8月14日,六層,,持分移轉
RPUNMLQJNHKGFAH78EA,1,103.16,住家用,鋼筋混凝土造,113年8月6日,十五層,九層 陽台,全筆移轉
RPSNMLPJOHKGFAH58EA,33,30.01,停車場,鋼筋混凝土造,81年7月16日,十三層,八層 陽台,持分移轉
RPSNMLPJOHKGFAH58EA,33,.96,共有部份,鋼筋混凝土造,81年7月16日,十三層,,持分移轉
RPUNMLQJNHKGFAH78EA,1,83.15,建物共有部分之項目有：防空避難室兼停車空間、消防泵浦室、雨、污水機房、蓄水池、梯間、停車空間、機房、水箱、電信室、發電機房、台電配電場所、垃圾儲藏室、集合住宅（附屬管委會使用空間，車道，梯間）及機械室等項。,鋼筋混凝土造,113年8月6日,十五層,,持分移轉
RPSNMLPLMHKGFBH58DA,,48.94,集合住宅,鋼筋混凝土造,113年12月13日,十三層,九層 陽台,全筆移轉
RPSNMLPLMHKGFBH58DA,,10.26,本共有部分之項目有：集合住宅（附屬梯間）、梯間、水箱及機房等４項,鋼筋混凝土造,113年12月13日,十三層,,持分移轉
RPSNMLPLMHKGFBH58DA,,36.37,本共有部分之項目有：防空避難室兼停車空間、消防泵浦室、雨水機房、汙水機房、蓄水池、梯間、停車空間、台電配電場所、發電機室、電信室、垃圾處理室及集合住宅（附屬管委會使用空間、梯間）等１３項,鋼筋混凝土造,113年12月13日,十三層,,持分移轉
RPUNMLPKNHKGFGH66DA,55,66.80,商業用,加強磚造,59年5月10日,二層,一層 二層 騎樓,全筆移轉
RPQNMLOKNHKGFGH88EA,23,336.23,住宅、停車空間,鋼筋混凝土造,90年11月8日,五層,一層 二層 三層 四層 五層 陽台 夾層,全筆移轉
RPQNMLOKNHKGFGH88EA,23,5.13,共有部份,鋼筋混凝土造,90年11月8日,四層,,持分移轉
RPQNMLOKNHKGFGH88EA,23,1.77,共有部份,鋼筋混凝土造,90年11月8日,一層,,持分移轉
RPSOMLTJNHKGFAH88DA,45,26.08,住家用,鋼筋混凝土造,69年8月20日,六層,六層 陽台,全筆移轉
RPSOMLTJNHKGFAH88DA,45,1.60,共有部份,鋼筋混凝土造,69年8月20日,六層,,持分移轉
RPPNMLKKNHKGFCH87DA,44,72.90,住家用,加強磚造,69年12月24日,二層,一層 二層 陽台 屋頂突出物,全筆移轉
RPTNMLQJNHKGFCH78DA,27,31.64,住家用,鋼筋混凝土造,87年4月7日,十四層,十一層 陽台,全筆移轉
RPTNMLQJNHKGFCH78DA,27,.36,共有部份,鋼筋混凝土造,87年4月7日,十四層,,持分移轉
RPTNMLQJNHKGFCH78DA,27,9.84,共有部份,鋼筋混凝土造,87年4月7日,十四層,,持分移轉
RPTNMLQJNHKGFCH78DA,27,.00,共同使用、停車空間,鋼筋混凝土造,87年4月7日,十四層,,
RPTNMLQJNHKGFCH78DA,27,4.61,共同使用，停車空間,鋼筋混凝土造,87年4月7日,十四層,,持分移轉
RPXSMLMJNHKGFBH56DA,23,18.89,住家用,鋼筋混凝土造,91年7月22日,八層,五層 陽台,全筆移轉
RPXSMLMJNHKGFBH56DA,23,8.65,共有部份,鋼筋混凝土造,91年7月22日,八層,,持分移轉
RPRQMLPJNHKGFBH68DA,19,20.05,住家用,鋼筋混凝土造,95年5月20日,十層,五層 陽台 雨遮,全筆移轉
RPRQMLPJNHKGFBH68DA,19,2.50,共有部份,鋼筋混凝土造,95年5月20日,十層,,持分移轉
RPRQMLPJNHKGFBH68DA,19,6.52,共有部份,鋼筋混凝土造,95年5月20日,十層,,持分移轉
RPRQMLPJNHKGFBH68DA,19,2.59,共有部份,鋼筋混凝土造,95年5月20日,十層,,持分移轉
RPROMLOKNHKGFHH09DA,3,63.46,集合住宅,鋼筋混凝土造,110年11月19日,二十四層,二十四層 陽台 雨遮,全筆移轉
RPROMLOKNHKGFHH09DA,3,17.89,共有部分項目：管委會使用空間、儲藏室、梯間、消防水箱、機房、水箱等項。,鋼筋混凝土造,110年11月19日,二十四層,,持分移轉
RPROMLOKNHKGFHH09DA,3,36.76,共有部分項目：防空避難室兼停車空間、停車空間、台電配電場所、儲藏室等項。,鋼筋混凝土造,110年11月19日,二十四層,,持分移轉
RPRNMLTKNHKGFAH78DA,33,29.50,防空避難室﹐停車場,鋼筋混凝土造,81年9月26日,八層,地下三層,持分移轉
RPRNMLTKNHKGFAH78DA,33,2.51,共有部份,鋼筋混凝土造,81年9月26日,八層,,持分移轉
RPVRMLKLNHKGFBH88DA,57,111.30,住家用,加強磚造、磚造,,二層,一層 二層 騎樓,全筆移轉
RPPNMLKLNHKGFBH97EA,4,190.42,住宅、住宅（附屬停車空間）,鋼筋混凝土造,110年1月15日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPPNMLQKNHKGFCH58EA,47,274.68,住家用,鋼筋混凝土造,67年8月15日,二層,一層 二層,全筆移轉
RPPNMLTKNHKGFAH68EA,28,73.18,住家用,鋼筋混凝土造,86年7月1日,十七層,一層 平台 見其他登記事項,全筆移轉
RPPNMLTKNHKGFAH68EA,28,15.69,共有部份,鋼筋混凝土造,86年7月1日,十七層,,持分移轉
RPUNMLTKNHKGFAH09DA,,59.02,住家用,鋼筋混凝土造,113年12月18日,八層,八層 陽台,全筆移轉
RPUNMLTKNHKGFAH09DA,,65.05,本建物共有部分項目：管委會空間、樓梯間、電梯機房、水箱間、停車空間、發電機室、電信室、台電配電場所、法定防空避難室兼停車空間、消防幫浦室等１０項。,鋼筋混凝土造,113年12月18日,十層,,持分移轉
RPWPMLMKNHKGFAH78DA,33,78.32,住家用,鋼筋混凝土造,81年6月30日,六層,四層 陽台,全筆移轉
RPWPMLMKNHKGFAH78DA,33,13.75,共有部份,鋼筋混凝土造,81年6月30日,六層,,持分移轉
RPWPMLMKNHKGFAH78DA,33,13.78,共有部份,鋼筋混凝土造,81年6月30日,六層,,持分移轉
RPQNMLNJNHKGFBH08DA,10,31.66,集合住宅,鋼筋混凝土造,104年1月18日,十五層,二層 陽台 雨遮,持分移轉
RPQNMLNJNHKGFBH08DA,10,24.48,本共有部分之項目有：污水機房、污水處理室、防空避難室兼停車空間、蓄水池、消防泵浦室、電信室、停車空間、發電機房、台電配電場所、水循環設備、車道、公共服務空間、管委會使用空間、垃圾冷藏室、梯間等共十五項。,鋼筋混凝土造,104年1月18日,十五層,,持分移轉
RPQNMLNJNHKGFBH08DA,10,7.16,本共有部分之項目有：機械房、水箱、梯間等共三項。,鋼筋混凝土造,104年1月18日,十五層,,持分移轉
RPPNMLKLNHKGFEH28EA,29,79.23,住家用,鋼筋混凝土造,84年12月7日,八層,六層 陽台,全筆移轉
RPPNMLKLNHKGFEH28EA,29,12.90,共有部份,鋼筋混凝土造,84年12月7日,八層,,持分移轉
RPPNMLKLNHKGFEH28EA,29,23.31,共有部份,鋼筋混凝土造,84年12月7日,八層,,持分移轉
RPSNMLOKNHKGFCH58DA,53,46.20,住家用,磚造,61年5月1日,一層,一層,全筆移轉
RPSNMLMJNHKGFFH58DA,45,76.94,住家用,鋼筋混凝土造,69年1月30日,三層,二層,全筆移轉
RPSNMLNKNHKGFFH78DA,47,81.46,住家用,鋼筋混凝土造,67年6月17日,四層,二層,全筆移轉
RPTNMLTKNHKGFGH96DA,30,91.41,住家用,鋼筋混凝土造,83年11月26日,七層,三層 陽台,全筆移轉
RPTNMLTKNHKGFGH96DA,30,16.47,共有部份,鋼筋混凝土造,83年11月26日,七層,,持分移轉
RPTNMLTKNHKGFGH96DA,30,5.37,共有部份,鋼筋混凝土造,83年11月26日,七層,,持分移轉
RPVRMLRJNHKGFBH76DA,,68.47,集合住宅,鋼筋混凝土造,113年11月6日,五層,二層 陽台,全筆移轉
RPVRMLRJNHKGFBH76DA,,13.17,本案件建物共有部分之項目有：集合住宅（附屬停車空間，電信室，梯間）及集合住宅（附屬梯間）等四項。,鋼筋混凝土造,113年11月6日,五層,,持分移轉
RPRRMLOKNHKGFBH78DA,21,21.22,住家用,鋼筋混凝土造,93年4月10日,十層,七層 陽台 雨遮,全筆移轉
RPRRMLOKNHKGFBH78DA,21,6.96,共有部份,鋼筋混凝土造,93年4月10日,十層,,持分移轉
