編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPNMLOKKHKGFBM48CC,1,110.78,集合住宅,鋼筋混凝土造,113年5月1日,十二層,,
RPPNMLLLKHKGFBM28CC,18,19.87,住商用,鋼筋混凝土造,96年8月1日,五層,,
RPPNMLKLKHKGFBM18CC,27,89.15,住家用,鋼筋混凝土造,87年6月30日,八層,,
RPPNMLKLKHKGFBM18CC,27,31.87,防空避難室、停車空間、梯間、門廳、機械室、水箱,鋼筋混凝土造,87年6月30日,八層,,
RPQNMLTKKHKGFBM09CC,9,23.72,集合住宅,鋼筋混凝土造,104年8月25日,七層,,
RPQNMLTKKHKGFBM09CC,9,13.68,人行道、台電配電室、電信室、發電機室、梯間、機房、管委會空間、防空避難室兼停車空間、水箱,鋼筋混凝土造,104年8月25日,七層,,
RPSNMLLLKHKGFBM58CC,33,51.46,住家用,鋼筋混凝土造,81年1月30日,六層,,
RPSNMLLLKHKGFBM58CC,33,16.88,防空避難室、梯間、門廳、突出物,鋼筋混凝土造,81年1月30日,六層,,
RPPNMLRKKHKGFDM98CC,10,200.45,住宅、水箱間,鋼筋混凝土造,104年5月25日,三層,,
RPTNMLTKKHKGFBM76CC,9,23.73,集合住宅,鋼筋混凝土造,104年8月25日,七層,,
RPTNMLTKKHKGFBM76CC,9,13.68,人行道、台電配電室、電信室、發電機室、梯間、機房、管委會空間、防空避難室兼停車空間、水箱,鋼筋混凝土造,104年8月25日,七層,,
RPSNMLQLKHKGFBM09CC,9,23.72,集合住宅,鋼筋混凝土造,104年8月25日,七層,,
RPSNMLQLKHKGFBM09CC,9,13.68,人行道、台電配電室、電信室、發電機室、梯間、機房、管委會空間、防空避難室兼停車空間、水箱,鋼筋混凝土造,104年8月25日,七層,,
RPUNMLTKKHKGFBM86CC,9,23.72,集合住宅,鋼筋混凝土造,104年8月25日,七層,,
RPUNMLTKKHKGFBM86CC,9,14.03,人行道、台電配電室、電信室、發電機室、梯間、機房、管委會空間、防空避難室兼停車空間、水箱,鋼筋混凝土造,104年8月25日,七層,,
RPSNMLTKKHKGFBM66CC,9,23.72,集合住宅,鋼筋混凝土造,104年8月25日,七層,,
RPSNMLTKKHKGFBM66CC,9,13.68,人行道、台電配電室、電信室、發電機室、梯間、機房、管委會空間、防空避難室兼停車空間、水箱,鋼筋混凝土造,104年8月25日,七層,,
RPUNMLQLKHKGFBM66CC,9,23.72,集合住宅,鋼筋混凝土造,104年8月25日,七層,,
RPUNMLQLKHKGFBM66CC,9,13.68,人行道、台電配電室、電信室、發電機室、梯間、機房、管委會空間、防空避難室兼停車空間、水箱,鋼筋混凝土造,104年8月25日,七層,,
RPQNMLLLKHKGFBM38CC,18,19.87,住商用,鋼筋混凝土造,96年8月1日,五層,,
RPRNMLTKKHKGFBM56CC,2,53.00,集合住宅,鋼筋混凝土造,112年6月28日,十二層,,
RPRNMLTKKHKGFBM56CC,2,38.76,本共有部分之項目有法定防空避難室兼停車空間、梯廳、一般安全梯、一般昇降機、台電配電室、電信室、發電機室、水箱、消防機械室、機械室、污雨水機房、電錶室、車道、管委會使用空間、戶外安全梯、水錶室、水箱室及樓梯間等１８項,鋼筋混凝土造,112年6月28日,十二層,,
RPQNMLRKKHKGFAM78CC,45,119.81,住商用,鋼筋混凝土加強磚造,69年2月9日,二層,,
RPPNMLKLKHKGFEM48CC,,168.14,農舍,鋼筋混凝土加強磚造,,二層,,
RPPNMLPLKHKGFBM68CC,18,221.98,住商用,鋼筋混凝土造,96年8月16日,三層,,
RPTNMLQLKHKGFBM56CC,9,23.72,集合住宅,鋼筋混凝土造,104年8月25日,七層,,
RPTNMLQLKHKGFBM56CC,9,13.68,人行道、台電配電室、電信室、發電機室、梯間、機房、管委會空間、防空避難室兼停車空間、水箱,鋼筋混凝土造,104年8月25日,七層,,
RPSNMLLJLHKGFBM48CC,18,24.42,住商用,鋼筋混凝土造,96年8月1日,五層,,
RPPNMLNJLHKGFAM28CC,33,72.65,住家用,鋼筋混凝土造,81年5月26日,七層,,
RPPNMLNJLHKGFAM28CC,33,15.14,屋頂突出物,鋼筋混凝土造,81年5月26日,七層,,
RPPNMLTKKHKGFBM98CC,9,23.72,集合住宅,鋼筋混凝土造,104年8月25日,七層,,
RPPNMLTKKHKGFBM98CC,9,13.68,人行道、台電配電室、電信室、發電機室、梯間、機房、管委會空間、防空避難室兼停車空間、水箱,鋼筋混凝土造,104年8月25日,七層,,
RPQNMLLJLHKGFBM28CC,18,31.39,住商用,鋼筋混凝土造,96年8月1日,五層,,
RPTNMLLJLHKGFBM58CC,18,19.87,住商用,鋼筋混凝土造,96年8月1日,五層,,
RPRNMLLJLHKGFBM38CC,18,31.39,住商用,鋼筋混凝土造,96年8月1日,五層,,
RPQNMLPLKHKGFBM78CC,2,43.77,集合住宅,鋼筋混凝土造,112年6月28日,十二層,,
RPQNMLPLKHKGFBM78CC,2,34.05,本共有部分之項目有法定防空避難室兼停車空間、梯廳、一般安全梯、一般昇降機、台電配電室、電信室、發電機室、水箱、消防機械室、機械室、污雨水機房、電錶室、車道、管委會使用空間、戶外安全梯、水錶室、水箱室及樓梯間等１８項,鋼筋混凝土造,112年6月28日,十二層,,
RPUNMLLJLHKGFBM68CC,18,19.87,住商用,鋼筋混凝土造,96年8月1日,五層,,
RPPNMLNJLHKGFBM38CC,,49.90,,,,,,
RPQNMLNJLHKGFBM48CC,10,25.76,集合住宅,鋼筋混凝土造,104年8月25日,七層,,
RPQNMLNJLHKGFBM48CC,10,14.88,人行道、台電配電室、電信室、發電機室、梯間、機房、管委會空間、防空避難室兼停車空間、水箱,鋼筋混凝土造,104年8月25日,七層,,
RPVNMLQLKHKGFBM76CC,9,24.09,集合住宅,鋼筋混凝土造,104年8月25日,七層,,
RPVNMLQLKHKGFBM76CC,9,13.76,人行道、台電配電室、電信室、發電機室、梯間、機房、管委會空間、防空避難室兼停車空間、水箱,鋼筋混凝土造,104年8月25日,七層,,
RPPNMLQLKHKGFBM78CC,9,25.76,集合住宅,鋼筋混凝土造,104年8月25日,七層,,
RPPNMLQLKHKGFBM78CC,9,14.88,人行道、台電配電室、電信室、發電機室、梯間、機房、管委會空間、防空避難室兼停車空間、水箱,鋼筋混凝土造,104年8月25日,七層,,
RPRNMLLLKHKGFBM48CC,33,48.09,住家用,鋼筋混凝土造,81年1月30日,六層,,
RPRNMLQLKHKGFBM98CC,9,23.72,集合住宅,鋼筋混凝土造,104年8月25日,七層,,
RPRNMLQLKHKGFBM98CC,9,13.68,人行道、台電配電室、電信室、發電機室、梯間、機房、管委會空間、防空避難室兼停車空間、水箱,鋼筋混凝土造,104年8月25日,七層,,
RPPNMLQJLHKGFAM58CC,19,31.80,住家用,鋼筋混凝土造,94年10月26日,五層,,
RPPNMLQJLHKGFAM58CC,19,5.06,住家用,鋼筋混凝土造,94年10月26日,五層,,
RPQNMLQLKHKGFBM88CC,9,23.94,集合住宅,鋼筋混凝土造,104年8月25日,七層,,
RPQNMLQLKHKGFBM88CC,9,13.68,人行道、台電配電室、電信室、發電機室、梯間、機房、管委會空間、防空避難室兼停車空間、水箱,鋼筋混凝土造,104年8月25日,七層,,
RPRNMLLLKHKGFBM48CC,33,16.88,防空避難室、梯間、門廳、突出物,鋼筋混凝土造,81年1月30日,六層,,
RPPNMLQJLHKGFCM78CC,37,91.14,集合住宅,鋼筋混凝土造,77年7月8日,五層,,
RPQNMLRJLHKGFAM78CC,31,183.95,住家用,鋼筋混凝土造,83年3月31日,三層,,
RPQNMLRJLHKGFAM78CC,31,16.93,停車空間,鋼筋混凝土造,83年3月31日,四層,,
RPQNMLRJLHKGFAM78CC,31,1.39,辦公室,鋼筋混凝土造,83年3月31日,四層,,
RPPNMLRJLHKGFDM98CC,21,151.11,住家用,鋼筋混凝土造,93年2月5日,三層,,
RPPNMLLKLHKGFAM18CC,33,90.62,住家用,鋼筋混凝土造,81年5月27日,五層,,
RPPNMLLKLHKGFAM18CC,33,10.95,共有部份,鋼筋混凝土造,81年5月27日,五層,,
RPQNMLLKLHKGFCM48CC,20,95.91,集合住宅,鋼筋混凝土造,93年10月5日,十層,,
RPQNMLLKLHKGFCM48CC,20,34.47,防空避難室兼停車空間、梯廳、梯間、水箱,鋼筋混凝土造,93年10月5日,十層,,
RPPNMLKKLHKGFCM28CC,44,20.46,住家用,加強磚造,70年1月23日,一層,,
RPPNMLMKLHKGFAM28CC,34,35.55,住家用,鋼筋混凝土造,79年9月12日,一層,,
RPQNMLMKLHKGFAM38CC,45,893.47,辦公室、宿舍、廠房,鋼筋混泥土加強磚造、鋼架加強磚造,68年11月1日,二層,,
RPQNMLMKLHKGFAM38CC,36,324.00,工業用,鋼架造有牆,77年12月15日,一層,,
RPRNMLMKLHKGFAM48CC,33,135.77,住家用,鋼筋混凝土造,81年5月8日,三層,,
RPSNMLMKLHKGFAM58CC,31,161.52,住家用,鋼筋混凝土造,83年4月6日,三層,,
RPPNMLLKLHKGFCM38CC,2,68.29,集合住宅,ＲＣ造,112年9月5日,十五層,,
RPPNMLLKLHKGFCM38CC,2,61.98,本共有部分之項目有停車空間、發電機房、電信室、台電配電室、樓梯間、電梯間、消防機房、汙水機房、水箱、Ｈ２管理委員會空間、公共服務空間、資源回收室、機房、電梯機房等１４項,ＲＣ造,112年9月5日,十五層,,
RPPNMLNKLHKGFAM38CC,24,231.53,住家用,鋼筋混凝土造,90年5月31日,三層,,
RPPNMLQJLHKGFBM68CC,10,25.76,集合住宅,鋼筋混凝土造,104年8月25日,七層,,
RPPNMLMKLHKGFBM38CC,10,23.72,集合住宅,鋼筋混凝土造,104年8月25日,七層,,
RPPNMLQJLHKGFBM68CC,10,14.88,人行道、台電配電室、電信室、發電機室、梯間、機房、管委會空間、防空避難室兼停車空間、水箱,鋼筋混凝土造,104年8月25日,七層,,
RPQNMLNKLHKGFBM58CC,41,111.75,住商用,鋼筋混凝土造,73年2月28日,二層,,
RPTNMLNJLHKGFBM78CC,10,23.73,集合住宅,鋼筋混凝土造,104年8月25日,七層,,
