編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPNMLOKNHKGFDC97EA,43,99.68,住家用,鋼筋混凝土造,71年6月18日,五層,防空避難室 地下一層,全筆移轉
RPPNMLNKNHKGFDC87EA,44,52.60,住家用,鋼筋混凝土造,69年11月25日,六層,六層,全筆移轉
RPRNMLLLNHKGFDC87DA,30,63.16,住家用,鋼筋混凝土造,84年5月4日,十七層,九層 陽台,全筆移轉
RPWNMLQJNHKGFDC68DA,26,102.00,住家用,鋼筋混凝土造,88年1月14日,十六層,三層 陽台,全筆移轉
RPRNMLLLNHKGFDC87DA,30,6.97,共用部份,鋼筋混凝土造,84年5月4日,十七層,,持分移轉
RPPNMLRJNHKGFDC08DA,30,38.76,住家用,鋼筋混凝土造,84年8月1日,十二層,七層 陽台 花台,全筆移轉
RPWNMLQJNHKGFDC68DA,26,19.49,共用部份,鋼筋混凝土造,88年1月14日,十六層,,持分移轉
RPWNMLQJNHKGFDC68DA,26,5.68,共用部份,鋼筋混凝土造,88年1月14日,十六層,,持分移轉
RPPNMLRJNHKGFDC08DA,30,7.52,共用部份,鋼筋混凝土造,84年8月1日,十二層,,持分移轉
RPWNMLQJNHKGFDC68DA,26,34.99,共用部份,鋼筋混凝土造,88年1月14日,十六層,,持分移轉
RPWNMLQJNHKGFDC68DA,26,2.45,共用部份,鋼筋混凝土造,88年1月14日,十六層,,持分移轉
RPWNMLQJNHKGFDC68DA,26,1.19,共用部份,鋼筋混凝土造,88年1月14日,十六層,,持分移轉
RPPNMLKKNHKGFDC47DA,9,15.87,本共有部分之項目為排煙室、特別安全梯、緊急昇降機、機房、樓梯間、消防水箱、水箱、電梯機房、消防中繼機房、陽台、中繼室、中繼自來水箱、雨遮、中繼消防水箱、消防泵浦室、機電空間、安全梯  、發電機室、電信室、台電配電場所、大廳、行動不便者電梯、電梯  、１Ｆ門廳、２Ｆ門廳、３Ｆ門廳、台電管道間、消防幫浦室、泵浦  、走道、停車空間、配電箱、資源回收區、４Ｆ門廳、廚餘冷藏室、  不可回收垃圾區、緊急升降機、梯廳、電信機房、５Ｆ門廳、防空避難室兼停車空間、台電專用管道、雨水回收區、雨水收集槽、雨水回收及噴灌機房、６Ｆ門廳、游泳池及中庭景觀池機房、消防幫浦機房  、電信機房室、垃圾處理空間、７Ｆ門廳、機車位、社區中心、防災中心、水景機房等共５５項。,鋼筋混凝土造,105年1月24日,二十五層,,持分移轉
RPPNMLRJNHKGFDC08DA,30,1.88,共用部份,鋼筋混凝土造,84年8月1日,十二層,,持分移轉
RPSNMLTJNHKGFDC58DA,2,90.13,集合住宅,鋼筋混凝土造,112年9月26日,二十九層,二十層 陽台 雨遮,全筆移轉
RPSNMLTJNHKGFDC58DA,2,72.28,本建物共有部分之項目有：梯廳．排煙室．緊急昇降機．排煙室兼梯廳．管委會使用空間．陽台．雨遮．中繼消防機房．樓梯間．機械室．電梯機械室．水箱．防空避難室兼停車空間．車道．安全梯．防災中心．排風機房．垃圾儲藏室．垃圾車專用車位．台電配電場所．停車空間．機房．生活水箱．進風機房．機車停車空間．緊急發電室．污水機房．消防水池．消防泵浦機房等共２９項。,鋼筋混凝土造,112年9月26日,二十九層,,持分移轉
