鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
金城鎮,土地,城隍廟段163地號,82.01,住,,,1140601,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3700000,45116,,0.0,0,未登記建物；,RPPNMLMJOHKGFAW76DA,0.0,0.0,0.0,無,
金沙鎮,土地,汶沙測段368-5地號,18.0,住,,,1140602,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,630000,35000,,0.0,0,,RPPNMLTJOHKGFAW47DA,0.0,0.0,0.0,無,
金城鎮,土地,金門城測段241地號,72.0,農,,,1140606,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,500000,6944,,0.0,0,,RPPNMLTJOHKGFAW57EA,0.0,0.0,0.0,無,
金湖鎮,土地,中四劃段153地號,700.0,農,,,1140501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4000000,5714,,0.0,0,未登記建物；,RPPNMLQJNHKGFAW07DA,0.0,0.0,0.0,無,
金寧鄉,土地,昔果山測段146地號,234.0,都市：其他:自然村專用區,,,1140503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3000000,12821,,0.0,0,,RPRNMLQJNHKGFAW27DA,0.0,0.0,0.0,無,
金寧鄉,土地,機場段573地號,683.77,農,,,1140503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2100000,3071,,0.0,0,,RPPNMLSJNHKGFAW27DA,0.0,0.0,0.0,無,
金沙鎮,土地,官嶼劃段291地號,500.0,農,,,1140507,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1200000,2400,,0.0,0,,RPPNMLMKNHKGFAW76DA,0.0,0.0,0.0,無,
金沙鎮,土地,北九十劃段283地號,976.72,農,,,1140505,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3300000,3379,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLNKNHKGFAW96DA,0.0,0.0,0.0,無,
烈嶼鄉,土地,楊厝測段132地號,2057.07,農,,,1140502,土地5建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5000000,2431,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLMKNHKGFAW86EA,0.0,0.0,0.0,無,
金沙鎮,土地,沙田劃段438地號,1000.0,都市：其他:保護區,,,1140501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2850000,2850,,0.0,0,,RPPNMLPJNHKGFAW96DA,0.0,0.0,0.0,無,
金寧鄉,房地(土地+建物),金門縣金寧鄉西堡１１之５號五樓,44.0,都市：其他:自然村專用區,,,1140501,土地2建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140305,101.66,3,2,2,有,無,6300000,61971,,0.0,0,,RPRNMLLJNHKGFAW76DA,75.58,0.0,7.97,有,
金沙鎮,土地,北九十劃段240地號,488.72,農,,,1140508,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1950000,3990,,0.0,0,,RPQNMLTJNHKGFAW47DA,0.0,0.0,0.0,無,001
金湖鎮,土地,中五劃段672地號,967.0,都市：其他:第二類一般管制區,,,1140507,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5280000,5460,,0.0,0,,RPRNMLSJNHKGFAW47DA,0.0,0.0,0.0,無,002
