鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
新竹市,土地,中寮段490-2地號,42.78,都市：其他:道路用地,,,1140505,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,914954,21387,,0.0,0,包含公共設施保留地用地；,RPWOMLKMMHKGFAO66DA,0.0,0.0,0.0,無,0001
新竹市,土地,聚吉段83-12地號,38.0,都市：其他:第二種住宅區,,,1140503,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2000000,52632,,0.0,0,土增稅、履保費、代書費等均由買方支付。未登記建物；,RPWOMLQJNHKGFAO07DA,0.0,0.0,0.0,無,
新竹市,土地,朝山段369-2地號,31.84,都市：其他:道路用地,,,1140502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,317600,9975,,0.0,0,包含公共設施保留地用地；,RPPPMLRJNHKGFAO56DA,0.0,0.0,0.0,無,
新竹市,土地,古峰段688地號,124.46,都市：其他:道路用地,,,1140506,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7410000,59537,,0.0,0,包含公共設施保留地用地；,RPROMLSJNHKGFAO76DA,0.0,0.0,0.0,無,0002
新竹市,土地,福林段378-1地號,173.77,都市：其他:道路用地,,,1140506,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,11270000,64856,,0.0,0,包含公共設施保留地用地；,SPROMLSJNHKGFAO86DA,0.0,0.0,0.0,無,0003
新竹市,土地,朝山段173地號,25.39,都市：其他:道路用地,,,1140505,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,622816,24530,,0.0,0,包含公共設施保留地用地；,RPSOMLPJNHKGFAO56DA,0.0,0.0,0.0,無,0004
新竹市,土地,崙子段1342地號,27.35,,特定農業區,農牧用地,1140502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,661954,24203,,0.0,0,,RPSNMLQJNHKGFAO56DA,0.0,0.0,0.0,無,0005
新竹市,土地,崙子段1270地號,2.28,,特定農業區,農牧用地,1140502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,55176,24200,,0.0,0,,RPVNMLRJNHKGFAO96DA,0.0,0.0,0.0,無,0006
新竹市,土地,崙子段1290地號,8.73,,特定農業區,水利用地,1140502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,211296,24203,,0.0,0,,RPWNMLRJNHKGFAO07DA,0.0,0.0,0.0,無,0007
新竹市,土地,崙子段1270地號,22.8,,特定農業區,農牧用地,1140502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,551760,24200,,0.0,0,,RPXNMLRJNHKGFAO17DA,0.0,0.0,0.0,無,0006
新竹市,土地,朝山段369-1地號,60.89,都市：其他:道路用地,,,1140502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,607560,9978,,0.0,0,包含公共設施保留地用地；,RPQPMLRJNHKGFAO66DA,0.0,0.0,0.0,無,
新竹市,房地(土地+建物)+車位,新竹市新竹市介壽一路２１號二十一樓之３,20.38,住,,,1140501,土地2建物1車位1,二十一層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120501,156.16000000000003,3,2,2,有,有,13800000,88371,坡道平面,34.04,0,親友、員工、共有人或其他特殊關係間之交易；,RPSOMLSJNHKGFAO86DA,70.47,4.36,7.07,有,0009
新竹市,房地(土地+建物)+車位,新竹市新竹市中華路六段６７巷６２弄９號７樓,32.58,,山坡地保育區,丙種建築用地,1140508,土地2建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0861030,125.25999999999999,3,2,2,有,有,2000000,15967,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPOMLSJNHKGFAO56DA,80.67,0.0,6.3,有,
新竹市,房地(土地+建物)+車位,新竹市新竹市民生路１２８號１１樓之２,17.63,商,,,1140502,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840902,199.26,4,2,3,有,有,14000000,70260,升降機械,0.0,0,,RPUOMLMKNHKGFAO56DA,140.26,0.0,7.03,有,0010
新竹市,土地,竹蓮段1187-11地號,4.0,商,,,1140506,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,864000,216000,,0.0,0,政府機關標讓售；,RPPNMLOKNHKGFAO88EA,0.0,0.0,0.0,無,
新竹市,土地,光鎮段814-1地號,0.83,都市：其他:道路用地,,,1140509,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,40500,0,,0.0,0,包含公共設施保留地用地；,RPXPMLOKNHKGFAO17DA,0.0,0.0,0.0,無,
新竹市,土地,光武段920地號,0.25,住,,,1140511,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,30950,0,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUNMLPKNHKGFAO86EA,0.0,0.0,0.0,無,0011
新竹市,土地,舊社段118-2地號,17.5,都市：其他:道路用地,,,1140509,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,950250,54300,,0.0,0,包含公共設施保留地用地；,RPSOMLTJNHKGFAO96DA,0.0,0.0,0.0,無,
新竹市,房地(土地+建物),新竹市新竹市關新路２９號九樓之３５,4.48,工,,,1140509,土地1建物1車位0,九層,十三層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,0970911,36.34,1,0,1,有,有,6580000,181068,,0.0,0,,RPWOMLOKNHKGFAO96DA,22.51,0.0,1.42,有,0012
新竹市,土地,千甲段647-30地號,168.57,,,,1140508,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,10856250,64402,,0.0,0,,RPQOMLTJNHKGFAO76DA,0.0,0.0,0.0,無,0013
