鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
太保市,房地(土地+建物)+車位,嘉義縣太保市祥和二路東段、文化北街與縣府三街,17.51,商,,,1140211,土地1建物1車位1,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,127.96,2,2,2,有,無,12570000,108472,坡道平面,27.75,1700000,,RPUNMLMKKHKGFDQ66CB,鉑金苑,C棟3號,
朴子市,房地(土地+建物),嘉義縣朴子市博愛街,102.45,其他,,,1140216,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,227.4,4,3,5,有,無,19470000,85620,,0.0,0,,RPQNMLSKKHKGFBQ66CB,日發透天住宅,C棟1號,
水上鄉,房地(土地+建物),嘉義縣水上鄉華林街,90.38,住,,,1140214,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,182.16,4,2,3,有,無,16100000,88384,,0.0,0,,RPRNMLTKKHKGFDQ07CB,晶璽,1棟D8號,
水上鄉,房地(土地+建物),嘉義縣水上鄉華林街,78.0,住,,,1140215,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,154.35,5,1,3,有,無,15500000,100421,,0.0,0,,RPQNMLLLKHKGFDQ88CB,晶璽,1棟B2號,
民雄鄉,房地(土地+建物)+車位,嘉義縣民雄鄉民文段757地號,21.99,住,,,1140215,土地1建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,117.06,2,1,2,有,無,9550000,92593,坡道平面,29.58,1450000,,RPPNMLOLKHKGFCQ98CB,三貴星空樹,A3棟8F號,
新港鄉,房地(土地+建物),嘉義縣新港鄉三間厝,102.72,,工業區,丁種建築用地,1140221,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,211.7,5,1,5,有,無,15000000,70855,,0.0,0,,RPQNMLPLKHKGFCQ56CB,新港大璽,A1棟0號,
水上鄉,房地(土地+建物),嘉義縣水上鄉華林街,90.3,住,,,1140216,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,182.16,4,2,3,有,無,16200000,88933,,0.0,0,,RPRNMLPLKHKGFDQ76CB,晶璽,1棟D7號,
民雄鄉,房地(土地+建物),嘉義縣民雄鄉民文段757地號,21.99,住,,,1140222,土地1建物1車位0,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,87.48,2,1,2,有,無,8150000,93164,,0.0,0,,RPQNMLQLKHKGFCQ66CB,三貴星空樹,A3棟9F號,
民雄鄉,房地(土地+建物),嘉義縣民雄鄉民文段757地號,21.99,住,,,1140222,土地1建物1車位0,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,87.47,2,1,2,有,無,8150000,93175,,0.0,0,,RPSNMLQLKHKGFCQ86CB,三貴星空樹,A5棟9F號,
民雄鄉,房地(土地+建物),嘉義縣民雄鄉民文段757地號,19.83,住,,,1140222,土地1建物1車位0,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,78.85,2,1,1,有,無,7470000,94737,,0.0,0,,RPPNMLRLKHKGFCQ66CB,三貴星空樹,B2棟6F號,
水上鄉,房地(土地+建物),嘉義縣水上鄉華林街,78.0,住,,,1140223,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,154.35,4,1,3,有,無,15500000,100421,,0.0,0,,RPPNMLRLKHKGFDQ76CB,晶璽,1棟B3號,
水上鄉,房地(土地+建物),嘉義縣水上鄉華林街,102.26,住,,,1140224,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,183.15,5,2,4,有,無,16900000,92274,,0.0,0,,RPQNMLRLKHKGFDQ86CB,晶璽,1棟D2號,
水上鄉,房地(土地+建物),嘉義縣水上鄉華林街,76.86,住,,,1140226,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,153.02,4,2,4,有,無,14100000,92145,,0.0,0,,RPRNMLRLKHKGFDQ96CB,晶璽,1棟D5號,
朴子市,房地(土地+建物),嘉義縣朴子市開元路,157.51,住,,,1140223,土地1建物1車位0,全,4,店面(店鋪),住家用,鋼筋混凝土造,,302.89,2,3,3,有,無,36100000,119185,,0.0,0,店面店鋪及透天厝,RPQNMLOJLHKGFBQ88CB,日發透天店住,A棟5號,
朴子市,房地(土地+建物),嘉義縣朴子市開元?,128.44,住,,,1140223,土地1建物1車位0,全,4,店面(店鋪),住家用,鋼筋混凝土造,,274.16,2,3,3,有,無,33900000,123650,,0.0,0,店面店鋪及透天厝,RPRNMLOJLHKGFBQ98CB,日發透天店住,A棟3號,
太保市,房地(土地+建物)+車位,嘉義縣太保市嘉朴公路上,22.56,住,,,1140217,土地3建物1車位1,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,86.68,2,2,1,有,無,8000000,101082,升降機械,16.44,900000,,RPPNMLOJLHKGFDQ98CB,上荷院11,B棟8號,
太保市,房地(土地+建物)+車位,嘉義縣太保市嘉朴公路上,23.63,住,,,1140215,土地3建物1車位1,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,91.01,2,2,1,有,無,8280000,98967,升降機械,16.44,900000,,RPQNMLOJLHKGFDQ09CB,上荷院11,A棟2號,
朴子市,房地(土地+建物)+車位,嘉義縣朴子市應菜埔36之6巷,28.37,住,,,1140225,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,80.36,2,1,2,有,無,6980000,91636,其他,9.1,450000,,RPPNMLPJLHKGFBQ88CB,大人物二期,3D號,
民雄鄉,房地(土地+建物)+車位,嘉義縣民雄鄉民文段757地號,21.99,住,,,1140303,土地1建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,117.06,2,1,2,有,無,9650000,93164,坡道平面,29.58,1500000,,RPPNMLQJLHKGFCQ09CB,三貴星空樹,A3棟10F號,
大林鎮,房地(土地+建物),嘉義縣大林鎮三村段137之7號地號,228.32,,鄉村區,乙種建築用地,1140303,土地2建物1車位0,全,1,透天厝,住家用,鋼筋混凝土造,,102.79,3,2,2,有,無,10000000,97286,,0.0,0,,RPQNMLQJLHKGFCQ56CB,知樂,A棟1號,
民雄鄉,房地(土地+建物),嘉義縣民雄鄉秀林村林子尾,119.59,,一般農業區,甲種建築用地,1140225,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,209.38,4,3,5,有,無,15280000,72977,,0.0,0,,RPRNMLQJLHKGFCQ66CB,愛麗一期,E棟1號,
民雄鄉,房地(土地+建物)+車位,嘉義縣民雄鄉嘉80縣道,34.78,住,,,1140214,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,141.74,3,2,2,有,無,9500000,74064,坡道平面,29.27,1170000,,RPPNMLRJLHKGFCQ56CB,民雄帝標,12D號,
民雄鄉,房地(土地+建物)+車位,嘉義縣民雄鄉嘉80縣道,34.78,住,,,1140219,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,141.74,3,2,2,有,無,9270000,72642,坡道平面,29.27,1100000,,RPQNMLRJLHKGFCQ66CB,民雄帝標,7D號,
民雄鄉,房地(土地+建物)+車位,嘉義縣民雄鄉嘉80縣道,34.78,住,,,1140222,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,141.74,3,2,2,有,無,9500000,73797,坡道平面,29.27,1200000,,RPRNMLRJLHKGFCQ76CB,民雄帝標,11A號,
民雄鄉,房地(土地+建物)+車位,嘉義縣民雄鄉嘉80縣道,40.6,住,,,1140228,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.63,3,2,2,有,無,10600000,71635,坡道平面,29.27,1190000,,RPSNMLRJLHKGFCQ86CB,民雄帝標,4E號,
