鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
草屯鎮,租賃房屋+車位,南投縣草屯鎮坪?巷９之４８號九樓之２,21.9,,鄉村區,乙種建築用地,1140211,土地1建物1車位1,九層,12,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1130501,110.78,2,1,1,有,有,無,17000,153,一樓平面,0.0,0,租金總額含管理費；,RPPNMLOKKHKGFBM48CC,整棟(戶)出租,有,1140211~1150211,有,冷氣、熱水器,
名間鄉,租賃房屋,南投縣名間鄉松嶺街２９７號,0.0,,,,1140213,土地0建物1車位0,全,2,透天厝,住商用,鋼筋混凝土加強磚造,0690209,119.81,3,2,1,有,無,有,7000,58,,0.0,0,續租案件；,RPQNMLRKKHKGFAM78CC,整棟(戶)出租,無,1140310~1150309,無,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
竹山鎮,租賃房屋,南投縣竹山鎮大信街５７巷３２弄８號,0.0,,,,1140214,土地0建物1車位0,全,3,透天厝,住宅、水箱間,鋼筋混凝土造,1040525,200.45,4,1,4,有,無,有,15000,75,,0.0,0,續租案件；,RPPNMLRKKHKGFDM98CC,整棟(戶)出租,無,1140301~1150228,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
草屯鎮,租賃房屋,南投縣草屯鎮富中路６７號七樓,0.0,,,,1140216,土地0建物0車位0,七層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1040825,37.4,4,0,4,有,有,有,7000,187,,0.0,0,,RPPNMLTKKHKGFBM98CC,分租套房,有,1140410~1150409,有,冷氣、熱水器、電視機、冰箱、網路,一般轉租
草屯鎮,租賃房屋,南投縣草屯鎮富中路６７號二樓,0.0,,,,1140217,土地0建物0車位0,二層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1040825,37.4,4,0,4,有,有,有,6500,174,,0.0,0,,RPQNMLTKKHKGFBM09CC,分租套房,有,1140217~1150216,有,冷氣、熱水器、電視機、冰箱、網路,一般轉租
草屯鎮,租賃房屋,南投縣草屯鎮富春路四維巷１０號一樓之２,0.0,,,,1140218,土地0建物1車位0,一層,12,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1120628,91.75999999999999,2,1,1,有,有,有,15000,163,,0.0,0,未租賃車位，建物登記含有車位面積；續租案件；,RPRNMLTKKHKGFBM56CC,整棟(戶)出租,有,1140308~1150307,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
草屯鎮,租賃房屋,南投縣草屯鎮富中路６５號二樓,0.0,,,,1140214,土地0建物0車位0,二層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1040825,37.4,4,0,4,有,有,有,6500,174,,0.0,0,,RPSNMLTKKHKGFBM66CC,分租套房,有,1140301~1150228,有,冷氣、熱水器、電視機、冰箱、網路,一般轉租
草屯鎮,租賃房屋,南投縣草屯鎮富中路６３號四樓,0.0,,,,1140211,土地0建物0車位0,四層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1040825,37.41,4,0,4,有,有,有,6000,160,,0.0,0,,RPTNMLTKKHKGFBM76CC,分租套房,有,1140211~1150210,有,冷氣、熱水器、電視機、冰箱、網路,一般轉租
草屯鎮,租賃房屋,南投縣草屯鎮富中路５３號六樓,0.0,,,,1140212,土地0建物0車位0,六層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1040825,37.75,4,0,4,有,有,有,7500,199,,0.0,0,,RPUNMLTKKHKGFBM86CC,分租套房,有,1140305~1150304,有,冷氣、熱水器、電視機、冰箱、網路,一般轉租
