編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPOPMLLKKHKGFCB27CC,10,87.68,住家用,鋼筋混凝土造,103年10月9日,十二層,,
RPOPMLLKKHKGFCB27CC,10,76.04,本共有部份係依使用執照之建築概要表記載項目有：停車空間、樓梯間、昇降機間、梯廳、汙水機房、消防機房、水景機房、機車停車區、外廊、梯間、水箱、電信室、防空避難室兼停車空間、緊急發電機室、台電配電室、管委會使用空間（垃圾集中室）、門廊、公共服務空間、沿街步道式開放空間、車道、水錶箱室、電梯機房等２２項。,鋼筋混凝土造,103年10月9日,十二層,,
RPWOMLLKKHKGFCB97CC,32,32.48,住家用,鋼筋混凝土造,82年2月12日,七層,,
RPWOMLLKKHKGFCB97CC,32,7.16,共用部份,鋼筋混凝土造,82年2月12日,七層,,
RPRNMLNKKHKGFAB37CC,36,26.10,集合住宅,鋼筋混凝土造,78年3月25日,十二層,,
RPRNMLNKKHKGFAB37CC,36,5.67,本共有部分項目有梯間、走廊等兩項。,鋼筋混凝土造,78年3月25日,十二層,,
RPTNMLMKKHKGFAB47CC,30,18.98,住家用,鋼筋混凝土造,84年1月13日,十九層,,
RPTNMLMKKHKGFAB47CC,30,2.93,共用部份,鋼筋混凝土造,84年1月13日,十九層,,
RPTNMLMKKHKGFAB47CC,30,7.19,梯間．水箱．機械室,鋼筋混凝土造,84年1月13日,十九層,,
RPPOMLMKKHKGFCB37CC,5,73.23,集合住宅,鋼筋混凝土造,109年6月19日,十五層,,
RPTNMLNKKHKGFAB57CC,32,76.04,集合住宅,鋼筋混凝土造,81年12月17日,七層,,
RPPOMLMKKHKGFCB37CC,5,64.63,本共有部分係依使用執照之建築物概要表記載項目有：防空避難室兼停車空間、排煙室、樓梯間、一般昇降機、緊急昇降機、消防機房、污水處理機房、水箱、車道、停車空間、緊急發電機室、台電配電室、電信室、機房、機車停車區、頂蓋型開放空間、垃圾集中室、外廊、門廳、梯廳、公共服務空間、梯間、水錶箱室、電梯機房等２４項。,鋼筋混凝土造,109年6月19日,十五層,,
RPSPMLMKKHKGFCB77CC,18,20.33,住家用,鋼筋混凝土造,96年5月22日,十五層,,
RPTNMLNKKHKGFAB57CC,32,9.38,共用部份,鋼筋混凝土造,81年12月17日,七層,,
RPSPMLMKKHKGFCB77CC,18,42.76,共用,鋼筋混凝土造,96年5月22日,十五層,,
RPRNMLLKKHKGFIB97CC,20,14.64,單身員工宿舍,鋼筋混凝土造,94年7月6日,五層,,
RPRNMLLKKHKGFIB97CC,20,17.48,共有部份,鋼筋混凝土造,94年7月6日,五層,,
RPTNMLMKKHKGFIB28CC,6,44.25,集合住宅,鋼筋混凝土造,108年5月30日,十二層,,
