鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
冬山鄉,房地(土地+建物)+車位,宜蘭縣冬山鄉香和路,36.2,住,,,1140211,土地1建物1車位1,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,109.89,3,2,2,有,無,8430000,76713,一樓平面,0.0,0,汽車停車位編號為4號。,RPPNMLLKKHKGFAG47DB,京禾文學苑五期,5G號,
冬山鄉,房地(土地+建物)+車位,宜蘭縣冬山鄉香和路,34.28,住,,,1140211,土地1建物1車位1,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,104.4,2,2,1,有,無,7170000,68678,一樓平面,0.0,0,汽車停車位編號為3號。,RPQNMLLKKHKGFAG57DB,京禾文學苑五期,5F號,
蘇澳鎮,房地(土地+建物)+車位,宜蘭縣蘇澳鎮城東路及隘丁路交叉口,26.08,住,,,1140212,土地3建物1車位1,八層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,108.54,2,2,2,有,無,6240000,65313,坡道平面,26.78,900000,,RPRNMLMKKHKGFAG67CB,耀建築,E棟8-2號,
五結鄉,房地(土地+建物)+車位,宜蘭縣五結鄉大吉五路290巷,40.1,,特定農業區,甲種建築用地,1140212,土地1建物1車位2,二層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,170.43,3,2,2,有,無,10160000,79948,坡道平面,62.86,1560000,,RPPNMLNKKHKGFAG57CB,大吉築青華廈,A棟12-2F號,
蘇澳鎮,房地(土地+建物)+車位,宜蘭縣蘇澳鎮蘇濱路二段,17.11,住,,,1140213,土地1建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,90.93,1,1,1,有,無,5180000,66402,坡道平面,27.98,1000000,,RPQNMLOKKHKGFAG77CB,The Taurus 金牛座,A8棟6樓號,
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭市公園東路103巷,32.52,住,,,1140211,土地1建物1車位1,一層,3,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,96.9,2,2,2,有,無,10080000,115128,坡道平面,24.98,1800000,,RPQNMLQKKHKGFBG08CB,浦田森陽,1F棟A10號,
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮城東路及隘丁路交叉口,16.8,住,,,1140217,土地3建物1車位0,三層,8,華廈(10層含以下有電梯),住家用,鋼骨混凝土造,,53.49,1,1,1,有,無,3330000,62255,,0.0,0,交易總價含下列非屬預售屋價格之費用:贈送家電冷氣提貨?費:50000元,RPPNMLRKKHKGFAG97CB,耀建築,E棟3-7號,
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮新忠路,95.99,住,,,1140214,土地6建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,113.1,3,2,3,有,無,10900000,96375,,0.0,0,,RPPNMLRKKHKGFBG18DB,遇上荷蘭,B棟2號,
羅東鎮,房地(土地+建物)+車位,宜蘭縣羅東鎮中山路一段,48.4,,特定農業區,甲種建築用地,1140215,土地2建物1車位1,四層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,143.84,2,2,2,有,無,14250000,107090,坡道平面,21.98,1200000,,RPPNMLSKKHKGFAG08CB,築水漫步生活村,F棟4號,
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭市凱旋路,43.69,商,,,1140215,土地1建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,158.67,3,2,2,有,無,15880000,105817,坡道平面,23.72,1600000,,RPPNMLSKKHKGFBG18CB,築樹,B棟4號,
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭市公園東路103巷,35.7,住,,,1140211,土地1建物1車位1,二層,3,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,103.69,2,2,2,有,無,11360000,121459,坡道平面,24.98,1800000,,RPQNMLSKKHKGFBG28CB,浦田森陽,2F棟A10號,
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭市公園東路103巷,35.7,住,,,1140211,土地1建物1車位1,三層,3,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,103.69,2,2,2,有,無,11500000,123237,坡道平面,24.98,1800000,,RPRNMLSKKHKGFBG38CB,浦田森陽,3F棟A10號,
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮蘇濱路二段,15.72,住,,,1140218,土地1建物1車位0,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,57.59,1,1,1,有,無,3820000,66331,,0.0,0,,RPPNMLTKKHKGFAG18CB,The Taurus 金牛座,B11棟9樓號,
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮復興路三段388巷,115.99,,特定農業區,甲種建築用地,1140212,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,190.64,4,2,5,有,無,19800000,103861,,0.0,0,,RPRNMLTKKHKGFAG38CB,頤和竹林,C棟2號,
礁溪鄉,房地(土地+建物)+車位,宜蘭縣礁溪鄉育龍路,36.35,住,,,1140211,土地2建物1車位1,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,96.18,2,2,2,有,無,8730000,90767,一樓平面,18.34,0,,RPPNMLTKKHKGFBG28CB,鳳凰愛買15期,A1棟5F號,
礁溪鄉,房地(土地+建物)+車位,宜蘭縣礁溪鄉育龍路,36.35,住,,,1140211,土地2建物1車位1,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,96.18,2,2,2,有,無,7750000,80578,一樓平面,18.34,0,,RPQNMLTKKHKGFBG38CB,鳳凰愛買15期,A1棟6F號,
