鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
士林區,房地(土地+建物)+車位,臺北市士林區中山北路七段１１４巷４１弄１９號六樓之３,39.48,都市：其他:第二種住宅區。,,,1131130,土地3建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0701230,197.45,4,2,2,有,有,25800000,143776,坡道平面,38.87,3000000,陽台外推；其他增建；,RPUNMLOLKHKGFEA08DA,151.79,0.0,22.85,有,
文山區,房地(土地+建物),臺北市文山區景福街１３３巷３弄２號,27.21,住,,,1131124,土地1建物1車位0,一層，停車場,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681227,95.83,4,2,2,有,無,21650000,225921,,0.0,0,平台外推、地下室增建、法定空地增建,RPQNMLRKLHKGFAA57DA,79.42,16.41,0.0,無,
信義區,房地(土地+建物),臺北市信義區忠孝東路五段４２３巷５弄２５號二樓,29.51,住,,,1131109,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780425,121.58999999999999,3,2,2,有,有,29000000,238506,,0.0,0,陽台外推；其他增建；,RPTNMLMKKHKGFDA57DA,84.95,0.0,10.26,無,
南港區,房地(土地+建物),臺北市南港區舊莊街一段１４５巷８弄２２號,22.66,住,,,1131102,土地2建物1車位0,一層，通道,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670828,57.74,1,2,1,有,無,9200000,159335,,0.0,0,其他增建；,RPVNMLPJLHKGFDA08DA,53.42,4.32,0.0,無,
松山區,房地(土地+建物)+車位,臺北市松山區南京東路四段５３巷７弄６號六樓,56.92,住,,,1131127,土地1建物1車位1,六層，陽臺,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0650819,283.15999999999997,4,2,3,有,有,24000000,84758,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPXNMLOKLHKGFDA28DA,263.88,0.0,0.0,有,
北投區,房地(土地+建物)+車位,臺北市北投區大業路４５２巷６號十四樓之７,21.48,住,,,1131120,土地2建物1車位1,十四層，電梯樓梯間,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850613,158.82999999999998,3,2,1,有,有,32200000,202732,坡道平面,0.0,2800000,陽台外推；,RPPOMLTJJHKGFEA87DA,90.91,2.79,13.15,有,
北投區,房地(土地+建物)+車位,臺北市北投區三合街一段８２巷１２２號六樓,22.62,住,,,1131130,土地1建物1車位1,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130123,126.50999999999999,2,1,1,有,有,26100000,206308,升降平面,43.7,0,,RPRNMLLKKHKGFEA37DA,49.92,0.0,4.32,有,
大安區,房地(土地+建物),臺北市大安區敦化南路一段２７０巷２８號六樓,20.17,住,,,1131103,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0761207,94.8,5,2,2,有,有,38000000,400886,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPUNMLNJLHKGFFA97DA,69.5,12.57,5.93,有,
南港區,房地(土地+建物),臺北市南港區東明街１巷６號三樓,31.75,住,,,1131123,土地2建物1車位0,三層，陽臺,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650322,83.42,3,2,1,有,無,16800000,201391,,0.0,0,,RPPNMLMLKHKGFDA27DA,83.42,0.0,0.0,無,
士林區,房地(土地+建物),臺北市士林區福港街２６７之５號五樓,26.56,住,,,1131130,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0661209,134.5,4,2,2,有,有,23800000,176952,,0.0,0,,RPUOMLRLKHKGFEA48DA,97.9,0.0,18.2,有,1764
