編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPNMLMKKHKGFDN58CC,4,25.25,店舖、住宅、梯間,鋼筋混凝土造,110年7月1日,三層,,
RPRNMLSKKHKGFAN09CC,31,36.08,住家用,鋼筋混凝土造,83年5月9日,十層,,
RPRNMLSKKHKGFAN09CC,31,10.54,車道、梯間,鋼筋混凝土造,83年5月9日,十層,,
RPRNMLSKKHKGFAN09CC,31,3.37,停車空間、避難室,鋼筋混凝土造,83年5月9日,十層,,
RPSNMLLLKHKGFHN66CC,30,78.20,住家用,鋼筋混凝土造,84年5月8日,八層,,
RPSNMLLLKHKGFHN66CC,30,30.61,共同使用部份,鋼筋混凝土造,84年5月8日,八層,,
RPPNMLSKKHKGFDN56CC,7,89.81,集合住宅,鋼筋混凝土造,107年1月3日,十五層,,
RPPNMLKLKHKGFAN18CC,47,19.83,診所，停車空間，住宅，樓梯間,鋼筋混凝土造,66年9月19日,四層,,
RPPNMLSKKHKGFDN56CC,7,44.21,本共有部分係依使用執照之建築概要表記載項目有停車空間、水箱、安全梯、排煙室、消防機房、機械室、污水機房、防空避難室兼停車空間、台電配電室、水景機房、發電機室、電信室、車道、管委會使用空間、梯廳、開放空間、資源回收室、管道間、梯間、水錶室等２０項,鋼筋混凝土造,107年1月3日,十五層,,
RPPNMLRKKHKGFGN76CC,13,96.36,補習班、住宅,鋼筋混凝土造,101年1月13日,四層,,
RPQNMLLLKHKGFHN09CC,2,29.23,店鋪、住宅、樓梯間,鋼筋混凝土造,111年9月6日,三層,,
RPPNMLOKKHKGFBN58CC,1,2068.15,廠房,鋼骨造,113年4月26日,一層,,
RPQNMLLLKHKGFAN38CC,27,64.94,住家用,鋼筋混凝土造,87年3月27日,十三層,,
RPQNMLLLKHKGFAN38CC,27,14.75,防空避難室、停車空間、梯間、管理室、機械室、水箱,鋼筋混凝土造,87年3月27日,十三層,,
RPRNMLLLKHKGFAN48CC,1,58.02,集合住宅,鋼筋混凝土造,112年12月4日,十四層,,
RPRNMLLLKHKGFAN48CC,1,52.47,防空避難室兼停車空間、台電配電室、緊急發電機室、停車空間、機房、梯廳、公共服務空間、機電空間、管委會空間、車道、安全梯間、梯間,鋼筋混凝土造,112年12月4日,十四層,,
RPQNMLLLKHKGFDN68CC,2,72.54,集合住宅,鋼筋混凝土造,112年7月10日,十五層,,
RPQNMLLLKHKGFDN68CC,2,35.83,共同使用部份,鋼筋混凝土造,112年7月10日,十五層,,
RPPNMLLLKHKGFDN58CC,41,77.55,住家用,鋼筋混凝土造,73年5月22日,五層,,
RPPNMLKLKHKGFDN48CC,34,31.13,廠房、倉庫、宿舍、辦公室,鋼筋混凝土造,79年11月20日,六層,,
RPPNMLLLKHKGFDN58CC,41,5.12,樓梯間（共同使用）,鋼筋混凝土造,73年5月22日,三層,,
