編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPSOMLRJNHKGFDJ56DA,33,75.25,住家用,鋼筋混凝土造,81年7月25日,五層,四層 陽台,全筆移轉
RPSOMLRJNHKGFDJ56DA,33,6.59,共有部分,鋼筋混凝土造,81年7月25日,五層,,持分移轉
RPOOMLRJNHKGFDJ78DA,30,79.37,住家用,鋼筋混凝土造,84年3月13日,九層,六層 陽台 花台,全筆移轉
RPOOMLRJNHKGFDJ78DA,30,11.99,共有部分,鋼筋混凝土造,84年3月13日,九層,,持分移轉
RPOOMLRJNHKGFDJ78DA,30,33.76,停車空間,鋼筋混凝土造,84年3月13日,九層,,持分移轉
RPRNMLTKNHKGFCJ66EA,,52.62,住家用,加強磚造,,四層,四層,全筆移轉
RPXNMLKLNHKGFBJ88DA,18,234.34,住家用,鋼骨造,96年6月5日,二層,一層 二層 陽台,全筆移轉
RPPNMLRJNHKGFCJ68DA,59,228.74,教堂,加強磚造,55年7月1日,二層,一層 二層,全筆移轉
RPPNMLNLNHKGFCJ58EA,,99.12,住家用,加強磚造,,二層,一層 二層 騎樓,全筆移轉
RPPNMLOKNHKGFCJ48DA,,82.31,住家用,加強磚造,,一層,一層 騎樓,全筆移轉
RPWNMLPKNHKGFCJ66DA,30,84.57,住家用,鋼筋混凝土造,84年6月28日,七層,七層 陽台 花台,全筆移轉
RPWNMLPKNHKGFCJ66DA,30,25.38,共有部分,鋼筋混凝土造,84年6月28日,七層,,持分移轉
RPSNMLQKNHKGFCJ98DA,30,86.04,住家用,鋼筋混凝土造,84年6月19日,九層,五層 陽台 雨遮,全筆移轉
RPSNMLQKNHKGFCJ98DA,30,11.96,共有部分,鋼筋混凝土造,84年6月19日,九層,,持分移轉
RPSNMLQKNHKGFCJ98DA,30,10.36,共有部分,鋼筋混凝土造,84年6月19日,九層,,持分移轉
RPRNMLTLNHKGFBJ56DA,28,273.27,住家用,鋼筋混凝土造,86年4月15日,三層,一層 二層 三層 陽台 平台,全筆移轉
RPROMLQLNHKGFCJ09DA,30,30.56,共有部分,鋼筋混凝土造,84年8月1日,十三層,,持分移轉
RPROMLQLNHKGFCJ09DA,30,31.97,共有部分,鋼筋混凝土造,84年8月1日,十三層,,持分移轉
RPROMLQLNHKGFCJ09DA,30,209.14,住家用,鋼筋混凝土造,84年8月1日,十三層,二層,全筆移轉
RPROMLQLNHKGFCJ09DA,30,.15,守衛室,鋼筋混凝土造,84年8月1日,十三層,管理員室（警衛室）,持分移轉
RPROMLQLNHKGFCJ09DA,30,44.80,共有部分,鋼筋混凝土造,84年8月1日,十三層,,持分移轉
RPUNMLMKNHKGFCJ78DA,7,55.62,集合住宅,鋼筋混凝土造,107年4月25日,七層,四層 陽台 雨遮,全筆移轉
RPUNMLMKNHKGFCJ78DA,7,26.57,本共用部分之項目有發電機房、汙水機房、消防機房、管委會空間、停車空間、安全梯、電信室、水箱、管道間、昇降機（道）、電梯、梯廳,鋼筋混凝土造,107年4月25日,七層,,持分移轉
RPVNMLMLNHKGFCJ98DA,,92.02,住家用,加強磚造,,二層,一層 二層,全筆移轉
RPPNMLMLNHKGFDJ48DA,38,33.17,住商用,鋼筋混凝土造,76年10月15日,四層,一層 二層 三層 四層 騎樓,持分移轉
RPQNMLMLNHKGFDJ58DA,38,46.08,住商用,鋼筋混凝土造,76年10月15日,四層,一層 二層 三層 四層 騎樓,持分移轉
RPUNMLLLNHKGFDJ88DA,32,33.30,住家用,鋼筋混凝土造,82年3月11日,七層,五層 陽台,持分移轉
RPUNMLLLNHKGFDJ88DA,32,9.26,共有部分,鋼筋混凝土造,82年3月11日,七層,,持分移轉
RPQNMLSLNHKGFDJ56DA,30,82.48,住家用,鋼筋混凝土造,84年9月11日,五層,四層 陽台 雨遮,全筆移轉
RPQNMLSLNHKGFDJ56DA,30,10.39,梯間,鋼筋混凝土造,84年9月11日,五層,,持分移轉
RPQNMLSLNHKGFDJ56DA,30,29.63,停車空間,鋼筋混凝土造,84年9月11日,五層,,持分移轉
RPTNMLQLNHKGFBJ09DA,48,147.92,住家用,加強磚造,66年6月18日,二層,一層 二層 騎樓,全筆移轉
RPVNMLQLNHKGFBJ66DA,32,103.91,住家用,鋼筋混凝土造,82年1月19日,五層,四層 陽台,全筆移轉
RPVNMLQLNHKGFBJ66DA,32,21.49,共有部分,鋼筋混凝土造,82年1月19日,五層,,持分移轉
RPWNMLOJOHKGFCJ56DA,,109.12,住家用,加強磚造,,二層,一層 二層,全筆移轉
RPTNMLNLNHKGFDJ98DA,,111.32,住家用,加強磚造,,二層,一層 二層 騎樓,全筆移轉
RPRNMLQLNHKGFDJ09DA,32,89.13,住家用,鋼筋混凝土造,81年12月18日,五層,二層 陽台,全筆移轉
RPRNMLQLNHKGFDJ09DA,32,8.64,梯間,鋼筋混凝土造,81年12月18日,五層,,持分移轉
RPOOMLOJOHKGFBJ38DA,37,156.71,住家用,加強磚造,77年6月23日,二層,一層 二層 屋頂突出物 騎樓,全筆移轉
RPTNMLOJOHKGFBJ78DA,6,53.61,住家用,鋼筋混凝土造,108年9月29日,十四層,十層 陽台 雨遮,全筆移轉
RPTNMLOJOHKGFBJ78DA,6,52.54,本共有部分之項目有防空避難室兼停車空間、停車空間、台電配電室、車道、公共服務空間、開放空間、集中式垃圾貯存空間、樓電梯間、機械室、機房、水箱等十一項。,鋼筋混凝土造,108年9月29日,十四層,,持分移轉
RPVNMLNKNHKGFDJ09DA,45,93.26,住家用,加強磚造,69年6月5日,二層,一層 二層,全筆移轉
RPSNMLNKNHKGFDJ78DA,,85.00,住家用,加強磚造,,二層,一層 二層,全筆移轉
RPTNMLNKNHKGFDJ88DA,30,74.46,住家用,鋼筋混凝土造,84年3月13日,九層,四層 陽台 花台,全筆移轉
RPTNMLNKNHKGFDJ88DA,30,11.69,共有部分,鋼筋混凝土造,84年3月13日,九層,,持分移轉
RPTNMLNKNHKGFDJ88DA,30,33.76,停車空間,鋼筋混凝土造,84年3月13日,九層,,持分移轉
RPWNMLTLNHKGFDJ27DA,33,103.24,住家用,鋼筋混凝土造,81年8月12日,四層,一層 二層 陽台 平台,全筆移轉
RPWNMLTLNHKGFDJ27DA,33,6.84,共有部分,鋼筋混凝土造,81年8月12日,四層,,持分移轉
RPXNMLSKMHKGFDJ07DA,30,76.19,住家用,鋼筋混凝土造,84年8月30日,五層,二層 陽台,全筆移轉
RPXNMLSKMHKGFDJ07DA,30,7.56,共有部分,鋼筋混凝土造,84年8月30日,五層,,持分移轉
RPXNMLSKMHKGFDJ07DA,30,1.30,共有部分,鋼筋混凝土造,84年8月30日,五層,,持分移轉
RPWNMLRKMHKGFCJ86EA,20,23.05,住家用,鋼筋混凝土造,94年5月5日,十層,三層 陽台,全筆移轉
RPWNMLRKMHKGFCJ86EA,20,8.64,共有部分,鋼筋混凝土造,94年5月5日,十層,,持分移轉
RPWNMLRKMHKGFCJ86EA,20,7.17,共有部分,鋼筋混凝土造,94年5月5日,十層,,持分移轉
RPUNMLOJOHKGFDJ09DA,17,279.91,一般服務業．一般零售業,鋼筋混凝土造,96年12月14日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPUNMLOJOHKGFDJ09DA,17,8.18,健身休閒中心．水箱,鋼筋混凝土造,97年8月15日,四層,一層 二層 三層 四層 陽台 屋頂突出物 雨遮 地下層,持分移轉
RPRNMLLLMHKGFDJ48DA,45,86.80,住家用,加強磚造,69年6月18日,二層,一層 二層,全筆移轉
RPRPMLMJOHKGFBJ58DA,32,83.24,住家用,鋼筋混凝土造,82年9月14日,七層,二層 陽台 雨遮,全筆移轉
RPRPMLMJOHKGFBJ58DA,32,12.97,共有部分,鋼筋混凝土造,82年9月14日,七層,,持分移轉
