鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
朴子市,土地,內厝段618地號,112.78,住,,,1140502,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1200000,10640,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLTJNHKGFBQ86DA,0.0,0.0,0.0,無,
義竹鄉,土地,義竹段義竹小段1154地號,3789.0,,特定農業區,農牧用地,1140501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3106980,820,,0.0,0,,RPQNMLMKNHKGFBQ98DA,0.0,0.0,0.0,無,
東石鄉,土地,溪子下段福安小段397-10地號,488.0,,一般農業區,農牧用地,1140501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,310000,635,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLQJNHKGFBQ96DA,0.0,0.0,0.0,無,
義竹鄉,土地,北港子段北華小段93地號,110.04,,特定專用區,養殖用地,1140502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,66000,600,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLSJNHKGFBQ76DA,0.0,0.0,0.0,無,0001
竹崎鄉,土地,灣橋段922-10地號,1030.0,,山坡地保育區,農牧用地,1140509,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,310000,301,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；農作物；,RPPNMLPKNHKGFEQ86DA,0.0,0.0,0.0,無,
溪口鄉,土地,柴林段柴林小段344地號,2049.5,,特定農業區,農牧用地,1140501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2300000,1122,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLNKNHKGFCQ56EA,0.0,0.0,0.0,無,
大林鎮,土地,下埤頭段194-3地號,554.0,,特定農業區,農牧用地,1140502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,554000,1000,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLNKNHKGFCQ66EA,0.0,0.0,0.0,無,
布袋鎮,土地,過溝新段1003地號,5278.61,,一般農業區,養殖用地,1140507,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3431098,650,,0.0,0,土地增值稅由雙方各負擔一半,RPRNMLSJNHKGFBQ96DA,0.0,0.0,0.0,無,0002
溪口鄉,土地,柴林脚段129地號,595.24,,特定農業區,農牧用地,1140507,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,360000,605,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLSJNHKGFCQ07DA,0.0,0.0,0.0,無,
