鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
斗六市,租賃房屋,雲林縣斗六市中山路１７８號,0.0,,,,1140212,土地0建物0車位0,五層,5,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0831216,16.0,6,0,6,有,無,有,5000,313,,0.0,0,,RPTNMLOKKHKGFAP09CC,分租套房,無,1140301~1150228,有,冷氣、熱水器、電視機、冰箱,一般代管
斗六市,車位,雲林縣斗六市石榴路２２８-６號８樓之１７,0.0,,,,1140213,土地0建物1車位1,,,其他,,,,26.46,0,0,0,無,無,無,1800,,坡道平面,26.46,1800,,RPUNMLOKKHKGFAP66DC,,,1140315~1150213,,,
斗六市,租賃房屋,雲林縣斗六市石榴路２２８-６號８樓之１７,0.0,,,,1140213,土地0建物1車位0,八層,9,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1110728,111.5,2,2,1,有,有,有,15000,135,,0.0,0,管理費1800元多人共同承租3；,RPROMLOKKHKGFAP09DC,整棟(戶)出租,有,1140213~1150213,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、有線電視,一般包租
斗南鎮,租賃房屋,雲林縣斗南鎮興仁街３４號,0.0,,,,1140214,土地0建物1車位0,全,3,透天厝,住商用,鋼筋混凝土構架磚造,0710830,265.15,4,2,4,有,無,有,13000,49,,0.0,0,,RPPNMLSKKHKGFBP56CC,整棟(戶)出租,無,1140215~1150214,無,熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
虎尾鎮,租賃房屋,雲林縣虎尾鎮五間厝６０號二樓之１,0.0,,,,1140213,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1080409,13.739999999999998,1,0,1,有,有,有,4200,306,,0.0,0,含增建或未登記建物；續租案件；,RPPNMLTKKHKGFDP86CC,獨立套房,有,1140410~1141009,有,冷氣、熱水器、電視機、冰箱、網路,一般代管
虎尾鎮,租賃房屋,雲林縣虎尾鎮五間厝６０號五樓之１３,0.0,,,,1140212,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1080409,13.510000000000002,1,0,1,有,有,有,4200,311,,0.0,0,含增建或未登記建物；續租案件；,RPQNMLTKKHKGFDP96CC,獨立套房,有,1140501~1141031,有,冷氣、熱水器、電視機、冰箱、網路,一般代管
虎尾鎮,租賃房屋,雲林縣虎尾鎮五間厝６０號六樓之１６,0.0,,,,1140216,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1080409,13.32,1,0,1,有,有,有,4200,315,,0.0,0,含增建或未登記建物；續租案件；,RPRNMLTKKHKGFDP07CC,獨立套房,有,1140525~1141124,有,冷氣、熱水器、電視機、冰箱、網路,一般代管
虎尾鎮,租賃房屋,雲林縣虎尾鎮五間厝６０號六樓之３７,0.0,,,,1140215,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1080409,13.32,1,0,1,有,有,有,4200,315,,0.0,0,含增建或未登記建物；,RPSNMLTKKHKGFDP17CC,獨立套房,有,1140217~1150216,有,冷氣、熱水器、電視機、冰箱、網路,一般代管
斗六市,租賃房屋,雲林縣斗六市樂利街５３號二樓之３１,0.0,,,,1140212,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),辦公室,鋼筋混凝土造,0990223,15.440000000000001,1,0,1,有,有,有,4200,272,,0.0,0,含增建或未登記建物；,RPRNMLLLKHKGFAP68CC,獨立套房,有,1140220~1150219,有,冷氣、熱水器、電視機、冰箱、網路,一般代管
斗六市,租賃房屋,雲林縣斗六市樂利街５３號二樓之２３,0.0,,,,1140211,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),辦公室,鋼筋混凝土造,0990223,15.549999999999999,1,0,1,有,有,有,4200,270,,0.0,0,含增建或未登記建物；續租案件；,RPSNMLLLKHKGFAP78CC,獨立套房,有,1140314~1140913,有,冷氣、熱水器、電視機、冰箱、網路,一般代管
斗六市,租賃房屋,雲林縣斗六市樂利街５３號四樓之３５,0.0,,,,1140215,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),辦公室,鋼筋混凝土造,0990223,15.99,1,0,1,有,有,有,4200,263,,0.0,0,含增建或未登記建物；,RPUNMLLLKHKGFAP98CC,獨立套房,有,1140218~1150217,有,冷氣、熱水器、電視機、冰箱、網路,一般代管
斗六市,租賃房屋,雲林縣斗六市明德北路三段３號３樓之８,0.0,,,,1140220,土地0建物1車位0,三層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860515,40.89,1,0,1,有,有,有,6000,147,,0.0,0,,RPVNMLLLKHKGFAP09CC,獨立套房,有,1140301~1150228,有,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
斗南鎮,租賃房屋,雲林縣斗南鎮建國三路２８１號５樓之６,0.0,,,,1140213,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1130516,79.18,2,1,1,有,有,有,15000,189,,0.0,0,,RPPNMLLLKHKGFBP58CC,整棟(戶)出租,有,1140301~1150228,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
斗南鎮,租賃房屋,雲林縣斗南鎮五福路４０號５樓之４,0.0,,,,1140212,土地0建物1車位0,五層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1121023,76.35,2,1,1,有,有,無,15000,196,,0.0,0,,RPQNMLLLKHKGFBP68CC,整棟(戶)出租,有,1140215~1150214,有,冷氣、熱水器、洗衣機、瓦斯或天然氣,社會住宅代管
