鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
潮州鎮,租賃房屋,屏東縣潮州鎮長榮街２０巷１９號,0.0,,,,1140220,土地0建物1車位0,全,2,透天厝,住商用,加強磚造,0561205,72.85,3,2,3,有,無,有,12000,165,,0.0,0,屏東縣政府包租代管計畫。,RPPNMLPLKHKGFCT86CC,整棟(戶)出租,無,1140227~1150226,無,冷氣、熱水器,社會住宅包租轉租
竹田鄉,租賃房屋,屏東縣竹田鄉自強路４１之９號,0.0,,,,1140220,土地0建物1車位0,全,2,透天厝,住商用,加強磚造,0691216,92.4,3,2,1,有,無,有,11000,119,,0.0,0,,RPQNMLPLKHKGFCT96CC,整棟(戶)出租,無,1140221~1150220,無,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
潮州鎮,租賃房屋,屏東縣潮州鎮三合路５７號,0.0,,,,1140221,土地0建物1車位0,全,2,透天厝,住商用,加強磚造,0680119,126.28,2,2,1,有,無,有,13000,103,,0.0,0,此為屏東縣政府社會住宅包租代管計畫。,RPSNMLPLKHKGFCT17CC,整棟(戶)出租,無,1140222~1150221,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
恆春鎮,租賃房屋,屏東縣恆春鎮恒公路１０４號,0.0,,,,1140220,土地0建物1車位0,全,2,透天厝,住商用,加強磚造,0691004,114.34,4,1,3,有,無,有,15000,131,,0.0,0,此為屏東縣政府社會住宅包租代管計畫。,RPPNMLPLKHKGFET07CC,整棟(戶)出租,無,1140223~1150222,無,冷氣、熱水器、冰箱、瓦斯或天然氣,社會住宅代管
長治鄉,租賃房屋,屏東縣長治鄉長春街一段５２號３樓之５,0.0,,,,1140221,土地0建物1車位0,三層,6,華廈(10層含以下有電梯),辦公室,鋼筋混凝土造,0930630,21.61,1,0,1,有,有,有,4050,187,,0.0,0,含增建或未登記建物；續租案件；,RPPNMLQLKHKGFAT76CC,獨立套房,有,1140301~1140831,有,冷氣、熱水器、電視機、冰箱、網路,一般代管
長治鄉,租賃房屋,屏東縣長治鄉長春街一段５２號４樓之１３,0.0,,,,1140221,土地0建物1車位0,四層,6,華廈(10層含以下有電梯),辦公室,鋼筋混凝土造,0930630,21.68,1,0,1,有,有,有,4050,187,,0.0,0,含增建或未登記建物；續租案件；,RPQNMLQLKHKGFAT86CC,獨立套房,有,1140301~1140831,有,冷氣、熱水器、電視機、冰箱、網路,一般代管
長治鄉,租賃房屋,屏東縣長治鄉長春街一段５２號６樓之６,0.0,,,,1140219,土地0建物1車位0,六層,6,華廈(10層含以下有電梯),辦公室,鋼筋混凝土造,0930630,21.8,1,0,1,有,有,有,4500,206,,0.0,0,含增建或未登記建物；續租案件；,RPRNMLQLKHKGFAT96CC,獨立套房,有,1140225~1140824,有,冷氣、熱水器、電視機、冰箱、網路,一般代管
屏東市,租賃房屋,屏東縣屏東市大武路４０３巷６號４樓之１,0.0,,,,1140219,土地0建物1車位0,四層,14,住宅大樓(11層含以上有電梯),集合住宅，國民住宅,鋼筋混凝土造,0870825,111.11,3,2,2,有,有,有,13500,122,,0.0,0,,RPSNMLQLKHKGFAT07CC,整棟(戶)出租,有,1140301~1160228,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、網路,
內埔鄉,租賃房屋,屏東縣內埔鄉南山路８８號３樓之８,0.0,,,,1140217,土地0建物1車位0,三層,6,華廈(10層含以下有電梯),見使用執照,鋼筋混凝土造,0930712,19.189999999999998,1,0,1,有,有,有,3200,167,,0.0,0,含增建或未登記建物；續租案件；,RPPNMLQLKHKGFCT96CC,獨立套房,有,1140301~1140831,有,冷氣、熱水器、電視機、冰箱、網路,一般代管
內埔鄉,租賃房屋,屏東縣內埔鄉南山路８８號６樓之２,0.0,,,,1140217,土地0建物1車位0,六層,6,華廈(10層含以下有電梯),見使用執照,鋼筋混凝土造,0930712,18.84,1,0,1,有,有,有,2900,154,,0.0,0,含增建或未登記建物；續租案件；,RPQNMLQLKHKGFCT07CC,獨立套房,有,1140301~1140831,有,冷氣、熱水器、電視機、冰箱、網路,一般代管
