編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPSNMLTJNHKGFAX77DA,53,78.87,住商用,鋼筋混凝土加強磚造,61年9月15日,五層,一層 二層 三層 四層 五層,全筆移轉
RPQNMLMKNHKGFAX96DA,30,198.34,住家用,鋼筋混凝土造,84年6月10日,三層,一層 二層 三層 電梯樓梯間 夾層 見其他登記事項,全筆移轉
RPQNMLNKNHKGFAX07DA,38,150.10,住家用,鋼筋混凝土加強磚造,76年2月17日,二層,一層 二層 電梯樓梯間,全筆移轉
RPUNMLLLNHKGFAX37DA,2,176.68,住家用,鋼筋混凝土造,112年6月12日,三層,一層 二層 三層 見其他登記事項,全筆移轉
RPPNMLPKMHKGFAX07DA,29,185.49,住家用,鋼筋混凝土造,85年2月24日,三層,一層 二層 三層 見其他登記事項,全筆移轉
RPQNMLOJOHKGFAX17DA,31,185.46,住家用,鋼筋混凝土加強磚造,83年3月23日,二層,一層 二層 電梯樓梯間 見其他登記事項,全筆移轉
RPQNMLLLMHKGFAX86DA,28,81.50,住家用,鋼筋混凝土造,86年10月8日,一層,一層,全筆移轉
RPTNMLNLMHKGFAX37DA,31,6.40,避難室、停車場,鋼筋混凝土造,83年3月3日,七層,,持分移轉
RPTNMLNLMHKGFAX37DA,31,3.15,電梯間、梯間,鋼筋混凝土造,83年3月3日,七層,,持分移轉
RPTNMLNLMHKGFAX37DA,31,32.61,住商用,鋼筋混凝土造,83年3月3日,七層,一層,全筆移轉
RPSNMLSKMHKGFAX67DA,,61.38,集合住宅,鋼筋混凝土造,113年12月31日,五層,二層 見其他登記事項,全筆移轉
RPSNMLSKMHKGFAX67DA,,37.22,共用部份,鋼筋混凝土造,113年12月31日,五層,,持分移轉
RPSNMLMLMHKGFAX17DA,32,78.40,住家用,鋼筋混凝土造,81年12月2日,七層,四層,全筆移轉
RPSNMLMLMHKGFAX17DA,32,25.32,電梯間、避難室,鋼筋混凝土造,81年12月2日,七層,,持分移轉
RPVNMLLLMHKGFAX37DA,32,113.14,住家用,鋼筋混凝土造,82年3月16日,三層,一層 二層 三層 電梯樓梯間 地下層,持分移轉
RPSNMLPJNHKGFAX37DA,30,6.29,避難室,鋼筋混凝土造,84年1月28日,七層,,持分移轉
RPSNMLPJNHKGFAX37DA,30,9.08,電樓梯間,鋼筋混凝土造,84年1月28日,七層,,持分移轉
RPSNMLPJNHKGFAX37DA,30,84.25,住家用,鋼筋混凝土造,84年1月28日,七層,三層 見其他登記事項,全筆移轉
RPRNMLRJNHKGFAX47DA,43,86.46,住家用,鋼筋混凝土加強磚造,70年12月22日,二層,一層 二層 電梯樓梯間,全筆移轉
