編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPWNMLRJNHKGFAP17DA,21,6.94,共有部份,鋼筋混凝土造,93年3月1日,四層,,持分移轉
RPWNMLRJNHKGFAP17DA,21,18.28,住家用,鋼筋混凝土造,93年3月1日,四層,二層 陽台,全筆移轉
RPRNMLTKNHKGFAP07EA,51,36.00,住家用,磚造,63年9月1日,一層,一層,全筆移轉
RPPNMLQKNHKGFFP96DA,43,124.84,住商用,加強磚造,71年2月8日,二層,一層 二層 騎樓,全筆移轉
RPSNMLQKNHKGFAP76DA,30,23.04,共有部份,鋼筋混凝土造,83年12月10日,六層,,持分移轉
RPSNMLQKNHKGFAP76DA,30,52.11,住家用,鋼筋混凝土造,83年12月10日,六層,六層 陽台 花台,全筆移轉
RPSNMLQKNHKGFAP76DA,30,13.20,共有部份,鋼筋混凝土造,83年12月10日,六層,,持分移轉
RPUNMLMKNHKGFEP96DA,36,83.42,住家用,鋼筋混凝土造,78年2月25日,四層,一層 二層 三層 四層 陽台,持分移轉
RPRNMLLLNHKGFDP66EA,45,110.66,住商用,加強磚造,69年10月18日,二層,一層 二層 騎樓,全筆移轉
RPUNMLMLNHKGFAP66DA,2,160.30,住宅、停車空間,鋼筋混凝土造,112年9月11日,三層,一層 二層 三層 陽台,全筆移轉
RPRNMLQLNHKGFFP27DA,43,113.10,住商用,加強磚造,71年10月31日,二層,一層 二層 陽台 騎樓,全筆移轉
RPQNMLMLNHKGFDP66EA,49,115.65,住家用,加強磚造,65年1月10日,二層,一層 二層 騎樓,全筆移轉
RPPNMLQLNHKGFBP76EA,31,86.87,住家用,鋼筋混凝土造,82年12月15日,七層,二層 陽台,全筆移轉
RPPNMLQLNHKGFBP76EA,31,10.81,共有部份,鋼筋混凝土造,82年12月15日,,,持分移轉
RPPNMLQLNHKGFBP76EA,31,11.17,共有部份,鋼筋混凝土造,82年12月15日,,,持分移轉
RPSNMLQKNHKGFBP86DA,50,76.00,住家用,鋼筋混凝土加強磚造,64年8月21日,二層,一層 二層 騎樓,全筆移轉
RPQNMLTKNHKGFBP07EA,,17.43,共有部份,鋼筋混凝土造,112年6月21日,九層,,持分移轉
RPSNMLQLNHKGFCP07DA,31,192.02,住家用,鋼筋混凝土造,83年8月4日,三層,一層 二層 三層 電梯樓梯間,全筆移轉
RPPNMLSLNHKGFBP86DA,31,87.35,住家用,鋼筋混凝土造,82年12月15日,七層,五層 陽台,全筆移轉
RPPNMLSLNHKGFBP86DA,31,10.02,共有部份,鋼筋混凝土造,82年12月15日,,,持分移轉
RPPNMLSLNHKGFBP86DA,31,28.68,共有部份,鋼筋混凝土造,82年12月15日,,,持分移轉
RPXNMLRLNHKGFDP77DA,18,69.51,集合住宅,鋼筋混凝土造,96年2月5日,十一層,七層 陽台,全筆移轉
RPXNMLRLNHKGFDP77DA,18,27.12,防空避難室、停車空間、管理委員會使用空間、門廳、門廊、車道、樓梯間、機械室、水箱,鋼筋混凝土造,96年2月5日,十三層,,持分移轉
RPPNMLTLNHKGFAP96EA,36,152.53,住家用,加強磚造,78年7月1日,二層,一層 二層 電梯樓梯間 夾層,全筆移轉
RPQNMLRLNHKGFDP07DA,47,39.12,住宅、騎樓,加強磚造,67年7月15日,一層,一層 騎樓,全筆移轉
RPRNMLSLNHKGFBP07DA,27,177.40,住家用,鋼筋混凝土造,87年5月12日,三層,一層 二層 三層 陽台 電梯樓梯間,全筆移轉
RPRNMLTLNHKGFAP17EA,35,151.93,住家用,鋼筋混凝土造,79年2月6日,三層,一層 二層 三層 騎樓 電梯樓梯間,全筆移轉
RPPNMLTLNHKGFBP96DA,44,105.23,住家用,加強磚造,70年1月12日,二層,一層 二層 電梯樓梯間,全筆移轉
