鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
中正區,房地(土地+建物),基隆市中正區武昌街１２號,42.5,住,,,1140502,土地4建物1車位0,全,一層,透天厝,,木造,0400000,7.6,0,0,0,無,無,500000,65789,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPSOMLMKNHKGFDC08DA,7.6,0.0,0.0,無,
中正區,房地(土地+建物),基隆市中正區新豐街３０３巷１１弄８９號　　,33.84,住,,,1140505,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0851119,107.23,3,1,2,有,有,5000000,46629,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSOMLNKNHKGFDC18DA,72.95,8.25,0.0,無,
七堵區,房地(土地+建物),基隆市七堵區福三街２６之３號,28.83,住,,,1140502,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0670607,78.12,2,2,1,有,無,4500000,57604,,0.0,0,,RPXNMLSJNHKGFDC98DA,78.12,0.0,0.0,無,
七堵區,車位,基隆市七堵區大華一路１２９之５號等共用,6.27,住,,,1140512,土地1建物1車位1,,,其他,,,,22.8,0,0,0,無,有,1600000,,坡道平面,22.8,1600000,親友、員工、共有人或其他特殊關係間之交易；僅車位交易；,RPPPMLMKNHKGFDC87DA,0.0,0.0,0.0,有,0001
暖暖區,房地(土地+建物),基隆市暖暖區暖暖街３７９巷２０之２號,37.03,住,,,1140504,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701207,103.89,3,2,2,有,無,5000000,48128,,0.0,0,陽台外推；,RPSQMLOKNHKGFDC48DA,99.06,0.0,4.83,無,
中正區,房地(土地+建物),基隆市中正區中正路２９４之５號,12.83,商,,,1140502,土地5建物1車位0,六層,六層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691125,52.6,1,1,1,有,無,1300000,24715,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLNKNHKGFDC87EA,52.6,0.0,0.0,無,0002
安樂區,房地(土地+建物),基隆市安樂區安一路３７９號底層,24.87,住,,,1140502,土地1建物1車位0,地下一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710618,99.68,0,0,0,無,無,2000000,20064,,0.0,0,,RPPNMLOKNHKGFDC97EA,94.48,5.2,0.0,無,
七堵區,土地,泰安段951-7地號,248.77,農,,,1140505,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1230000,4944,,0.0,0,因土地被買方佔用而出售之。親友、員工、共有人或其他特殊關係間之交易；,RPUNMLPJNHKGFDC38DA,0.0,0.0,0.0,無,
仁愛區,房地(土地+建物),基隆市仁愛區劉銘傳路６３巷１６之４號,19.0,住,,,1140501,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680123,33.32,3,2,1,有,無,1100000,33013,,0.0,0,其他增建；,RPUNMLQKNHKGFDC68EA,33.32,0.0,0.0,無,
中正區,房地(土地+建物)+車位,基隆市中正區觀海街１１８號３樓,24.57,住,,,1140506,土地1建物1車位1,三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,165.8,4,2,2,有,有,8000000,48251,坡道平面,0.0,0,,RPWNMLQJNHKGFDC68DA,88.85,0.0,13.15,有,0003
安樂區,車位,基隆市安樂區麥金路２０１號４樓等共有部分,3.56,住,,,1140502,土地3建物1車位1,,,其他,,,,15.87,0,0,0,無,有,1640000,,坡道平面,15.87,1640000,僅車位交易；,RPPNMLKKNHKGFDC47DA,0.0,0.0,0.0,有,0004
七堵區,房地(土地+建物),基隆市七堵區長安街２３３巷１３號２樓,33.8,住,,,1140505,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850429,123.38,3,2,2,有,有,6200000,50251,,0.0,0,,RPPNMLTKNHKGFDC48EA,105.39,0.0,10.27,有,
仁愛區,房地(土地+建物),基隆市仁愛區成功一路１１３巷６２弄５號２樓,18.67,住,,,1140505,土地1建物1車位0,二層,二層,公寓(5樓含以下無電梯),住家用,加強磚造,0580718,45.99,2,1,1,有,無,1000000,21744,,0.0,0,,RPQNMLTKNHKGFDC58EA,45.99,0.0,0.0,無,
中正區,房地(土地+建物),基隆市中正區祥豐街１６８號,18.2,住,,,1140507,土地3建物1車位0,一層，騎樓,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0720415,79.24,0,0,0,無,無,6000000,75719,,0.0,0,,RPOOMLKLNHKGFDC57DA,63.31,15.93,0.0,無,
七堵區,土地,長安段232-24地號,18.59,,山坡地保育區,林業用地,1140508,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,390000,20979,,0.0,0,,RPTOMLTKNHKGFDC88DA,0.0,0.0,0.0,無,
安樂區,房地(土地+建物),基隆市安樂區樂利三街８巷４１號９樓,12.11,住,,,1140501,土地4建物1車位0,九層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840504,70.13,1,2,1,有,有,3850000,54898,,0.0,0,,RPRNMLLLNHKGFDC87DA,52.82,0.0,10.34,有,
七堵區,房地(土地+建物),基隆市七堵區明德二路１５之５１號７樓之５,8.2,住,,,1140502,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840801,48.15,1,1,1,有,有,5500000,114226,,0.0,0,,RPPNMLRJNHKGFDC08DA,33.48,1.02,4.26,有,0005
中正區,房地(土地+建物)+車位,基隆市中正區中正路１６６之１號二十樓,12.08,商,,,1140508,土地1建物1車位1,二十層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120926,162.41,3,2,2,有,有,20640000,139094,坡道平面,28.4,2000000,土地價款7830000元建物價款10810000元車位價款2000000元,RPSNMLTJNHKGFDC58DA,79.91,5.21,5.01,有,
中正區,車位,基隆市中正區北寧路３０６號等共有部分,0.0,,,,1140515,土地0建物1車位1,,,其他,,,,43.94,0,0,0,無,有,1500000,,坡道平面,43.94,1500000,建物坐落地號：長潭段1127地號；僅車位交易；,RPVNMLQKNHKGFDC68DA,0.0,0.0,0.0,有,
安樂區,房地(土地+建物),基隆市安樂區樂一路１４０號５樓,22.86,都市：其他:住宅區,,,1140507,土地3建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810210,116.84,2,1,1,有,有,7000000,59911,,0.0,0,,RPWNMLNLNHKGFDC58DA,86.06,0.0,9.82,有,
七堵區,房地(土地+建物),基隆市七堵區崇信街４１巷２０之３號,27.06,住,,,1140505,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700320,58.92,0,0,0,無,無,2000000,33944,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLQLNHKGFDC28EA,58.92,0.0,0.0,無,
