鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
玉里鎮,土地,高寮段1103地號,4440.32,,一般農業區,農牧用地,1140505,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3900000,878,,0.0,0,,RPPNMLPJNHKGFCU07EA,0.0,0.0,0.0,無,001
萬榮鄉,土地,西寶段257地號,681.71,,特定農業區,農牧用地,1140502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,252230,370,,0.0,0,,RPPNMLQJNHKGFBU07EA,0.0,0.0,0.0,無,002
壽豐鄉,土地,精鐘段530地號,780.89,,山坡地保育區,林業用地,1140507,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,120000,154,,0.0,0,,RPTNMLMKNHKGFAU96DA,0.0,0.0,0.0,無,
富里鄉,土地,後湖段1208地號,234.91,,山坡地保育區,農牧用地,1140502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,235000,1000,,0.0,0,未簽訂私契， 土地增值稅由承買人負擔。親友、員工、共有人或其他特殊關係間之交易；,RPPNMLLKNHKGFCU66DA,0.0,0.0,0.0,無,
壽豐鄉,土地,大坪段367地號,1622.77,,一般農業區,農牧用地,1140507,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2500000,1541,,0.0,0,壽豐鄉大坪段367.380.381地號所有權1/1未登記建物:花蓮縣壽豐鄉豐正路二段6巷12號義務人每人各1/6合計1/2.未登記建物；,RPPNMLKKNHKGFAU98DA,0.0,0.0,0.0,無,
萬榮鄉,土地,新紅葉段117地號,1330.8,,風景區,林業用地,1140507,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,300000,225,,0.0,0,,RPPNMLNKNHKGFBU76DA,0.0,0.0,0.0,無,
光復鄉,土地,達莫段317地號,3141.57,,特定農業區,農牧用地,1140503,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2000000,637,,0.0,0,農作物；,RPPNMLQKNHKGFBU17EA,0.0,0.0,0.0,無,
鳳林鎮,房地(土地+建物),花蓮縣鳳林鎮大進街４０號,76.0,住,,,1140503,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0561015,114.28,3,2,2,有,無,4550000,39814,,0.0,0,其他增建；,RPPNMLTKNHKGFBU37DA,114.28,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉文化五街５３號五樓,6.52,住,,,1140502,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821215,34.6,1,1,1,有,有,2050000,59249,,0.0,0,,RPQOMLPKNHKGFAU07DA,22.57,0.0,3.6,有,003
壽豐鄉,土地,光榮段604-1地號,66.46,,鄉村區,交通用地,1140501,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,151500,2280,,0.0,0,,RPQNMLKLNHKGFAU56DA,0.0,0.0,0.0,無,
壽豐鄉,土地,光榮段652-1地號,129.97,,鄉村區,乙種建築用地,1140501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1618500,12453,,0.0,0,,SPQNMLKLNHKGFAU66DA,0.0,0.0,0.0,無,
壽豐鄉,土地,光榮段652-2地號,79.71,,鄉村區,乙種建築用地,1140502,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,300000,3764,,0.0,0,,RPRNMLKLNHKGFAU66DA,0.0,0.0,0.0,無,
玉里鎮,土地,泰林段1812地號,3661.01,,特定農業區,農牧用地,1140511,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2490000,680,,0.0,0,,RPPNMLLLNHKGFCU76DA,0.0,0.0,0.0,無,
