鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
暖暖區,租賃房屋,基隆市暖暖區東勢街２６巷４５號４樓,0.0,,,,1140211,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0810704,93.45,4,2,3,有,無,有,13000,139,,0.0,0,,RPTNMLMKKHKGFDC87CC,整棟(戶)出租,無,1140225~1141230,無,熱水器、洗衣機、瓦斯或天然氣,社會住宅代管
安樂區,租賃房屋,基隆市安樂區中平街４１之３號,0.0,,,,1140211,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700420,83.06,3,1,1,有,無,有,5000,60,,0.0,0,,RPVNMLMKKHKGFDC08CC,整棟(戶)出租,無,1140225~1150224,無,冷氣、熱水器、洗衣機、電視機、瓦斯或天然氣,社會住宅代管
仁愛區,租賃房屋,基隆市仁愛區獅球路４２巷２號七樓,0.0,,,,1140212,土地0建物1車位0,七層,9,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1101208,88.37,2,1,1,有,有,無,16500,187,,0.0,0,,RPPNMLNKKHKGFDC57CC,整棟(戶)出租,有,1140228~1150227,有,熱水器、瓦斯或天然氣,社會住宅代管
中山區,租賃房屋,基隆市中山區復興路３３４巷１１號５樓之８,0.0,,,,1140211,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970701,84.66,2,1,1,有,有,有,15000,177,,0.0,0,,RPQNMLNKKHKGFDC67CC,整棟(戶)出租,有,1140228~1150227,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
安樂區,租賃房屋,基隆市安樂區麥金路１７１之１號７樓,0.0,,,,1140211,土地0建物1車位0,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860718,101.52000000000001,2,1,2,有,有,有,13000,128,,0.0,0,,RPRNMLNKKHKGFDC77CC,整棟(戶)出租,有,1140225~1150224,有,冷氣、熱水器、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
安樂區,租賃房屋,基隆市安樂區武隆街１２７號３樓之１０,0.0,,,,1140211,土地0建物1車位0,三層,9,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1101013,80.27,2,1,1,有,有,有,12076,150,,0.0,0,管理費2924元由出租人負擔。,RPSNMLNKKHKGFDC87CC,整棟(戶)出租,有,1140228~1140629,有,冷氣、熱水器、電視機、冰箱、瓦斯或天然氣,社會住宅代管
暖暖區,租賃房屋,基隆市暖暖區源遠路３４１之１號底層,0.0,,,,1140213,土地0建物1車位0,地下層,12,店面(店鋪),商業用,鋼筋混凝土造,0850104,1331.03,0,0,0,無,有,無,390000,293,,0.0,0,租金總額含稅；租賃期間有約定不同租金1150501~1180430-月租金390000元1180501~1210430-月租金400000元1210501~1240430-月租金410000元1240501~1300430-月租金420000元；,RPPNMLOKKHKGFDC67CC,,有,1150501~1300430,有,,
仁愛區,租賃房屋,基隆市仁愛區成功一路１３０之２號,0.0,,,,1140212,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690121,110.45,3,1,2,有,無,有,11000,100,,0.0,0,,RPUNMLOKKHKGFDC18CC,整棟(戶)出租,無,1140309~1150308,無,熱水器、瓦斯或天然氣,社會住宅代管
仁愛區,租賃房屋,基隆市仁愛區成功一路１３３巷２５號８樓,0.0,,,,1140212,土地0建物1車位0,八層,14,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,0860630,168.57,3,2,2,有,有,有,11400,68,,0.0,0,管理費3600元由出租人負擔。,RPVNMLOKKHKGFDC28CC,整棟(戶)出租,有,1140312~1150311,有,熱水器、瓦斯或天然氣,社會住宅代管
