編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPVNMLSKKHKGFCT67CC,37,122.60,住家用,加強磚造,77年1月9日,二層,,
RPPNMLOKKHKGFCT66CC,30,31.70,騎樓、停車空間、樓梯間、門廳及車道、集合住宅,鋼筋混凝土構造,84年1月19日,五層,,
RPPNMLMKKHKGFCT09CC,30,34.00,騎樓、停車空間、樓梯間、門廳及車道、集合住宅,鋼筋混凝土構造,84年1月19日,五層,,
RPUNMLSKKHKGFCT57CC,32,169.38,住宅,鋼筋混凝土構造,82年8月7日,四層,,
RPSNMLNKKHKGFCT86CC,31,82.70,住家用,鋼筋混凝土造,82年12月28日,五層,,
RPQNMLSKKHKGFDT27CC,1,64.96,集合住宅,鋼筋混凝土造,113年7月4日,六層,,
RPQNMLSKKHKGFDT27CC,1,38.32,本共有部分之項目有停車空間、電信機房、發電機兼消防泵室、梯間、樓梯間、水箱、電梯間等７項,鋼筋混凝土造,113年7月4日,六層,,
RPQNMLRKKHKGFAT86CC,18,8.51,辦公室,鋼筋混凝土造,96年5月30日,八層,,
RPQNMLRKKHKGFAT86CC,18,7.69,梯廳、防空避難室、停車空間、水箱、機械室,鋼筋混凝土造,96年5月30日,八層,,
RPPNMLTKKHKGFAT96CC,21,12.54,辦公室,鋼筋混凝土造,93年6月30日,六層,,
RPPNMLTKKHKGFAT96CC,21,2.38,停車空間,鋼筋混凝土造,93年6月30日,六層,,
RPPNMLTKKHKGFAT96CC,21,6.69,電樓梯間、蓄水池、台電配電室、馬達間、受電箱、交誼廳,鋼筋混凝土造,93年6月30日,六層,,
RPPNMLLLKHKGFAT88CC,45,81.28,住家用,加強磚造,68年12月26日,二層,,
RPVNMLLLKHKGFCT07CC,10,19.32,集合住宅,鋼筋混凝土構造,103年12月17日,七層,,
RPVNMLLLKHKGFCT07CC,10,15.27,本共有部分之項目有停車空間、樓梯間、水箱間及電梯機械室等四項。,鋼筋混凝土構造,103年12月17日,七層,,
RPQNMLLLKHKGFAT98CC,30,22.75,住家用,鋼筋混凝土造,84年4月28日,六層,,
RPQNMLLLKHKGFAT98CC,30,9.46,共同部份,鋼筋混凝土造,84年4月28日,六層,,
RPUNMLTKKHKGFCT67CC,21,11.58,見使用執照,鋼筋混凝土造,93年7月12日,六層,,
RPUNMLTKKHKGFCT67CC,21,5.44,見使用執照,鋼筋混凝土造,93年7月12日,六層,,
RPUNMLTKKHKGFCT67CC,21,1.12,停車空間、機械室,鋼筋混凝土造,93年7月12日,六層,,
RPPNMLLLKHKGFCT09CC,8,19.82,集合住宅,鋼筋混凝土構造,105年11月4日,七層,,
RPPNMLLLKHKGFCT09CC,8,11.75,停車空間、管理委員會使用空間、消房機房（發電機室）、樓梯間、水箱間、電梯機械室,鋼筋混凝土構造,105年11月4日,七層,,
RPRNMLLLKHKGFCT66CC,10,18.93,集合住宅,鋼筋混凝土構造,103年12月17日,七層,,
RPRNMLLLKHKGFCT66CC,10,14.96,本共有部分之項目有停車空間、樓梯間、水箱間及電梯機械室等四項。,鋼筋混凝土構造,103年12月17日,七層,,
RPRNMLSKKHKGFCT27CC,1,69.32,集合住宅,鋼筋混凝土造,112年11月1日,七層,,
RPRNMLSKKHKGFCT27CC,1,20.85,本共有部分之項目有機械室、台電、水箱、梯間、停車空間、樓梯間及電梯間等七項。,鋼筋混凝土造,112年11月1日,七層,,
RPVNMLTKKHKGFCT77CC,21,11.70,辦公室,鋼筋混凝土構造,93年7月12日,六層,,
RPVNMLTKKHKGFCT77CC,21,5.62,見使用執照,鋼筋混凝土造,93年7月12日,六層,,
RPVNMLTKKHKGFCT77CC,21,1.12,停車空間、機械室,鋼筋混凝土造,93年7月12日,六層,,
RPPNMLTKKHKGFCT17CC,21,11.92,辦公室,鋼筋混凝土構造,93年7月12日,六層,,
RPPNMLTKKHKGFCT17CC,21,6.32,見使用執照,鋼筋混凝土造,93年7月12日,六層,,
RPPNMLTKKHKGFCT17CC,21,1.12,停車空間、機械室,鋼筋混凝土造,93年7月12日,六層,,
RPXNMLTKKHKGFCT97CC,29,82.70,住家用,鋼筋混凝土造,85年3月28日,十一層,,
RPXNMLTKKHKGFCT97CC,29,82.56,防空避難室、停車空間、樓梯間、機械室、水箱、梯間,鋼筋混凝土造,85年3月28日,十一層,,
RPSNMLLLKHKGFCT76CC,10,18.93,集合住宅,鋼筋混凝土構造,103年12月17日,七層,,
RPSNMLLLKHKGFCT76CC,10,14.96,本共有部分之項目有停車空間、樓梯間、水箱間及電梯機械室等四項。,鋼筋混凝土構造,103年12月17日,七層,,
