鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
頭份市,房地(土地+建物)+車位,苗栗縣頭份市中央路186號,15.72,住,,,1140211,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,121.76,2,2,2,有,無,13240000,133615,坡道平面,34.27,1550000,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLOKKHKGFFK68CB,亞昕中央大道,A06棟12F號,
頭份市,房地(土地+建物),苗栗縣頭份市中央路,16.66,住,,,1140214,土地1建物1車位0,四層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,71.39,2,2,2,有,無,9360000,131111,,0.0,0,,RPQNMLKLKHKGFFK38CB,新天地6,D棟4F號,
頭份市,房地(土地+建物),苗栗縣頭份市中央路,16.66,住,,,1140215,土地1建物1車位0,三層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,71.39,2,2,2,有,無,9410000,131811,,0.0,0,,RPRNMLKLKHKGFFK48CB,新天地6,D棟3F號,
頭份市,房地(土地+建物),苗栗縣頭份市中央路,18.88,住,,,1140215,土地1建物1車位0,八層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,80.88,2,2,2,有,無,12300000,152077,,0.0,0,,RPSNMLKLKHKGFFK58CB,新天地6,Ｃ棟8F號,
頭份市,房地(土地+建物)+車位,苗栗縣頭份市昌隆二街,27.62,住,,,1140211,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.14,3,2,2,有,無,19200000,139109,坡道平面,29.98,1650000,,RPPNMLLLKHKGFFK38CB,昌隆廣場-好韻,C1棟12F號,
頭份市,房地(土地+建物)+車位,苗栗縣頭份市德義路155號旁,47.11,住,,,1140218,土地2建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,132.78,3,2,2,有,無,15660000,117939,一樓平面,21.83,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLLLKHKGFFK48CB,謙和5,G棟4F號,
頭份市,房地(土地+建物)+車位,苗栗縣頭份市德義路155號旁,42.39,住,,,1140221,土地2建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,121.67,3,2,2,有,無,14350000,117942,一樓平面,21.83,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLLLKHKGFFK58CB,謙和5,C棟5F號,
頭份市,房地(土地+建物)+車位,苗栗縣頭份市德義路155號旁,85.2,住,,,1140213,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,182.16,4,2,3,有,無,25000000,137242,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；毛胚屋；,RPSNMLLLKHKGFFK68CB,謙和5,A棟3號,
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮自由街131號旁,30.66,住,,,1140220,土地3建物1車位1,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,166.09,3,2,2,有,無,22770000,148177,坡道平面,25.92,2000000,,RPPNMLMLKHKGFDK28CB,朋晨和心,A-9號,
後龍鎮,房地(土地+建物)+車位,苗栗縣後龍鎮光華路旁,26.72,住,,,1140220,土地2建物1車位1,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,110.07,3,2,2,有,無,8400000,76315,其他,22.23,0,,RPQNMLMLKHKGFDK38CB,宜宏家園NO.3,C1棟2F-C1號,
