鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
草屯鎮,土地,明賢段9地號,11.48,都市：其他:道路用地,,,1140602,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,100000,8711,,0.0,0,道路用地包含公共設施保留地用地；,RPSNMLPJOHKGFBM09DA,0.0,0.0,0.0,無,
信義鄉,土地,豐丘段1-18地號,5110.0,,山坡地保育區,林業用地,1140502,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,275000,54,,0.0,0,,RPPNMLNJNHKGFEM78DA,0.0,0.0,0.0,無,
名間鄉,土地,埔中段150地號,176.4,,一般農業區,農牧用地,1140502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,640348,3630,,0.0,0,,RPPNMLRJNHKGFAM78DA,0.0,0.0,0.0,無,
南投市,土地,牛運堀段414-9地號,760.0,,一般農業區,農牧用地,1140505,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6207300,8168,,0.0,0,,RPPNMLTJNHKGFAM98DA,0.0,0.0,0.0,無,0001
鹿谷鄉,土地,茅埔段125-2地號,68.56,,山坡地保育區,丙種建築用地,1140506,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,50000,729,,0.0,0,1.本件未繕寫私人買賣契約書.2.因早年買賣未辦過戶申報價依雙方告知當時交付價金申報.,RPQNMLOKNHKGFDM98DA,0.0,0.0,0.0,無,
中寮鄉,土地,後寮段600-1地號,1686.0,,山坡地保育區,農牧用地,1140502,土地5建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1700000,1008,,0.0,0,,RPPNMLNKNHKGFAM58EA,0.0,0.0,0.0,無,
南投市,土地,新草尾嶺段148-19地號,254.16,,山坡地保育區,農牧用地,1140506,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,762480,3000,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；農作物；,RPPNMLOKNHKGFAM68EA,0.0,0.0,0.0,無,
南投市,土地,成功段1317地號,71.61,住,,,1140502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3314290,46283,,0.0,0,35281元，不包含於總價土地增值稅額,RPQNMLOKNHKGFAM78EA,0.0,0.0,0.0,無,
南投市,土地,內興段432地號,200.96,,特定農業區,農牧用地,1140504,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1680000,8360,,0.0,0,,RPRNMLOKNHKGFAM78DA,0.0,0.0,0.0,無,
埔里鎮,土地,內埔段901地號,810.76,,特定農業區,農牧用地,1140502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3433570,4235,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLQKNHKGFCM66DA,0.0,0.0,0.0,無,0002
埔里鎮,土地,內埔段901地號,810.76,,特定農業區,農牧用地,1140502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3433570,4235,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLQKNHKGFCM76DA,0.0,0.0,0.0,無,0002
魚池鄉,土地,內池段269地號,40.93,,,,1140507,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,300000,7330,,0.0,0,,RPUNMLQKNHKGFCM86DA,0.0,0.0,0.0,無,0004
草屯鎮,房地(土地+建物),南投縣草屯鎮中正路３８之７號,99.08,,山坡地保育區,丙種建築用地,1140501,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0710722,83.25,3,1,2,有,無,4600000,55255,,0.0,0,,RPPNMLPKNHKGFBM88EA,83.25,0.0,0.0,無,
水里鄉,土地,新上安段403地號,2099.2,,一般農業區,農牧用地,1140505,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1049600,500,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；農作物；,RPPNMLQKNHKGFEM66EA,0.0,0.0,0.0,無,0005
名間鄉,土地,新南段19地號,120.78,,鄉村區,乙種建築用地,1140505,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,900000,7452,,0.0,0,,RPWNMLPJNHKGFAM66DA,0.0,0.0,0.0,無,
竹山鎮,土地,沙東段738地號,105.53,都市：其他:住宅區,,,1140513,土地5建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1590000,15067,,0.0,0,,RPRNMLNKNHKGFDM98DA,0.0,0.0,0.0,無,
