鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
尖石鄉,土地,煤源段863-8地號,15130.0,,山坡地保育區,農牧用地,1140502,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,60000000,3966,,0.0,0,,RPTNMLSJNHKGFCJ66EA,0.0,0.0,0.0,無,0001
寶山鄉,土地,雞油凸段雞油凸小段308地號,1139.0,,山坡地保育區,農牧用地,1140505,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3445400,3025,,0.0,0,,RPRNMLMKNHKGFCJ48DA,0.0,0.0,0.0,無,
寶山鄉,土地,雞油凸段雞油凸小段308-1地號,10863.06,,山坡地保育區,農牧用地,1140505,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,39433000,3630,,0.0,0,,SPRNMLMKNHKGFCJ58DA,0.0,0.0,0.0,無,0002
湖口鄉,土地,永安段415地號,70.0,,鄉村區,乙種建築用地,1140501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2328700,33267,,0.0,0,,RPPNMLNKNHKGFDJ48DA,0.0,0.0,0.0,無,0003
尖石鄉,土地,田埔段43地號,450.0,,山坡地保育區,農牧用地,1140507,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,240000,533,,0.0,0,,RPRNMLMKNHKGFCJ58EA,0.0,0.0,0.0,無,
新埔鎮,土地,北平段666地號,133.0,,山坡地保育區,丙種建築用地,1140503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3400000,25564,,0.0,0,未登記建物；,RPPNMLNJNHKGFBJ18DA,0.0,0.0,0.0,無,
峨眉鄉,土地,湖光二段107地號,160.35,,山坡地保育區,丙種建築用地,1140502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,727580,4537,,0.0,0,,RPPNMLPJNHKGFCJ48DA,0.0,0.0,0.0,無,0004
峨眉鄉,房地(土地+建物),新竹縣峨眉鄉寮坑２４號之２,112.05,,山坡地保育區,丙種建築用地,1140503,土地1建物1車位0,全,一層,透天厝,住家用,加強磚造,,82.31,5,1,6,有,無,4800000,58316,,0.0,0,土地價款380萬元及建物價款100萬，共計480萬,RPPNMLOKNHKGFCJ48DA,82.31,0.0,0.0,無,
竹東鎮,房地(土地+建物),新竹縣竹東鎮長春路三段３２７巷６號七樓,20.54,住,,,1140504,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840628,109.94999999999999,3,2,2,有,無,4500000,40928,,0.0,0,,RPWNMLPKNHKGFCJ66DA,76.76,0.55,7.26,有,0005
新豐鄉,土地,錦安段769-3地號,7.42,住,,,1140506,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1100000,148248,,0.0,0,,RPPNMLQKNHKGFDJ78DA,0.0,0.0,0.0,無,
竹東鎮,房地(土地+建物),新竹縣竹東鎮長春路三段１１３巷１８號四樓,17.25,住,,,1140505,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,52.62,2,1,1,有,無,1940000,36868,,0.0,0,,RPRNMLTKNHKGFCJ66EA,52.62,0.0,0.0,無,
湖口鄉,房地(土地+建物),新竹縣湖口鄉仁樂路９４號四樓,29.7,,工業區,丁種建築用地,1140501,土地3建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0810725,81.84,3,1,1,有,無,4050000,49487,,0.0,0,,RPSOMLRJNHKGFDJ56DA,66.47,0.0,8.78,無,
